Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook
Bon Harvest,https://www.crunchbase.com/organization/bon-harvest,http://bonharvest.com,"Agriculture, AgTech, Farmers Market, Farming, Food and Beverage, Restaurants, Software","Agriculture and Farming, Food and Beverage, Software",Simplifying how growers and buyers communicate over produce.,"Bon Harvest is a New York-based AgTech startup that offers an Inventory Management software platform specifically built to improve how farms and restaurants work together. The platform simplifies produce inventory entry and tracking, streamlines negotiations between growers and buyers, and leverages AI and data analytics to generate custom business insights for users. In addition to the software platform, Bon Harvest offers its farming customers with the option to receive immediate payments on their shipped orders, as most farmers end up waiting weeks to be paid on fulfilled orders.  Founded in 2016, Bon Harvest initially started as a food distributor in New York City, specializing in the distribution of ""ugly produce."" However, after three years of working alongside 70 farms and 30 different restaurants, a more pressing and unaddressed problem revealed itself: farmers and chefs don't have a consistent or reliable way to interact over produce availability, and for the most part, get by using emailed Excel spreadsheets. This inefficient method of communication has a few consequences for both sides: wasted food, wasted time, and perhaps more importantly, a wasted opportunity to leverage data that could be used to improve business operations.",https://www.linkedin.com/company/bonharvest/,,https://twitter.com/bonharvest,
Botanisol Analytics,https://www.crunchbase.com/organization/botanisol-analytics,http://botanisolanalytics.com/,"Agriculture, Analytics, Software Engineering, Test and Measurement","Agriculture and Farming, Data and Analytics, Science and Engineering, Software",Botanisol Analytics improves measurements and analytics with engineering and science.,"Botanisol Analytics improves measurements and analytics with engineering and science and provides agricultural biotechnology services. The company makes devices that are simple to use and clear to interpret. Its portable and durable device can be used in a wide variety of applications in the agricultural supply chain. Botanisol Analytics was founded in 2018 and is headquartered in Phoenix, Arizona, United States.",,,,
Bountiful,https://www.crunchbase.com/organization/bountiful,https://bountiful.ag/,"Agriculture, AgTech, Artificial Intelligence, Big Data, Geospatial, Information Technology, Machine Learning, Software","Agriculture and Farming, Artificial Intelligence, Data and Analytics, Information Technology, Navigation and Mapping, Science and Engineering, Software",Bountiful is an agtech company that helps farmers understand what impacts crop production in the field and at scale.,"Bountiful is an agtech company that helps farmers understand what impacts crop production in the field and at scale. The company provides transparent and precise insights for farmers and the greater agricultural industry. Their tools take the guesswork out of farming to yield thriving harvests year after year. By combining machine learning and weather, satellite, geographic and historical data they turn complex information into actionable insights for farmers. Bountiful built and developed several proprietary technologies which include crop classification via satellite imagery, hyper-localized weather modeling techniques, feature analysis to forecast yield, and provide agricultural insights. Bountiful was founded in 2015 and is headquartered in San Francisco, CA, USA.",https://www.linkedin.com/company/bountifulag/,,https://twitter.com/BountifulAg,https://www.facebook.com/BountifulAg/
BoviSync,https://www.crunchbase.com/organization/bovisync,https://bovisync.com/,"Agriculture, AgTech, Apps, Farming, Software","Agriculture and Farming, Apps, Software",BoviSync offers a mobile application with advanced reporting on a computer to manage the dairy farm of the user with ease.,"Bovisync offers a mobile application with advanced reporting on a computer to manage the dairy farm of the user with ease. A team with education and experience in engineering, agricultural machinery, agronomy, agricultural research, farm management, and all aspects of dairy farming has developed the application. It aims to improve livestock production by providing farms of all sizes with management software while working with farmers to discover effective management practices at the animal, herd, and regional levels.",https://www.linkedin.com/company/bovisync/,,https://twitter.com/bovisync,https://www.facebook.com/bovisync/
Bowery Farming,https://www.crunchbase.com/organization/bowery-farming-inc,http://boweryfarming.com/,"Agriculture, Farming, Food and Beverage, Machine Learning, Organic Food, Robotics","Agriculture and Farming, Artificial Intelligence, Data and Analytics, Food and Beverage, Hardware, Science and Engineering, Software","Bowery Farming uses vision systems, automation technology, and machine learning to monitor plants and their growth.","Bowery is the modern farming company growing the purest produce imaginable. We are on a mission to grow food for a better future by revolutionizing agriculture. By combining the benefits of the best local farms with advances made possible by technology, our indoor farms create the ideal conditions to grow post-organic produce you can feel good about eating. BoweryOS, our proprietary software system, uses vision systems, automation technology, and machine learning to monitor plants and all the variables that drive their growth 24/7. Because we control the entire process from seed to store, Bowery farms use zero pesticides, 95% less water, and are 100+ times more productive on the same footprint of land than traditional agriculture. Our produce is currently available at select Whole Foods and Foragers stores in the Tristate area and featured on the menus of Tom Colicchio’s New York restaurants Craft and Fowler & Wells.   Bowery is based in New York City and has raised $27.5M from some of the best investors in the world, including General Catalyst, GGV Capital, GV (formerly Google Ventures) and First Round Capital. We are also backed by established leaders and innovators in the food industry, including Top Chef judge and restaurateur Tom Colicchio.",https://www.linkedin.com/company/bowery-farming/,,https://twitter.com/BoweryFarming,https://www.facebook.com/boweryfarming/
BRANDED STRATEGIC HOSPITALITY,https://www.crunchbase.com/organization/branded-strategic-advisors,http://www.brandedstrategic.com,"AgTech, Consulting, E-Commerce, Food Processing, Grocery, Hotel, Internet, Retail Technology, Robotics, Wine And Spirits","Agriculture and Farming, Commerce and Shopping, Food and Beverage, Hardware, Internet Services, Professional Services, Science and Engineering, Software, Travel and Tourism","HOSPITALITY TECHNOLOGY, FOOD AND BEVERAGE INNOVATION, INVESTMENT,  ADVISORY, CAPITAL, TECHNOLOGY MARKETPLACE,","BRINGING HOSPITALITY AND TECHNOLOGY TOGETHER -ADVISING AND INVESTING IN COMPANIES THAT DISRUPT THE HOSPITALITY SECTOR BY REDUCING COSTS, INCREASING EFFICIENCIES, CREATING EXPERIENCES, F&B STARTUPS, ALL THINGS HOSPITALITY RELATED , SPANNING THE ENTIRE FOOD & BEVERAGE ECO SYSTEM  INCLUDING D2C, B2B, B2C,",https://www.linkedin.com/company/branded-strategic/,,,
Breed Association Management Software,https://www.crunchbase.com/organization/breed-association-management-software,https://www.digitalbeef.com/,"AgTech, Farming, Software","Agriculture and Farming, Software","Breed Association Management Software offers a solution for ranchers with reporting, accounting, and member interfaces.","Breed Association Management Software offers a solution for ranchers with reporting, accounting, and member interfaces. Its reporting tools track ownership, transfers, performance, and association performance. It also produces invoices, tracks billing history, collects online payments, and merchant interfacing.",,,,
Bright Agrotech,https://www.crunchbase.com/organization/bright-agrotech,https://brightagrotech.com/,"Agriculture, Software","Agriculture and Farming, Software","Bright Agrotech is the leader of high density, practical, and productive vertical farming equipment.","Bright Agrotech is a fast-paced agriculture technology startup that empowers modern farmers to grow better food for their local communities with appropriate vertical farming tech, software, and education. Taking a farmer-focused approach to high-density food production, the Bright Agrotech team helps today’s most innovative farmers plan, build, and operate successful businesses. Farmers leveraging Bright Agrotech’s industry leading ZipGrow™ Technology are able to grow fresh, flavorful crops for their local markets all year long, regardless of climate or amount of arable land.  The company is excited about seeing more local farmers able to grow high-quality food closer to where its consumed and building a new, local food economy based on transparency and trust. Their flagship product, the ZipGrow™ Tower, is a core component of many of the systems used by today’s most innovative farmers, from indoor hydroponic warehouse farms to vertical aquaponic greenhouses, and even a variety of high-density container farms. Bright Agrotech’s headquarters is located in Laramie, WY.",https://www.linkedin.com/company/bright-agrotech?trk=mini-profile,,https://twitter.com/BrightAgrotech,https://www.facebook.com/BrightAgrotech
Brightseed,https://www.crunchbase.com/organization/brightseed,https://brightseedbio.com/,"Agriculture, AgTech, Artificial Intelligence, Biotechnology, Machine Learning","Agriculture and Farming, Artificial Intelligence, Biotechnology, Data and Analytics, Science and Engineering, Software",Brightseed features artificial intelligence that reveals powerful compounds hidden in nature.,"Brightseed is a biotechnology company that features artificial intelligence that reveals powerful compounds hidden in nature. The company enables a healthier future by illuminating and activating the connections between people and plants. It was founded in 2017 and headquartered in San Francisco, California.",https://www.linkedin.com/company/brightseedinc,,https://twitter.com/BrightseedBio,
Burmester & Vogel,https://www.crunchbase.com/organization/burmester-vogel,https://www.burmester-vogel.com/,"AgTech, Logistics, Marine Technology, Marine Transportation, Software","Agriculture and Farming, Science and Engineering, Software, Transportation",Demurrage software and freight analytics for maritime transportation and commodity trade execution,"Based in Boston and Hamburg, B&V is a freight technology company specialized in laytime and demurrage. Our technology platform is built on IP that has been proven for over three decades in the maritime and commodity trading industries. B&V increases efficiency, reduces risk and saves time in estimating and calculating freight and demurrage cost for ocean, barge and rail transportation. Our client base consists of 1,000+ commodity traders, industrial producers, bulk terminals, shippers, shipowners, shipbrokers and port agents around the world.",https://www.linkedin.com/company/burmester-vogel,,,
Bushel,https://www.crunchbase.com/organization/bushel-26e6,https://bushelpowered.com,"Agriculture, AgTech, Farming, Software","Agriculture and Farming, Software",Bushel is the grain industry’s first automated mobile app platform for elevators and cooperatives to connect with their growers.,"Bushel is the grain industry’s first automated mobile app platform for elevators and cooperatives to connect with their growers and deliver real-time actionable information via a mobile app. The Bushel mobile app platform integrates into a grain elevator’s accounting system to provide growers access to their contracts, scale tickets, prepays, cash bids, and markets. Bushel provides real-time, actionable information to growers, and tools for elevators and growers to easily do business together. Growers are able to see cash bids in real-time through the Bushel app. This empowers growers to make quicker decisions, without playing telephone. Bushel allows growers to track and review grain contracts with their elevator or cooperative. This allows growers to know how much grain they have delivered against their contract. It also allows growers the ability to make sure their contracts are locked in and secured. Growers can see their scale tickets in real-time through the Bushel app. This eliminates paper slips and allows growers to track their loads immediately.",https://www.linkedin.com/company/bushel-ag/,,https://twitter.com/BushelPowered,https://www.facebook.com/getbushel/
c-Systems Software,https://www.crunchbase.com/organization/c-systems-software,https://www.csystemssoftware.com/,"Agriculture, Consumer Electronics, Information Technology, Software","Agriculture and Farming, Consumer Electronics, Hardware, Information Technology, Software","Provides the Premier Business Management Solution for Outdoor Power Equipment, Agricultural and PowerSports dealers. ","c-Systems Software, Inc. provides the Premier Business Management Solution for Outdoor Power Equipment, Agricultural and PowerSports dealers. c-Systems strives to deliver exceptional quality, top-level service and creative solutions that fulfills your unique business system requirements. These attributes have gained us the reputation as “The Industry Leader” in business management software. For over 30 years, c-Systems Software, Inc. has led the industry through innovative technologies, quality programming and unrivaled customer service. ",https://www.linkedin.com/company/c-systems-software-inc./,,https://twitter.com/csystemsinc,https://www.facebook.com/csystemssoftware/
Cabbige,https://www.crunchbase.com/organization/cabbige,http://www.cabbige.com,"Business Development, Farming, SaaS, Software","Agriculture and Farming, Professional Services, Software",An SAAS platform that provides business intelligence tools to the 1M small-scale farmers in the US.,"We’re problem-solvers and technologists dedicated to strengthening local, sustainable food systems. Sustainability is about much more than how food is grown… it’s also about economic sustainability. Is it profitable for the farmer entrepreneur, can they pay their workers a living wage, and, ultimately, can the system be self-sustaining? We’ll be working on the economic sustainability of local food systems in New England during the 2014 growing season.",,,https://twitter.com/thecabbige,https://www.facebook.com/cabbige
Calyxt,https://www.crunchbase.com/organization/calyxt,http://www.calyxt.com/,"Agriculture, Biotechnology, Developer Platform, Food and Beverage, GreenTech, Health Care","Agriculture and Farming, Biotechnology, Food and Beverage, Health Care, Science and Engineering, Software, Sustainability",Calyxt is an Agbiotech company focused on developing crops with healthier characteristics,"Calyxt is an Agbiotech company focused on developing crops with healthier characteristics. Capitalizing on its team and new technologies, the company’s mission is to develop a novel generation of crops that will help develop food products with more health benefit for consumers. Our business philosophy is to focus on developing products and maximizing value through partnerships.Our motto is “Healthier Food for a Better Life",https://www.linkedin.com/company/calyxt-inc,,https://twitter.com/calyxt_inc,https://www.facebook.com/calyxt.inc
CannaTrace,https://www.crunchbase.com/organization/cannatrace,https://www.cannatrace.net,"Agriculture, AgTech, Cannabis, Software","Agriculture and Farming, Community and Lifestyle, Food and Beverage, Health Care, Software",Cannabis Team Management with simple integrated Track and Trace,"Professional Cannabis Industry team management, with a focus on project management for Cultivation and track and trace. Created in the heart of the emerald Triangle. Next Generation web based cannabis project and team management. With industry standard Metrc integration.",,,https://twitter.com/CannaTraceApp,
Cannected,https://www.crunchbase.com/organization/cannected,https://www.cannected.com,"AgTech, Cannabis, SaaS, Software","Agriculture and Farming, Community and Lifestyle, Food and Beverage, Health Care, Software",Cannected is technology platform for indoor cannabis cultivators that streamlines operations and processes through automation,"Cannected’s smart workflow automation platform integrates facility capacity management, inventory control, track and traceability and productivity tools to provide an efficient way for indoor cannabis cultivators to manage entire grow operation, automate processes, stay in compliance in one single solution help cultivators be more efficient and scale. With real time tracking of all operational metrics,  cultivators can plan, estimate production costs, track staff capacity and performance and make smart decisions that could improve operational efficiency, yield, quality, reduce cost and improve the bottom line.",,,,
Cattlesoft,https://www.crunchbase.com/organization/cattlesoft,http://www.Cattlesoft.com,"Agriculture, Animal Feed, Cloud Computing, E-Commerce, SaaS, Software","Agriculture and Farming, Commerce and Shopping, Internet Services, Software",Livestock / Agriculture software,"Cattlesoft, a College Station Texas-based software and e-commerce company, was created in 1999.  Across its product lines, the company has over 10,000 customers throughout 70+ countries. The company's primary software product, CattleMax, was originally designed for the desktop but was transitioned to the cloud as a SaaS in 2011.  CattleMax has been used by over 8,000 cattle ranchers worldwide. Another software product, EquineMax, is used by 1,500 horse farms and businesses worldwide. In addition to the software programs, Cattlesoft also operates two niche e-commerce stores, The Cattle Tags Store and The Cattle Scales Store, where it sells animal identification and weighing products. In 2006, the company was honored by Texas A&M University with the Aggie 100 reward for being a fast growing Aggie-owned/Aggie-operated company.",,,http://twitter.com/Cattlesoft,https://www.facebook.com/cattlesoft
Centricity,https://www.crunchbase.com/organization/centricity,http://centricityglobal.com/,"Agriculture, Productivity Tools, Professional Services, Supply Chain Management","Agriculture and Farming, Other, Software, Transportation","Centricity develops and provides an efficient, real-time knowledge sharing framework workflow tool.","Centricity develops and provides an efficient, real-time knowledge sharing framework workflow tool, enabling better decision making from the Farm Forward across the food supply value chain. The company enables agri-businesses to focus on relationships and business rather than data collection, privacy, and selective data mediation. Centricity offers a suite of field data collection applications, professional services, and infrastructure building blocks to advance the internet of agriculture. Its proprietary Trust Mediation framework provides stakeholders the ability to establish business rules regarding the use of their data. The rules guarantee that only the right data is shared with the right people at the right time, mitigating potential risks associated with exposure and secures intellectual property and privacy rights. Centricity is headquartered in Wenatchee, Washington.",,,,
Ceres Imaging,https://www.crunchbase.com/organization/ceres-imaging,http://www.ceresimaging.net/,"Agriculture, AgTech, Big Data, Drones, Machine Learning","Agriculture and Farming, Artificial Intelligence, Consumer Electronics, Consumer Goods, Data and Analytics, Hardware, Software",Ceres Imaging is a California-based aerial spectral imagery and analytics company that serves farmers and agribusinesses.,"Ceres Imaging is a California-based aerial spectral imagery and analytics company that serves farmers and agribusinesses. Using proprietary sensors, analytics, machine learning models, and plant science, Ceres delivers university-validated imagery-based intelligence to farms in the US and Australia. This enables customers to identify pest, disease, water, and fertilizer issues weeks before they are visible to the naked eye.",https://www.linkedin.com/company/ceres-imaging/,,https://twitter.com/ceresimaging,https://www.facebook.com/ceresimaging/
CiBO Technologies,https://www.crunchbase.com/organization/cibo-technologies,http://www.cibotechnologies.com,"AgTech, Big Data, Simulation, Software","Agriculture and Farming, Data and Analytics, Software",CiBO Technologies develops a land information platform designed to facilitate agriculture scaling.,"CiBO is a computer software company that combines science, data, and software to enable agriculture scaling with unbiased information and direct connections. It delivers high value, objective insights around farmland, and its potential, to bring transparency to the agriculture value chain. The company was founded in 2015 and headquartered in Massachusetts, United States.",https://www.linkedin.com/company/cibo-technologies/,,https://twitter.com/CiBOTech,https://www.facebook.com/CiBOTechnologies/
Cloud Agronomics,https://www.crunchbase.com/organization/cloud-agronomics,http://www.cloud.ag,"AgTech, Artificial Intelligence, Software","Agriculture and Farming, Artificial Intelligence, Data and Analytics, Science and Engineering, Software","Cloud Agronomics applies remote sensing to power the next wave of actionable, real-time farm management insights.","Cloud Agronomics applies remote sensing to power the next wave of actionable, real-time farm management insights. Cloud Agronomics' product detects crop disease outbreaks, enabling farmers to surgically remove or treat the disease before it spreads.",https://www.linkedin.com/company/cloud-agronomics,,,
Cloudponics,https://www.crunchbase.com/organization/cloudponics,http://www.cloudponics.com,"AgTech, Apps, Information Technology, Internet of Things","Agriculture and Farming, Apps, Information Technology, Internet Services, Software",Cloudponics is an agtech company and develops IoT in-home and professional grow systems like the GroBox and GroPro,Cloudponics develops technology for improving the way we grow plants,https://www.linkedin.com/company/cloudponics,,https://twitter.com/cloudponics,https://www.facebook.com/cloudponics/
Coast and Range,https://www.crunchbase.com/organization/coast-and-range,https://coastandrange.com/,"Analytics, Animal Feed, Consumer Goods, Machine Learning, Pet","Agriculture and Farming, Artificial Intelligence, Community and Lifestyle, Consumer Goods, Data and Analytics, Software",Coast and Range radically transforms how pet parents nourish their pets.,"Coast and Range radically transforms how pet parents nourish their pets.  The company is on a mission to improve the way pet parents nourish their pets by personalizing the food they make based on the unique nutritional needs of the dog. Through the help of predictive analytics and machine learning, it helps pet parents monitor their pet to ensure they are being properly nourished. Coast and Range was founded in 2017 and is headquartered in Danville, California.",https://www.linkedin.com/company/coast-range-pet/,,https://twitter.com/coastandrange,
Conservis,https://www.crunchbase.com/organization/conservis,http://www.conserviscorp.com,"Agriculture, Enterprise Software, Farming, Software","Agriculture and Farming, Software","Conservis is a software solutions provider developing and implementing compliance, tracking, traceability and performance management tools.","Conservis provides farm management software to help you see your operation from the dirt up.  Track field activities, manage inventories and analyze yields.  The Conservis platform connects your information to manage your progress today and harvest opportunities ahead.   Conservis started when four farmers asked our founders for help with workflow management.  That was five years ago.  Today, the Conservis system is used by the most successful agricultural producers to make informed business decisions.   It is trusted to manage over $8 Billion in land, equipment and crop assets at all stages of production to improve bottom-line performance.",http://www.linkedin.com/company/conservis,,http://twitter.com/ConservisCorp,http://www.facebook.com/Conservis-Corporation/184049378341
ConserWater Technologies,https://www.crunchbase.com/organization/conserwater-technologies,https://www.conserwater.com,"Agriculture, AgTech, Artificial Intelligence, CleanTech, Farming, Machine Learning, Water","Agriculture and Farming, Artificial Intelligence, Data and Analytics, Natural Resources, Science and Engineering, Software, Sustainability",ConserWater Technologies uses artificial intelligence to grow more plants or crops with less resources.,"ConserWater uses AI to help you grow more plants or crops with less resources in a scalable and cost-effective manner. The ConserWater AI can save you 30% or more on your irrigation water use, and ensure your plants are able to make the most of the fertilizer supplied. It is the world’s first AI that can predict how much water and nutrients to give your plants at any location around the world at any time. It uses satellite data, weather, topography, and a variety of other factors along with geospatial deep learning to determine exact irrigation and fertigation needs. The predictions are to the accuracy of having physical soil sensors, but without any of the hardware or its associated costs. ConserWater is currently supported in several countries worldwide, and has a customer base in Israel, India and the US. There are three different ways to use ConserWater: through ConserWater Online, a web interface to access all of the ConserWater AI, the free ConserWater Entry smartphone app, and finally the ConserWater API, for irrigation and farming corporate partners to integrate ConserWater into their products. Contact us to learn how you can start saving money while keeping your plants healthy with ConserWater today!",https://www.linkedin.com/company/conserwater/,,http://twitter.com/ConserWater,http://facebook.com/conserwater/
Countryside Data,https://www.crunchbase.com/organization/countryside-data,http://www.countrysidedata.com/,"Agriculture, AgTech, Farming, Financial Services, Internet, Software","Agriculture and Farming, Financial Services, Internet Services, Software",Countryside Data is an accounting solutions for Farms and Ranches.,"Farmers, ranchers, agri-business leaders, producers and rural business have used Countryside Data's, ag-finance, bookkeeping (accounting), ag-payroll software and support for over 31 years. Their recently updated WinOne VB 2016 is now available! Designed for Agriculture's unique needs, with a personal touch. Say good bye to Quickbooks, Red Wing and Peachtree.  ",,,https://twitter.com/countrysidedat,https://www.facebook.com/FarmPayrollAndAccountingSoftware/
Cropolis,https://www.crunchbase.com/organization/cropolis-1262,https://cropolis.co,"Agriculture, AgTech, E-Commerce, Email Marketing, Farmers Market, Farming, SaaS, Software","Agriculture and Farming, Commerce and Shopping, Food and Beverage, Sales and Marketing, Software",SaaS: An Ordering Platform Built For Direct Farm Food Sales,"Cropolis is the simplest online ordering platform built for direct farm sales. Farmers use Cropolis to increase sales & efficiency when selling directly to their customers. Our easy-to-use tool allows farmers like you to quickly send beautiful, relevant order forms and process incoming orders across multiple customer types such as restaurants, wholesalers, and farmers markets. Cropolis helps you create a reliable channel that grows relationships with more customers while automating most back-office work.",https://www.linkedin.com/company/cropolis.co,,https://twitter.com/CropolisPGH/,https://www.facebook.com/CropolisPGH/
CropShop,https://www.crunchbase.com/organization/cropshop,https://cropshopmarket.com,"AgTech, Farmers Market, Grocery, Software","Agriculture and Farming, Food and Beverage, Software",We make it easy for farmers markets to setup an online option and thrive into the future.,"CropShop is a web platform that allows farmers markets to work with vendors, and the community to setup an online shopping option. It was founded in 2018 and is headquartered in Boston, Massachusetts, United States.",https://www.linkedin.com/company/cropshopmarket,,,
CropTrak,https://www.crunchbase.com/organization/cogent3d,https://icroptrak.com/,"Agriculture, Farming, GreenTech, Mobile Apps, Software","Agriculture and Farming, Apps, Mobile, Software, Sustainability","CropTrak specializes in the fields of farm management information system, vineyard management tools, and electronic farm records.","CropTrak is an agriculture company that specializes in the fields of farm management information system, vineyard management tools, and electronic farm records. It features a software platform that offers companies the flexibility to track the data that matters most to their business for improving efficiency and maintaining the freedom to operate.",https://www.linkedin.com/company/cogent3d-inc.,,https://twitter.com/croptrak,https://www.facebook.com/cogent3d?_rdr=p
CropZilla,https://www.crunchbase.com/organization/cropzilla,http://cropzilla.com,"Agriculture, Farming, Software","Agriculture and Farming, Software",CropZilla is software for farm resource planning and operations. Our farmers are able to design and plan their planting.,"Our Mission Statement governs the way we conduct our business. First and foremost it is you “our customers”, farmers in the global agricultural community who are our primary concern.",https://www.linkedin.com/company/cropzilla-software,,,
CTN Data Service,https://www.crunchbase.com/organization/ctn-data-service-784b,http://www.ctndata.com/,"Agriculture, Information Technology, Software","Agriculture and Farming, Information Technology, Software",CTN Data Service is a mobile software Company.,"Provider of farm management systems. The company is the creator of Farm Works software which provides office and mobile software for farmer and agriculture service professional. It tracks farm operations including vehicle monitoring, crop management, staffing, field mapping, chemical and fertilizer management, and cost accounting.",,,,
Cultiva,https://www.crunchbase.com/organization/cultiva,http://www.cultiva.com/,"Agriculture, Farming, Organic Food, Virtual Reality","Agriculture and Farming, Food and Beverage, Hardware, Software",Cultiva offers easy-to use agricultural guidance systems that combine state-of-the-art GPS technology with virtual reality display software.,"Cultiva™ has a proprietary technology called SureSeal™ designed to supplement the cuticle of the plant. Our product Parka™ – powered by SureSeal – is now used commercially on multiple high value crops to improve fruit quality and finish, suppress rain cracking, increase marketable yields and prolong shelf life.",https://www.linkedin.com/company/cultiva-llc/,,,https://www.facebook.com/cultivaipm
Cultura Technologies,https://www.crunchbase.com/organization/cultura-technologies,http://www.culturatech.com/,"Agriculture, Analytics, Food Processing, Software","Agriculture and Farming, Data and Analytics, Food and Beverage, Software",They run their company with the AGRIS system,"Cultura Technologies provides comprehensive, proven software solutions for agribusinesses to simplify data management, streamline processes, and improve business analysis and decision making. Cultura Technologies understands how agribusinesses work, and they partner with them to provide technology solutions and related services that empower them to succeed. No matter what type or size agribusiness, from 1 to 100+ locations, whether single focus or multi-faceted, Cultura has the software tools for managing the specific, fundamental processes and operations of a business serving the agriculture industry. The expertise and commitment of their people make the difference in delivering advanced, customer-centric solutions that enable agribusinesses to improve productivity and profitability. Cultura is owned by Constellation Software, Inc. (CSI), headquartered in Toronto, Ontario, Canada. CSI is an international provider of market-leading software and services for the public and private sectors. The company acquires, manages, and builds vertical market businesses that supply software solutions to over 40 highly specialized industries.",http://www.linkedin.com/company/cultura-technologies,,http://twitter.com/culturatech,http://www.facebook.com/CulturaTech
Dagan,https://www.crunchbase.com/organization/dagan,https://www.daganinc.com/,"Agriculture, Data Visualization, Farming, Information Services","Agriculture and Farming, Data and Analytics, Design, Information Technology, Software",Dagan provides agricultural and environmental data services to support the expansion of regenerative agriculture.,"Dagan provides agricultural and environmental data services to support the expansion of regenerative agriculture. The company deliver accurate, low-cost, and accessible soil health insights through satellite data and soil process models, to agricultural stakeholders to support sustainable farming practices worldwide.",https://www.linkedin.com/company/dagan-inc/,,,
Dairy One Cooperative,https://www.crunchbase.com/organization/dairy-one-cooperative,https://dairyone.com/,"Agriculture, AgTech, Farming, Livestock, Software","Agriculture and Farming, Software","Dairy One exists to help farms by measuring components on the farm, from cow and crop production, to feed, soil, and water analysis.","Dairy One exists to help farms by measuring components on the farm, from cow and crop production, to feed, soil, and water analysis. It provides dairy herd improvement records, services, and herd management software throughout the Northeast and Mid-Atlantic regions of the United States.",https://www.linkedin.com/company/dairy-one/,,https://twitter.com/dairy_one,https://www.facebook.com/DairyOne/
dbcSMARTsoftware,https://www.crunchbase.com/organization/dbcsmartsoftware,http://www.dbcsmartsoftware.com/,"Agriculture, AgTech, Software","Agriculture and Farming, Software","dbcSMARTsoftware specializes in the development of commodity management, merchandising, and grain accounting software.","dbc SMARTsoftware specializes in the development of Commodity Management, Merchandizing, and Grain Accounting software. With over three decades of expertise in the commodity-agribusiness industry, the company is located just outside of Toronto, Canada, an agricultural, technology, and financial hub. The dbcSMARTsoft solution includes Commodity Management with Contracts, Tickets, Advances, Final Settlement, Accruals, Order Logistics, Debit/Credit Memos, Storage, Position Risk Management, Bin Management, and Futures and Options. Also included are A/R, A/P, G/L, Financial Reporting, Inventory Costing, Production, Sales Order Processing, Sales Analysis, Purchase Orders, RIN processing, Brokerage, and Contracts-Multiple Products.",,,,
Deeproots,https://www.crunchbase.com/organization/deeproots,http://swaayatt-robots.com/,"Agriculture, Artificial Intelligence, B2B, Internet of Things, Software","Agriculture and Farming, Artificial Intelligence, Data and Analytics, Internet Services, Other, Science and Engineering, Software",Deeproots make Artificially Intelligent Software that could be retrofitted to agriculture vehicles like tractors to make them autonomous. ,"Deeproots make Artificially Intelligent Software that could be retrofitted to agricultural vehicles such as Tractors, combines etc to make them autonomous. We are on a goal to produce abundant food for 10 billion people through precision agriculture. Rather than depending on Lidars and other sensors, our platform just require cameras and software to make a vehicle completely autonomous.  We are a team of passionate Engineers from IIT, NSIT, University of Alberta based in Delhi. We have been a part of Sente.Link (International IOT Accelerator based in Turkey and Chicago) and have also represented our venture at Asian Development Bank, Manila and at YSIF, Peking University, Beijing",,,,
DeepWater Desal,https://www.crunchbase.com/organization/deepwater-desal-llc,http://www.deepwaterdesal.com/,"Agriculture, Consumer Goods, Drones, Manufacturing, Virtual Reality","Agriculture and Farming, Consumer Electronics, Consumer Goods, Hardware, Manufacturing, Software","Delair-Tech designs, manufactures, and markets long-range drones for aerial observation in industrial and agricultural sectors.","Deep Water Desal aims to build a 25M gallon per day desalination facility at Moss Landing that will supply potable water to water agencies in both Santa Cruz and Monterey Counties. The feed water will be drawn deep from the Monterey Submarine Canyon that comes inshore at Moss Landing because this water is clearer than ground water and contains less marine life than shallow sea water sources. DeepWater Desal is based in Moss Landing, California.",,,http://twitter.com/DeepWaterDesal,http://www.facebook.com/deepwater.desal
Demand Food,https://www.crunchbase.com/organization/demand-food,https://demandfood.com/,"Agriculture, Food and Beverage, iOS, Location Based Services, Staffing Agency","Administrative Services, Agriculture and Farming, Data and Analytics, Food and Beverage, Internet Services, Mobile, Navigation and Mapping, Platforms, Software",Demand Food  is an application for delivering food.,Demand Food  is an application for delivering food. The company's application provides a menu and delivers food at the mentioned location.,,,,
Dexai Robotics,https://www.crunchbase.com/organization/dexai-robotics,https://www.dexai.com/,"Agriculture, Artificial Intelligence, Food and Beverage, Hospitality, Machine Learning","Agriculture and Farming, Artificial Intelligence, Data and Analytics, Food and Beverage, Science and Engineering, Software, Travel and Tourism",Dexai automates activities in commercial kitchens and the food industry more broadly.,"Dexai automates activities in commercial kitchens and the food industry more broadly. The company specializes in the fields of robotics, machine vision, machine learning, AI, food service, automation, and restaurant equipment. Dexai was founded in 2018 and headquartered in Boston, Massachusetts.",https://www.linkedin.com/company/dexai-robotics,,https://twitter.com/dexairobotics,https://www.facebook.com/DexaiRobotics/
