Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook
Ann Arbor Infiniti,https://www.crunchbase.com/organization/ann-arbor-infiniti,https://www.annarborinfiniti.com/,"Automotive, Autonomous Vehicles, Logistics",Transportation,Ann Arbor Infiniti is committed to caring for your vehicle.,"Ann Arbor INFINITI is committed to caring for your vehicle for as long as you own it. We have state-of-the-art service facilities and use the latest diagnostics to maintain and repair your INFINITI at a competitive price. We offer many convenient amenities such as Express Service to make your visit with us pleasurable. At Ann Arbor INFINITI, we use only genuine INFINITI parts, so you can be sure your vehicle will perform as well as the day you got it.",,,,
Annex Manufacturing,https://www.crunchbase.com/organization/annex-manufacturing,,"Automotive, Manufacturing","Manufacturing, Transportation",Annex Manufacturing manufactures and markets climate control products.,"Annex Manufacturing distributes a variety of temperature control products for the automotive aftermarket. Annex Manufacturing offers aluminum and steel accumulators and receiver driers; expansion valves; heater cores; hose assemblies (fluid transfer), such as AC, coolant, and engine and transmission oil cooler hose assemblies; series wound motors; and switches, sensors, and transducers.",,,,
Answer Financial Inc.,https://www.crunchbase.com/organization/answer-financial-inc,http://www.AnswerFinancial.com/,"Automotive, Insurance","Financial Services, Transportation","Answer Financial is your original insurance comparison company, where you can get quotes and buy auto and home insurance all in one place.",Answer Financial offers shoppers the opportunity to compare prices and purchase auto and home insurance from top companies through its award-winning website or customer call center.,http://www.linkedin.com/company/answer-financial,,http://twitter.com/answerfinancial,https://www.facebook.com/AnswerFinancial/
Ant Robotics,https://www.crunchbase.com/organization/ant-robotics,https://antrobotics.tech,"Automotive, Electronics, Industrial Automation, Industrial Manufacturing, Manufacturing, Robotics, SaaS","Consumer Electronics, Hardware, Manufacturing, Science and Engineering, Software, Transportation",Vendor-Independent Platform to Team-Up Incompatible Robots for Industrial Material Handling,"The main product is the SaaS platform to team-up incompatible industrial transport robots. It is the tool for vendor lock-in risk mitigation for factories and warehouses exploiting robots. It also adds flexibility to the production processes, as well as delivers inexpensive, piecemeal, and zero downtime robot fleet upgrades.",https://www.linkedin.com/company/antrobotics/,,,
Antenum,https://www.crunchbase.com/organization/antenum,https://www.antenum.com/,"Automotive, Manufacturing","Manufacturing, Transportation",Antenum is an electronics company that specializes in the manufacturing of different varieties of an antenna.,"Antenum is an electronics company that specializes in the manufacturing of different varieties of an antenna. It offers all the relevant bands needed for the Connected Car: 3G/4G, 2X2 MIMO, 5G - sub 6, SDARS, WiFi, GNSS, V2X, and Bluetooth. It even offers AM/FM allowing for the elimination of the expensive antenna in the rear windshield. All in one small 5in X 5in package. The company was founded in 2017 and headquartered in New Hampshire, United States.",,,,
Antioch Chrysler Jeep Dodge,https://www.crunchbase.com/organization/antioch-chrysler-jeep-dodge,http://www.antiochchryslerjeepdodge.com,Automotive,Transportation,Car dealer,"Our car dealership in Antioch, CA is proud to provide our extensive new inventory and used inventory to our Concord, CA area residents. With new models like the rugged new 2017 RAM 1500 pickup truck and the 2017 Jeep Cherokee, we have something for every preference and need. Come visit us to see our new and used vehicles and take one for a test drive. If you're looking for a Certified Pre-Owned car near Concord, CA, we can assist you there as well. Take a look at our large collection of pre-owned cars, trucks and SUVs. Antioch Chrysler Jeep Dodge is not just your trusted Antioch car dealership, we also provide a full line of services dedicated to our CA customers. From car repairs and service in Antioch, CA performed by expert mechanics, to OEM Chrysler, Dodge, RAM, and Jeep auto parts to Walnut Creel, CA area car loans and leases, our dealership is the smart choice for your automotive needs in Antioch, California. Come in and say hi! We're located at 1810 Auto Center Drive in Antioch or you can call us at (888) 311-2606. We look forward to taking care of all you automotive needs!",,,https://www.twitter.com/antiochdcj,https://www.facebook.com/antiochcjd
Anvl,https://www.crunchbase.com/organization/anvl,https://anvl.com,"Analytics, Automotive, Construction, Enterprise Software, Industrial Manufacturing, Logistics, SaaS, Software","Data and Analytics, Manufacturing, Real Estate, Software, Transportation","Anvl modernizes frontline worker productivity with one easy to use platform for safety, quality and operational processes.","Anvl promotes worker engagement and efficiency with an easy to use mobile application that provides in-the-moment guidance through smart, dynamic workflows. The flexible platform supports safety, quality and operational processes with a configurable user interface, flexible content,  triggered process steps and configurable alerts. The application collects and acts on real-time data issuing leading indicator prompts and notifications to both the frontline worker and management when proactive interventions are needed.  Leaders benefit from a live feed of data, real-time alerts and remote monitoring of all in-progress and completed workflows. Dashboards, standard and custom reports deliver actionable insights to support continuous improvements and positive cultural changes.",https://www.linkedin.com/company/anvl/,,https://twitter.com/anvlapp,https://www.facebook.com/AnvlApp
Anzael LLC,https://www.crunchbase.com/organization/anzael-llc,http://www.anzael.com/,"Automotive, E-Commerce, Robotics, Software","Commerce and Shopping, Hardware, Science and Engineering, Software, Transportation",Anzael is an established and innovative web & software development company from Delware USA.,"Anzael LLC is a digital automotive aftermarket parts catalog creator that builds an online presence of the Selection group of automotive parts. With over 1 million auto parts, 1 million picture and 20 million pieces of information, we make catalog for cars, sports car, motorbike, light truck , , heavy duty, and alternative motive. Anzael LLC provide many feature for AAIA Customer one click to access Data mapping, data validation, Data Consultation, Catalog Printing, data entry etc  For the popular auto parts brand, we create the unique auto parts functioning website, build customer satisfaction, reduce lost auto sales in market and increase customer profit.   ",https://www.linkedin.com/company/anzael-llc/,,https://www.twitter.com/anzaelllc,https://www.facebook.com/Anzael-LLC-1721094658188563/
AOK RVs,https://www.crunchbase.com/organization/aok-rvs,https://www.aokrvs.com/,"Automotive, Consumer Goods, Retail","Commerce and Shopping, Consumer Goods, Transportation","AOK RVs offers new and pre-owned RVs, parts, and service.","AOK RVs offers new and pre-owned RVs, parts, and service. The company is a family-owned and operated business built on old fashioned hard work and customer satisfaction.",,,,https://www.facebook.com/aokrvs/
AP Auto Spa,https://www.crunchbase.com/organization/ap-auto-spa,http://apautospa.com/,Automotive,Transportation,Established over 20 years as the specialists in auto body.,"Why choose us? We have technicians that are trained on all the latest technologies and have the most up-to-date diagnostic equipment to pinpoint any faults in your car as quickly and as accurately as possible. At Absolute Perfection we provide economic, honest, and high quality auto body repairs that have indeed made us popular in San Diego. Fender bender? Major accident? Or just a simple door ding? No problem! Absolute Perfection is here to assist you every step of the way! v High Quality v Cost Effective v Efficientv Convenient We cover the entire auto body repair process from representing you in dealing with the insurance companies as your own private liaison, to arranging a rental car, physically repairing your vehicle to the highest possible standards, and delivering your vehicle back to you fully detailed and backed with a lifetime warranty.  Absolute Perfection’s high standards of automobile painting and repair are far superior to that of our competitors due to our high quality products, repair procedures and level of integrity. AP specialists are capable of repairing everyday wear and tear to your car paintwork. We believe in delivering you a unique and deep auto body repair finish for your vehicle making you proud of your vehicle. We can save you both time and money.",,,https://www.Twitter.com/apautospa,https://www.facebook.com/apautospa
AP Exhaust,https://www.crunchbase.com/organization/ap-exhaust,http://www.apexhaust.com/,"Automotive, Consumer Electronics, Consumer Goods, Manufacturing","Consumer Electronics, Consumer Goods, Hardware, Manufacturing, Transportation","AP Emissions Technologies manufactures a complete line of automotive, light truck, and heavy-duty exhaust, and emissions products.","For decades AP has engineered and manufactured a wide range of automotive exhaust and emission systems and components.  AP’s assortment of products has grown to include mufflers, exhaust and tail pipes, catalytic converters and related installation and cosmetic-accessories.  AP has manufacturing processes which meet the needs for high-quality, Muffler, Tube Product and Catalytic Converter production.",https://www.linkedin.com/company/ap-exhaust-technologies,,https://www.twitter.com/apexhausttech,https://www.facebook.com/apexhausttech
Apache Oil Company,https://www.crunchbase.com/organization/apache-oil-company,http://www.ApacheOilCompany.com,Automotive,Transportation,"Apache Oil Company provides emergency fueling service during hurricanes, national disasters, and chemical plant shut-downs.","Apache Oil Company provides oil products, oil related services and hardware nationwide. You can count on us to be there for you in your time of need! We're just a call away.",,,,http://www.facebook.com/ApacheOilCompany
Aparc Systems,https://www.crunchbase.com/organization/aparc-systems,http://aparcsystems.com,"Automotive, Software","Software, Transportation",Aparc Systems is a leading supplier of integrated parking and enforcement solutions.,"Aparc Systems is a leading supplier of integrated parking and enforcement solutions. We improve the efficiency and profitability of parking operations by combining industry leading hardware with proprietary business management software to create innovative, real-time solutions. With hundreds of active installations, long-term partnerships with industry leading hardware manufacturers, and the industry’s first real-time, digital enforcement solution operating in some of North America’s largest cities, Aparc has a depth of experience second to none for maximizing revenue and parking operation efficiency.",,,http://twitter.com/AparcSystems,
APC Automotive Technologies,https://www.crunchbase.com/organization/apc-automotive-technologies,http://apcautotech.com/,Automotive,Transportation,APC Automotive Technologies is an automotive replacement parts supplier.,"AP Exhaust and Centric have come together to create APC Automotive Technologies, a world-class automotive aftermarket company providing a trusted, one-stop-shop solution for Technicians and Performance Enthusiasts.",,,,
Aperia Technologies,https://www.crunchbase.com/organization/aperia-technologies,http://aperiatech.com,"Automotive, Enterprise Software, Hardware, Mechanical Engineering","Hardware, Science and Engineering, Software, Transportation",Aperia Technologies provides automatic tire inflation devices that help improve the safety and efficiency of commercial vehicles.,"Aperia Technologies provides automatic tire inflation devices that help improve the safety and efficiency of commercial vehicles. It offers Halo Tire Inflator, a ring-shaped device that utilizes a wheel's rotational motion to pump air and maintain optimal tire pressure.  Aperia Technologies was incorporated in 2010 and is based in San Francisco, California.",http://www.linkedin.com/company/aperia-technologies,,http://twitter.com/aperiatech,http://www.facebook.com/Aperiatech
Apex.AI,https://www.crunchbase.com/organization/apex-ai,https://www.apex.ai/,"Artificial Intelligence, Automotive, Autonomous Vehicles, Operating Systems, Software, Transportation","Artificial Intelligence, Data and Analytics, Platforms, Science and Engineering, Software, Transportation",Apex.AI is building an operating system for autonomous vehicles.,Apex.AI is building an operating system for autonomous vehicles that never fails.,https://www.linkedin.com/company/apex-ai/,,https://twitter.com/ApexAI_Inc,
Aphrie,https://www.crunchbase.com/organization/aphrie,http://www.aphrie.com,"Automotive, Big Data, Hardware","Data and Analytics, Hardware, Transportation","Aphrie offers futuristic technology solutions for automotive industry that makes driving experience much better, and safer.",Aphrie provides futuristic technology solutions for automotive industry.,https://www.linkedin.com/company/aphrie,,https://twitter.com/aphrie_io,https://www.facebook.com/aphrie.io/
APL Logistics,https://www.crunchbase.com/organization/apl-logistics,http://www.apllogistics.com/,"Automotive, Logistics, Supply Chain Management",Transportation,"APL Logistics is a global supply chain specialist in the automotive, consumer, industrial and retail verticals.","APL Logistics offers supply chain engineering services to its clients. The company’s range of solutions include automotive, consumer, industrial, and retail. Its range of supply chain services consists of order management, import and export management, international hub management, freight management, and warehousing and distribution management. Its technology services include optimization, supply chain collaboration, transport management, and visual intelligence. APL Logistics is based in Florida.",https://www.linkedin.com/company/apl-logistics,,https://www.twitter.com/apllogistics,https://www.facebook.com/apllogistics
Aplands Auto Body,https://www.crunchbase.com/organization/aplands-auto-body,http://www.aplandsautobody.com,"Automotive, Manufacturing","Manufacturing, Transportation",Our Hassle Free National Limited Lifetime Warranty means that you can drive off with confidence.,"We’ve Got You Covered! Our Hassle Free National Limited Lifetime Warranty means that you can drive off with confidence, knowing the work we did on your vehicle was done to factory specifications, From state of the art frame equipment to ensure the safety of your vehicle to Factory matched paint colors in our climate-controlled downdraft spray & bake booth. Apland’s Auto Body guarantees that the workmanship of repairs to sheet metal, refinishing & stripping for as long as the vehicle remains under present ownership. The estimate will meet or exceed the generally accepted standard for proper repairs as recognized by the automobile repair business. This warranty only applies if the vehicle is driven under normal driving conditions, and not subject to misuse & or abuse. This warranty is our pledge to you, our customer. This written warranty is void if the repair work is altered, adjusted or tampered with by anybody other than Apland's Auto Body.",,,,https://www.facebook.com/AplandsAutoBody/
AplusB Software Corporation,https://www.crunchbase.com/organization/aplusb-software-corporation,http://www.aplusbsoftware.com/,"Automotive, Software","Software, Transportation",SimuRide Professional Driving Simulator Software Products helps beginners and commercial drivers,AplusB Software Corporation founded in 2003 is an e-learning software development company that specializes in driver’s education. Best known for the SimuRide series of innovative driving simulation programs.,,,https://www.twitter.com/simuride,
Apollo,https://www.crunchbase.com/organization/apollo-voice,http://www.okapollo.com,"Artificial Intelligence, Automotive, Autonomous Vehicles, Consumer Electronics","Artificial Intelligence, Consumer Electronics, Data and Analytics, Hardware, Science and Engineering, Software, Transportation",Apollo Voice is a voice assistant device built for any car.,"Apollo Voice is an independent AI voice assistant. Voice assistant performs as well as Google Assistant (due to collaboration), and better in certain domains. Currently working with the auto industry.",https://www.linkedin.com/company/apollo-voice/,,,
AppCarousel,https://www.crunchbase.com/organization/appcarousel,http://www.appcarousel.com,"Apps, Automotive, Internet of Things","Apps, Internet Services, Software, Transportation",AppCarousels Monetization Suite and App Marketplace enables you to create a branded app marketplace and developer portal.,"AppCarousel is a leading app store provider that provides custom app store solutions and app ecosystem management for major organizations across a variety of sectors including consumer electronics, automotives, telecommunications and IoT (Internet of Things). AppCarousel takes the complexity away from app distribution and app ecosystem management by powering the curation, management, distribution and monetization of apps. AppCarousel helps to drive app discovery, adoption and revenues by putting organizations in control of their app strategies and allowing them to capitalize on the growing app economy, while delivering an enhanced customer experience across multiple screens and connected devices. AppCarousel, based in San Francisco, is part of Wmode Inc.",http://www.linkedin.com/company/appcarousel,,http://twitter.com/appcarousel,https://www.facebook.com/appdirect
Apple Auto Transports,https://www.crunchbase.com/organization/apple-auto-transports,http://www.appleautotransports.com/,"Automotive, Transportation",Transportation,Apple Auto Transport services include a wide variety of shipping options in order to meet the direct needs of a large variety of customers.,"Choosing a company to ship your car can be a difficult decision to make. Our goal is to ensure that you know we provide high quality auto transport services at rates that won’t break the bank. For more than fifteen years we have worked strenuously to be the best auto transport company in the industry by serving our customers with the best transport options and rates in the nation. Apple Auto Transports knows how important it is to feel no stress when you are shipping a car. We offer fast and reliable transport services that are always insured and handled by professional drivers from coast to coast. We can schedule auto transport to all states in the lower 48 as well as Alaska and Hawaii. We also work with companies overseas to take care of international auto shipments. When it comes to auto transport we have you covered every mile of the way. Auto Transport Services Include: Hassle-Free Rate Quotes, Fully Insured Drivers and Auto Transport Services, Highly Competitive Affordable Pricing, Door to Door Transport, Friendly, Knowledgeable Transport Team, Open and Enclosed Shipping Options.",,,,
Apple Glass Company,https://www.crunchbase.com/organization/houston-windshield-replacement,http://www.houstonwindshieldreplacement.com,"Automotive, Real Estate","Real Estate, Transportation","Houston Windshield Replacement is a glass company specializing in glass replacement for automobiles, homes, and large commercial buildings.","Apple Glass Company has been a fixture in the Houston metropolitan area for over 25 years. In that time, we have expanded to two larger locations and have extended our service area to include Houston, The Woodlands, and many other surrounding communities. We deliver a full range of glass repair services designed to meet the needs of our residential and commercial customers and can provide full replacement window services for existing homes and installations for new construction. At Apple Glass, our technicians have the skills and the training to manage even the most challenging glass repair or replacement projects with ease.",,,http://twitter.com/appleglasshou,http://www.facebook.com/appleglasscompany
Appleton,https://www.crunchbase.com/organization/appleton,https://www.appletonmfg.com/,"Automotive, Information Technology, Logistics, Manufacturing, Software, Transportation","Information Technology, Manufacturing, Software, Transportation","A Neenah, Wis.-based provider of core cutters and related core processing and handling solutions.","Appleton Mfg. Division is a fully integrated engineering, design, sales, service, and manufacturing firm.  It is the industry’s leading provider of core cutters, core handling and finishing equipment, roll and cart movers, and related core processing and handling solutions. Its origins date back more than 100 years in the paper and web handling industry.",,,https://www.twitter.com/appletonmfg,
Appliance Parts America,https://www.crunchbase.com/organization/appliance-parts-america,http://www.appliancepartsamerica.com,"Automotive, Consumer Electronics, Logistics, Manufacturing","Consumer Electronics, Hardware, Manufacturing, Transportation",Quality Appliance parts for all your appliance repair needs.,"Quality Appliance parts for all your appliance repair needs. We Specialize in appliance replacement parts for all major household appliances such as washing machines, dryers, refrigerators, ovens, dishwashers, cooktops, microwaves, air conditioners and refrigerators.",,,https://www.twitter.com/apamericaonline,https://www.facebook.com/appliancepartsamerica/
APSX,https://www.crunchbase.com/organization/apsx,http://www.apsx.com,"Automotive, Consumer Electronics, Electronics, Software","Consumer Electronics, Hardware, Software, Transportation","Since 2006, APSX, LLC. (Advanced Productivity Solutions) based in Cincinnati, OH, has been providing hobbyists, researchers.","Since 2006, APSX, LLC. (Advanced Productivity Solutions) based in Cincinnati, OH, has been providing hobbyists, researchers, corporations, integrators and developers electronics devices with an excellent track record in durability and reliability. APSX, LLC. also provides product design and solution services in RF, RFID, GPS/GPRS, automotive parts, electric motors and other electronics. Under APSX, LLC, they have APSX RFID, Wide-Band.com and yesNOkeys.com business operations. APSX, LLC has two partners. Burak Cevik is one of the co-founders. He has years of business startup experience including software, product design, manufacturing and consulting. Kubi Kara is the other co-founder. He has years of supply chain optimization, logistics, consulting, accounting and finance experience coming from the corporate world.",http://www.linkedin.com/company/apsx-llc-,,http://twitter.com/APSXRFID,http://www.facebook.com/apsxrfid
APU Solutions,https://www.crunchbase.com/organization/apu-solutions,http://www.apusolutions.com,"Analytics, Automotive, Insurance, Software, Web Development","Data and Analytics, Financial Services, Software, Transportation",collision repair/claims software,"APU Solutions is a software, data and analytics provider to the auto collision-repair and insurance-claims industries. APU's web-based network provides users with nationwide parts availability, quality rating, pricing and procurement tools. The software tracks and manages Alternative Parts Utilization (APU). APU Solutions' real-time access to parts inventories, combined with support, help insurance carriers, body shops and parts suppliers operate more efficiently.",,,http://twitter.com/apusolutions,http://www.facebook.com/pages/APU-Solutions/111804695507196
ARBOC Specialty Vehicles,https://www.crunchbase.com/organization/arboc-specialty-vehicles,http://www.arbocsv.com/,"Automotive, Public Transportation, Transportation",Transportation,"ARBOC Specialty Vehicles, headquartered in Middlebury, Indiana, is the market leader in the low-floor, small- and mid-size bus market. ","ARBOC Specialty Vehicles, headquartered in Middlebury, Indiana, is the market leader in the low-floor, small- and mid-size bus market. Founded in 2008, the Company’s product portfolio is supported by technology patents that facilitate ADA-compliance. As evidenced by the Company’s recent foray into the medium-duty transit bus segment, ARBOC is uniquely positioned to serve a wide range of end markets: from universities, airports, and public transit to assisted living, special events, and hotels.",,,,
ArborWind,https://www.crunchbase.com/organization/arborwind,http://www.arborwind.com/,"Automotive, Energy, Industrial, Logistics, Manufacturing, Natural Resources, Renewable Energy","Energy, Manufacturing, Natural Resources, Sustainability, Transportation",Vertical axis technology with 9 cent LEC,"ArborWind is a green energy company that specializes in manufacturing and installing small vertical axis wind turbines. It aims to provide energy to rural areas in an economical and efficient manner. The company’s primary product provides the energy needs of rural areas without the usual costly expenses, transmission losses, and logistics disadvantages. It was founded in 2010 by Frank Fike, James Vincke, and Dilip Nigam. ArborWind is headquartered in Ann Arbor, Michigan.",,,,
Arcadian Services,https://www.crunchbase.com/organization/arcadian-services,http://www.arcadianservices.com,"Automotive, Manufacturing","Manufacturing, Transportation",Arcadian Services is a providing advanced chemical solutions specifically for the car wash industry.,"Arcadian Services is your one top car wash solution! This isn't any old ordinary car washing service. Arcadian has the latest car washing technologies and products that can ensure your car looks as amazing as the day you drove it off the lot.. all the time! Top notch equipment, the best chemical solutions and a staff that is second to none, Arcadian Services has everything you would ever need in a car washing service",http://www.linkedin.com/company/arcadian-services,,http://twitter.com/arcadianservice,http://www.facebook.com/pages/Arcadian-Services/303584236359288
ArcBest Corporation,https://www.crunchbase.com/organization/arcbest-corporation,http://www.arcb.com,"Automotive, Information Technology, Railroad, Software, Transportation","Information Technology, Software, Transportation",ArcBest Corporation solves complex logistics and transportation challenges.,"ArcBest Corporation® is a multibillion dollar logistics company with five subsidiaries that solve complex transportation and logistics challenges: ABF Freight®, ABF Logistics®, Panther Premium Logistics®, FleetNet America® and ArcBest Technologies. From Fortune 100 companies to small businesses, their customers trust and rely on ArcBest brands for all their transportation and logistics needs. They are working hard to meet the market demand for more easily accessible solutions through a single point of contact.   They build relationships that last for decades and their customers assign a high degree of value for the high level of service and professionalism they provide. When customers talk about us, they say that they solve problems, they are easy to do business with and they are good partners who understand them. In fact, when they solve one problem for them, they increasingly ask us to help solve another. This relentless focus on meeting their customers’ needs has resulted in the development of many of the emerging businesses they now operate.   Their over 13,000 employees deliver knowledge, expertise and a can-do attitude with every shipment and supply chain solution, residential move and vehicle repair. Headquartered in Fort Smith, Ark., ArcBest℠ has come a long way from when its flagship brand, less-than-truckload carrier ABF Freight, opened its doors more than 90 years ago. ArcBest companies have significantly expanded their total product and service offerings through an array of emerging businesses that all focus on skillful solutions, emerging technology and their employees’ will to get things done. ArcBest finds a way.",https://www.linkedin.com/company/arcbest-corporation,,https://twitter.com/arcbestcareers,https://www.facebook.com/ArcBestCorp
ArcelorMittal USA,https://www.crunchbase.com/organization/arcelormittal-usa,https://usa.arcelormittal.com/,"Automotive, Machinery Manufacturing, Manufacturing, Mining","Manufacturing, Natural Resources, Transportation",ArcelorMittal USA is a supplier of quality steel and mining products in global steel markets.,"ArcelorMittal USA is a supplier of quality steel and mining products in major North American markets. It derives the majority of its revenue from North America and Europe while emerging markets account for approximately 40% of total sales. The company aims to give its employees every chance to flourish in their careers and grow as part of a global company and offers a wealth of diverse opportunities. It was founded in 2006 and is headquartered in Chicago, Illinois.",https://www.linkedin.com/company/arcelormittal-usa,,https://twitter.com/ArcelorMittalUS,https://www.facebook.com/ArcelorMittalUSA/
Archetype Partners,https://www.crunchbase.com/organization/archetype-partners,http://www.archetypepartners.com,"Automotive, Finance, FinTech, Incubators, Venture Capital","Financial Services, Lending and Investments, Transportation",Early Stage Investment Incubator Accel,Early stage investment firm presented as an incubator accelerator for companies seeking not only funding but technology and mobile / web development.,,,https://www.twitter.com/revyrie,https://www.facebook.com/revyrie
Arcimoto,https://www.crunchbase.com/organization/arcimoto,http://www.arcimoto.com/,"Automotive, Manufacturing, Product Design","Design, Manufacturing, Transportation","Arcimoto is an automotive company that focuses on developing the SRK, an ultra-efficient three-wheeled electric vehicle.","Arcimoto is an automotive company that focuses on developing the SRK, an ultra-efficient three-wheeled electric vehicle for everyday driving. The company develops products that help catalyze the shift to a sustainable transportation system. It also creates all-electric FUV, Deliverator, and Rapid Responder, catalyzing the shift to sustainable transportation. It was founded in 2007 and headquartered in Eugene, Oregon.",https://www.linkedin.com/company/arcimoto,,http://twitter.com/Arcimoto,http://facebook.com/Arcimoto
Arconic,https://www.crunchbase.com/organization/arconic,https://www.arconic.com,"Aerospace, Automotive, Building Maintenance, Building Material, Commercial, Construction, Energy, Industrial Engineering, Mechanical Engineering, Product Research, Transportation","Data and Analytics, Design, Energy, Manufacturing, Other, Real Estate, Science and Engineering, Transportation","Keep up with us here to find out how we're helping transform the way we fly, drive, build and power.","Arconic working in close partnership with their customers, they solve complex engineering challenges to transform the way they fly, drive, build and power. Through the ingenuity of their people and cutting-edge advanced manufacturing techniques, thei deliver products at a quality and efficiency that ensures customer success and shareholder value. From advanced materials that are helping make the concept cars of today the reality of tomorrow, to engine components that operate in temperatures above their melting point. ",https://www.linkedin.com/company/arconic/,,https://twitter.com/arconic,https://www.facebook.com/arconic
Arend Auto,https://www.crunchbase.com/organization/arend-auto,https://www.arendauto.nl,Automotive,Transportation,Arend Auto stands for complete mobility guarantee in the car market.,"Arend Auto stands for complete mobility guarantee in the car market, with a focus on service provision and sustainability. Do you want to buy a new car or company car, buy a car  or exchange your car, do you need maintenance or do you need advice on car insurance , leasing or financing?? Then you have come to the right place at Arend Auto. With a team of passionate professionals, Arend Auto strives for a long-term customer relationship. Important pillars in this are personal contact, short and direct communication lines and (your) permanent contacts. In addition, our skilled people are happy to answer all your mobility issues.  ",,,https://twitter.com/arendauto,
Arens Controls,https://www.crunchbase.com/organization/arens-controls,,"Automotive, Manufacturing","Manufacturing, Transportation","Arens Controls designs, engineers, and manufactures precision operator interface control systems and power management systems.","Arens Controls designs, engineers, and manufactures precision operator interface control systems and power management systems for commercial vehicles. The company specializes in power electronic drivetrain components and systems for the hybrid electronic vehicle market.",,,,
Argotec,https://www.crunchbase.com/organization/argotec,http://www.argotec.com/,"Automotive, Manufacturing","Manufacturing, Transportation","A Greenfield, Mass.-based maker of polyurethane films and sheets","Argotec is a world leading manufacturer of thermoplastic polyurethane films used in a wide range of industries and market segments, including automotive paint protection, glass lamination, medical, graphics, textiles, and other industrial applications. Today, Argotec has manufacturing, sales, and distribution employees in in the United States, Europe, and Asia.",https://www.linkedin.com/company/argotec-inc,,https://www.twitter.com/argotecllc,https://www.facebook.com/argotecllc
ARI Fleet,https://www.crunchbase.com/organization/ari-fleet,http://www.arifleet.com,Automotive,Transportation,Vehicle Fleet Management Services,"ARI is the largest privately held vehicle fleet management services company. ARI works closely with their customers to define their needs using their business insights and analytic techniques to better meet their needs.  ARI offers various services from global and strategic consulting to vehicle, fleet and risk management with the main goal of increasing a business's efficiency while decreasing their costs.",http://www.linkedin.com/company/15865,,http://twitter.com/ARIfleet,https://www.facebook.com/arifleet
Aries Automotive,https://www.crunchbase.com/organization/aries-automotive,http://www.ariesautomotive.com/,"Automotive, Logistics, Manufacturing","Manufacturing, Transportation",Providing unparalleled aftermarket tubular products for 14 years!,"Aries Automotive has been providing unparalleled aftermarket products with reliable service for 16 years. We’ve grown year after year by producing the latest designs in tubular steel, rubber, and ABS plastic products. In addition, we have increased our customer support by providing operations throughout North America: Southern California, Mid Texas, Colorado, Georgia, Indiana, Pennsylvania, British Columbia & Ontario, Canada. This has enabled us to meet the increasing demands for our products and allow for on time delivery at competitive prices. When Searching for the latest application, or simply a top quality automotive aftermarket product, Call on Aries Automotive.",,,http://twitter.com/ariesautomotive,http://www.facebook.com/pages/Aries-Automotive-Inc/113778149023
