Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook
Essential Discovery,https://www.crunchbase.com/organization/essential-discovery,http://www.essentialdiscovery.com/,"Consulting, Delivery, Information Technology, Legal, Professional Services, Software","Administrative Services, Information Technology, Other, Professional Services, Software","Essential Discovery provide law firms and general counsel with contract attorney teams, project management and hosting.","Essential Discovery’s managed document review offering integrates technology, people, and process to dramatically decrease expenses while at the same time increasing the quality and efficacy of a review project. Focusing only on the document review arena, the depth and breadth of our experience managing projects across the nation allows us to position ourselves as true managed document review experts. More than just an attorney staffing company, we aspire to utilize our industry-leading Advance Review Team approach and in-house, Essential-specific Project Managers to deliver significant cost savings, increased speed, and greater accuracy for our clients’ document reviews.",https://www.linkedin.com/company/essential-discovery,,https://www.twitter.com/essentiald,
EZER Inc.,https://www.crunchbase.com/organization/ezer-inc,https://GetEZER.com,"Courier Service, Delivery, Delivery Service, E-Commerce, Last Mile Transportation, Marketplace, Retail Technology, SaaS, Same Day Delivery, Shipping","Administrative Services, Commerce and Shopping, Hardware, Software, Transportation",EZER Delivery is a same-day freight matching marketplace that automates local delivery.,"EZER Delivery is a same-day freight matching marketplace that automates local delivery.   A Saas platform that enables businesses and individuals to connect and obtain services of local truck and van drivers. EZER provides same-day, local delivery and pick up services for goods seven days a week. It features cashless transactions and tools to track the drivers and deliveries from beginning to end. This system is expanding and can be made available everywhere, worldwide.  If you would like EZER Delivery in your region, please contact us today. EZER enables drivers to promote their services in their neighborhood and grow with the company. EZER was founded in October 2015. It is based in Pomona, California.",https://www.linkedin.com/company/get-ezer/,,https://twitter.com/GetEZER,https://www.facebook.com/getezer
Farmstead,https://www.crunchbase.com/organization/futureads-llc,https://www.farmsteadapp.com,"Agriculture, Artificial Intelligence, Delivery, Delivery Service, Farmers Market, Food and Beverage, Food Delivery, Machine Learning","Administrative Services, Agriculture and Farming, Artificial Intelligence, Data and Analytics, Food and Beverage, Science and Engineering, Software, Transportation",Farmstead is an artificial intelligence-powered farm to doorstep grocery delivery startup.,"Farmstead is an artificial intelligence-powered farm to doorstep grocery delivery startup. Farmstead's personalized Smart Shopping List helps the user discover new dishes to cook and buy what they love in minutes. The user saves time, waste less food, and eat healthier with their fresher-than-theirr-supermarket supply chain.",https://www.linkedin.com/company/farmstead/,,https://www.twitter.com/farmsteadapp,https://www.facebook.com/farmsteadapp
Favor,https://www.crunchbase.com/organization/favor,http://www.favordelivery.com,"Android, Apps, Delivery, iOS, Location Based Services, Logistics, Mobile, Restaurants","Administrative Services, Apps, Data and Analytics, Food and Beverage, Internet Services, Mobile, Navigation and Mapping, Platforms, Software, Transportation",Favor is a developer of a mobile-based food delivery application used to deliver restaurant-based food.,Favor is a developer of a mobile-based food delivery application used to deliver restaurant-based food. Its service is a location-based mobile application and website portal that enable users to order food and groceries from stores and restaurants in the local area and delivers through courier at their door.,https://www.linkedin.com/company/favor/,,http://twitter.com/favor,https://www.facebook.com/askfavor
Fenix Commerce Inc,https://www.crunchbase.com/organization/fenix-commerce-inc,https://www.fenixcommerce.com,"Delivery, E-Commerce, Information Technology, Internet, Marketing, SaaS, Software","Administrative Services, Commerce and Shopping, Information Technology, Internet Services, Sales and Marketing, Software",SaaS platform to reduce cart abandonment and drive double digit conversion growth,"Fenix Commerce is the provider of a SaaS platform to help online retailers provide personalized shipping information to their customers through entire shopping journey from search, browse, purchase, and delivery. With real-time, personalized, accurate shipping information, Fenix helps drive sales conversion growth while improving customer satisfaction.",https://www.linkedin.com/company/fenix-commerce-inc/,,,
Fetch,https://www.crunchbase.com/organization/bounce-technology--inc-,http://fetch.com,"Apps, Delivery, Delivery Service, Local, Messaging, Mobile","Administrative Services, Apps, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Sales and Marketing, Software, Transportation",Fetch is a flexible delivery service that connects local communities and businesses with customers in need.,"Fetch is a flexible, on-demand delivery service that connects local communities and businesses with customers in need. It specializes in the fields of apps delivery, messaging, and mobile. It was founded in 2014 and headquartered in Santa Fe, New Mexico.",https://www.linkedin.com/company/6593968,,,http://facebook.com/fetch.delivery.local
Figaro Systems,https://www.crunchbase.com/organization/figaro-systems,http://www.figaro-systems.com,"Content, Delivery, Enterprise Software, Software","Administrative Services, Media and Entertainment, Software",Figaro Systems provides text and content delivery systems for opera houses and theatres.,"Figaro Systems, Inc. provides text and content delivery systems for opera houses and theatres. It offers in-Ovation Software, a titling software with multi-lingual capabilities; and Figaro's Simultext SeatBack System, a viewing monitor at individual seats that translates libretti, dialogue, and program information to various languages. The company also provides Figaro's Wireless Captions, a wireless hand-held device for translation and captioning needs; and supertitle LED video panels and supertitle projector systems. Its products are also used in historic restorations and renovations. Figaro Systems, Inc. was founded in 1992 and is based in Santa Fe, New Mexico.",,,,
Fitability Systems,https://www.crunchbase.com/organization/fitability-systems,http://fitability.com/,"Delivery, Human Resources, Information Technology, Internet, Software","Administrative Services, Information Technology, Internet Services, Software",Fitability Systems Developer and provider of a hiring technology.,"Fitability Systems Developer and provider of a hiring technology. The company provides online interviewing and assessment services, enabling hiring managers and recruiters to evaluate the candidates with their job and company prior to interviewing a candidate.",,,,
Flash Racks,https://www.crunchbase.com/organization/flash-racks,https://flash-racks.com,"Delivery, Document Management, Energy, Fuel, Mobile Apps, Oil and Gas, Transportation, Web Apps","Administrative Services, Apps, Energy, Information Technology, Mobile, Natural Resources, Software, Transportation",FlashRacks is an energy transportation platform aimed at supporting carriers and shippers with their day to day activities.,"Flash Racks develops technology solutions that focus on energy transportation. It offers its services for product carriers and shippers. Flash Racks was founded by Tom Florence and Jeff Firestone in December 2015. It is based in Houston, Texas.",,,https://twitter.com/flashracks,
Flet.ai,https://www.crunchbase.com/organization/flet-ai,https://www.flet.ai,"Artificial Intelligence, Delivery, Delivery Service, Food Delivery, Machine Learning","Administrative Services, Artificial Intelligence, Data and Analytics, Food and Beverage, Science and Engineering, Software, Transportation",Flet.ai helps you manage your orders and delivery fleet seamlessly with AI.,"Flet.ai simplifies the order management and delivery process for SMBs. It doesn't matter weather you are a restaurants with your own delivery service, a maintenance company with a maintenance fleet on the go or a logistic company handling orders and tracking, Flet is for you. It enables you to create, manage and automatically assign orders with artificial intelligence to deliveries easily and efficiently. It also enables you to track where your drivers and orders are in real time, know the order’s status and get notified when changes occur. Not only that but also and enables customers to digitally sign the orders upon reception or even add photos as proof of receipt.",https://www.linkedin.com/company/fletdelivery,,https://twitter.com/fletdelivery,https://www.facebook.com/fletdelivery/
FlyCleaners,https://www.crunchbase.com/organization/flycleaners,http://flycleaners.com,"Apps, Delivery, Hospitality","Administrative Services, Apps, Software, Travel and Tourism",FlyCleaners offers local on-demand pickup and delivery services for dry-cleaning and laundry via a mobile application.,"FlyCleaners is a New York-based company that provides local premium on-demand pickup and delivery services for dry-cleaning and laundry through a mobile app Offering customized convenience at your doorstep, users simply open the app, make a request for pickup, have their clothes cleaned according to their specific preferences, and delivered, all from their mobile device.",https://www.linkedin.com/company-beta/5130937,,http://twitter.com/FlyCleaners,http://www.facebook.com/Flycleaners
FoodCrave Inc,https://www.crunchbase.com/organization/foodcrave-inc,http://foodcrave.com,"Apps, Delivery, Delivery Service, E-Commerce, Food and Beverage, Hospitality, Mobile","Administrative Services, Apps, Commerce and Shopping, Food and Beverage, Mobile, Software, Transportation, Travel and Tourism",FoodCrave is a website for online food delivery service.,"FoodCrave is a web and mobile application for food delivery services. It helps its users find nearby restaurants that they can go through the menu card and order food online and they can pre-order food they like. Customers are given access to re-order food items and a refund policy exists if there is a mistake in the order. Individuals can reward gift cards of FoodCarve to their friends and family members. The food that can be ordered through the online platform are pizzas, American dishes, Japanese dishes, and Thai dishes. FoodCrave is a U.S.-based company that was founded in 2013 by Chirag Kathrani.",https://www.linkedin.com/company/foodcrave,,https://twitter.com/FoodCraveInc/,https://www.facebook.com/UsFoodCrave
FOOZE,https://www.crunchbase.com/organization/fooze,http://www.foozeapp.com,"Apps, Delivery, Mobile","Administrative Services, Apps, Mobile, Software",Fooze is the 1-tap delivery app for your favorite late night munchies.,"Fooze is the 1-tap delivery app for late night eats that makes the late night dining experience as convenient and stress-free as possible. Customers can choose from a nightly changing selection of three quality late night meals, and can expect their food to be delivered piping hot in as little as 20 minutes.",https://www.linkedin.com/company/fooze,,https://www.twitter.com/foozeapp,https://www.facebook.com/foozeapp
Foxtrot Systems,https://www.crunchbase.com/organization/foxtrot-systems,https://www.foxtrot.io/,"Delivery, Enterprise Software, Fleet Management, Last Mile Transportation, Logistics, Software, Supply Chain Management","Administrative Services, Software, Transportation",Foxtrot Systems is an automated last-mile fleet management ecosystem focused on empowering the future of the supply chain.,"Foxtrot Systems is a san francisco based software service company focused on empowering the future of the supply chain. Working with professors, advisors, and researchers and spending hours in distribution centers and loading docks opened the company's vision to the opportunity in this space. Foxtrot is focused on empowering last mile fleets to both exceed goals and find new ways to offer differentiated services. The company's belief is that real time data streams and real-time algorithms will lead to agility and increased efficiency. Foxtrot systems was founded on 2014.",https://www.linkedin.com/company/foxtrot-systems/,,https://twitter.com/foxtrotsystems,https://www.facebook.com/FoxtrotSystems/
Freight Right Global Logistics,https://www.crunchbase.com/organization/freight-right-global-logistics,http://www.freightright.com,"Delivery, E-Commerce, Logistics, Shipping, Software, Transportation","Administrative Services, Commerce and Shopping, Software, Transportation","Freight Right Group Logistics is an online platform that allows its users to quote, ship, and manage their freight.","Freight Right is a platform for technologically advanced companies to quote, ship and manage their freight. Simplified processes for international trade and large item shipping for e-commerce.",https://www.linkedin.com/company/1367445,,https://twitter.com/RightFreight,https://www.facebook.com/FreightRight
FuelFox,https://www.crunchbase.com/organization/fuelfox,http://fuelfox.net/,"Apps, Automotive, Delivery","Administrative Services, Apps, Software, Transportation",FuelFox is an app-based onsite fuel-delivery service,"FuelFox is an app-based onsite fuel-delivery service providing a safer, cleaner and more efficient way to fill up personal vehicles and commercial fleets. Gas stations are a problem in this country that has not been addressed since the first gas station opened in 1913. They waste time, are inconvenient, unsafe, unclean, and unhealthy. FuelFox is the solution.",https://www.linkedin.com/company/fuelfox/,,https://twitter.com/thefuelfox,https://www.facebook.com/FuelFox/
Fuelster Technologies,https://www.crunchbase.com/organization/fuelster-technologies,http://www.fuelster.co/,"Apps, Delivery, Software","Administrative Services, Apps, Software",Fuelster Technologies is an On-Demand Fuel Delivery App that gives convenience provided by Fuelster.,Fuelster Technologies is an On-Demand Fuel Delivery App that gives convenience provided by Fuelster. The process of this app is that the user will park and use the Fuelster mobile app to place an order. Their friendly service team helps the customer for an uninterrupted day by avoiding mundane gas station stops.,,,,
FuseGlobal Partners,https://www.crunchbase.com/organization/fuseglobal-partners,http://www.fuseglobal.com/,"Consulting, CRM, Delivery, Information Technology","Administrative Services, Information Technology, Professional Services, Sales and Marketing, Software",Fuse Global is a company that focuses on fusing our global network of clients and partners with technical and functional services.,"Headquartered in San Francisco, California, FuseGlobal Partners focuses on fusing our global network of clients and partners with proven Technical, Functional, Project Management, Development and Training professionals to meet their projects’ demands. Our brand is built on the fundamental requirement that standards of excellence are expected in the performance and conduct of all who represent FuseGlobal Partners. Whether you are a Program Manager looking for specific expertise immediately, a Consultant looking for a new challenge or an IT Consulting Firm in need of continued, reliable staffing support, we invite you to explore our site and discover FuseGlobal Partners’ unique brand of professional service.",,,https://twitter.com/FuseGlobalSAP,https://www.facebook.com/FuseGlobal-Partners-140616335969526/
Gate Labs,https://www.crunchbase.com/organization/gate-labs,https://www.getgate.com/,"Delivery, Home Services, Internet of Things, SaaS, Software","Administrative Services, Internet Services, Real Estate, Software",Gate Labs is a software platform with a portfolio of hardware products which enables users to manage access to their homes and bussinesses,"Gate Labs is a residential and commercial security services company. They design and develop technology that enables its users to deliver their service to homes with increased security and flexibility. This technology assists end users and homeowners by improving the scheduling, verification, and receipts of partner services to their homes. It provides verified access for home deliveries and services.  The company’s product Gate, a smart lock that enhances user’s deadbolt with a motion-activated camera, keypad, and a 2-way audio. It offers features such as real time video stream, remote lock/unlock, delivery man verification, and access codes. Gate Labs was founded by Danial Ehyaie, Harvey Ho, Ehsan Saeedi, Amin Ariana and Michael Kuznetsov in 2014; and is headquartered in San Francisco, California.",https://www.linkedin.com/company/gate-labs,,https://www.twitter.com/gatelabs,https://www.facebook.com/gatelabs
Gatheredtable,https://www.crunchbase.com/organization/gatheredtable,https://www.gatheredtable.com/,"B2C, Delivery, Mobile, SaaS, Software, Subscription Service","Administrative Services, Mobile, Other, Software","Gatheredtable is a B2C Meal Planning SaaS empowering customers to cook more, eat better, save time, and save money.","Gatheredtable is a B2C Meal Planning SaaS empowering customers to cook more, eat better, save time, and save money. It makes Healthy homemade meals made easier with custom menus, grocery lists, and optional grocery delivery. Gatheredtable was incorporated in 2013 and is based in Seattle, Washington.",,,https://www.twitter.com/gatheredtable_,https://www.facebook.com/Gatheredtable-410954255717077/
Get It Technology Holdings LLC,https://www.crunchbase.com/organization/get-it-delivery-technologies-llc,,"Delivery, Information Technology, Ride Sharing, Software","Administrative Services, Information Technology, Software, Transportation",Get It Technology aims to empower global on-demand services through software solutions.,"Get It Technology aims to empower global on-demand services through software solutions. The company is based in Salt Lake City, Utah.",,,,
Gimme,https://www.crunchbase.com/organization/gimmevend,http://www.vending.ai,"Artificial Intelligence, Delivery, Delivery Service, Food and Beverage, Food Delivery, Hardware, Internet of Things, Machine Learning, SaaS, Warehousing","Administrative Services, Artificial Intelligence, Data and Analytics, Food and Beverage, Hardware, Internet Services, Science and Engineering, Software, Transportation","Gimme helps food service & grocery delivery operators automate merchandising via artificial intelligence, computer vision & machine learning","Gimme helps food service and grocery delivery operators automate merchandising. The company’s technology provides management for operators of grocery, convenience, vending machines, micro markets, and office coffee, helping them deliver amazing customer experiences. Gimme’s use of artificial intelligence, computer vision and machine learning technologies impact not only their own products and services, but also how the unattended retail industry operates. The technology provides machine status data to help operators focus on cash accountability and inventory tracking to reduce stockouts, accelerate warehousing and restocking, and streamline product planning. The company’s hardware product, the Gimme Key, is now the #1 wireless DEX adapter for direct store delivery, using Bluetooth Low Energy technology, replacing outdated legacy handhelds previously used in the industry. For more information, visit http://www.vending.ai or connect with Gimme on Twitter.",https://www.linkedin.com/company/gimmevend/,,https://twitter.com/gimmevend,https://www.facebook.com/GimmeVend/
GlobalCast Communications,https://www.crunchbase.com/organization/globalcast-communications,http://www.gcast.com/,"Content, Delivery, Software","Administrative Services, Media and Entertainment, Software",GlobalCast Communications is a reliable multicast software company.,"GlobalCast Communications, Inc. is a reliable multicast software company that delivers solutions and integration services to service providers and public and private network operators. The company offerings enable the deployment of time- urgent content to large numbers of users over heterogeneous LAN's and WAN's.",,,,
Globalware Solutions,https://www.crunchbase.com/organization/globalware-solutions-inc,http://www.globalwaresolutions.com/,"Content, Delivery, Information Services, Software","Administrative Services, Information Technology, Media and Entertainment, Software",A leading global provider of software content delivery and information management services,"GlobalWare Solutions is a leading global provider of software content delivery and information management services for the world's leading technology and information-based companies. Utilizing our advanced web based tools and our vertically integrated manufacturing facilities, GlobalWare Solutions provides a wide range of global manufacturing, fulfillment, supply-based-management and e-commerce solutions. GlobalWare Solutions was formed when two of the industry's leading software service companies, ZBR Publications, Inc., and Bindco Corporation, merged, creating one of the industry's largest vertically integrated global information management companies. With our acclaimed GlobalView Internet based tools, GlobalWare Solutions provides our customers with an unsurpassed end-to-end business solution for the global management and delivery of digital content, information and physical products. No other company can match the level of vertical integration that we possess. That is the GlobalWare Solutions advantage! We manufacture all the components so ""We Are the Supply Chain""!  GlobalWare Solutions is headquartered in Haverhill, MA, in a 300,000 sq. ft. state-of-the-art facility. Their West coast division is located in Redwood City, CA, in a 250,000 sq. ft. facility. Our European division is located in Amsterdam, The Netherlands, in a 50,000 sq. ft. facility.",,,,
GoCD,https://www.crunchbase.com/organization/gocd,https://www.gocd.org,"Delivery, Information Technology, Open Source, Software","Administrative Services, Information Technology, Software","GoCD is an on-premise, open source, continuous delivery tool to help you get better visibility into and control of your teams’ deployments.",GoCD - open source continuous delivery server. GoCD helps organizations increase productivity and deliver high quality through automation.,,,https://twitter.com/goforcd,
GR Dispatch,https://www.crunchbase.com/organization/gr-dispatch,https://grdispatch.com/,"Delivery, Enterprise Software, Food and Beverage, Last Mile Transportation, Location Based Services, Logistics, Navigation, Same Day Delivery, Software, Transportation","Administrative Services, Data and Analytics, Food and Beverage, Internet Services, Navigation and Mapping, Software, Transportation","GR Dispatch is on-demand delivery management software for courier companies, restaurants, RDS, medical deliveries etc.","GR Dispatch is a delivery management software (SaaS, B2B). Built by Couriers for Couriers.",,,,https://www.facebook.com/grdispatch
Grabit,https://www.crunchbase.com/organization/grabitapp,http://www.grabit.delivery,"Delivery, Delivery Service, Food Delivery, Local, Local Shopping, Logistics, Messaging, Same Day Delivery, Transportation, Virtual Assistant","Administrative Services, Commerce and Shopping, Food and Beverage, Information Technology, Internet Services, Messaging and Telecommunications, Sales and Marketing, Software, Transportation","Grabit is an on-demand pickup and delivery service. Order anything from anywhere, anytime!","Grabit is an on-demand delivery service. We enable customers to order anything from anywhere at any time through an app. If you want it, we'll Grabit!",https://www.linkedin.com/company/grabit,,https://twitter.com/grabit,https://www.facebook.com/grabit/
Grand Junction,https://www.crunchbase.com/organization/grandjunction,http://www.grandjunctioninc.com,"Cloud Computing, Delivery, Logistics, SaaS, Software, Supply Chain Management, Transportation","Administrative Services, Internet Services, Software, Transportation",Grand Junction is the only platform for managing and offering same-day and local delivery in every North American market.,"Rapidly approaching 100 million deliveries managed to-date, Grand Junction is the only provider of same-day delivery in every market in the US and Canada. Grand Junction allows leading retailers, 3PLs, distributors, and start-ups to offer local delivery through its technology platform and network of 700 local carriers. The comprehensive technology platform, which provides everything needed to manage delivery from dashboards and GPS alerts to invoice audit and payment and driver training, saves users millions by reducing delivery cost, improving the customer experience, and empowering them with real-time visibility. Unlike its competitors, Grand Junction allows shippers to customize the services they offer, choosing from on-demand, same-day AM/PM, scheduled, and two-person delivery. For more information about Grand Junction, please visit www.grandjunctioninc.com. To get smarter on local delivery, please visit www.grandjunctioninc.com/blog/ Follow us on Twitter @grandjunctionLD",http://www.linkedin.com/company/grandjunctiontech,,http://twitter.com/GrandJunctionLD,
GraphLI,https://www.crunchbase.com/organization/geospago,https://www.graphli.io/,"Blockchain, Cloud Computing, Delivery, Enterprise Software, Geospatial, Logistics, Mobile, Mobile Apps, SaaS, Software","Administrative Services, Apps, Data and Analytics, Internet Services, Mobile, Navigation and Mapping, Other, Software, Transportation",GraphLI is enterprise grade logistics software for the delivery logistics.,"In the ever growing $1.8T Global Logistics industry the question of “Who has the latest, authoritative data?” is a persistent problem resulting in lost sales, fraud, and inefficient trade documentation.  GraphLI is solving this problem by enabling logistics providers, CPG brands, retailers and services companies to digitize and automate business critical workflows, connect with the field through mobility, and collaborate in a trusted Blockchain environment with all stakeholders. Our software can be configured to your business's custom requirements without writing a single line of code.  Whether you are one of the biggest logistics providers in the world or local logistics operator, GraphLI can be tailored to fit your needs and supercharge your workflows including Milestone Tracking, Carrier Management, Digital POD, Advance Shipping Notification, wine to bottle and other InterCompany data sharing and collaboration.",https://www.linkedin.com/company/graphli/,,https://twitter.com/@graph_li,
GrocerKey,https://www.crunchbase.com/organization/grocerkey,http://www.grocerkey.com/,"Delivery, E-Commerce, Internet, Mobile Apps, Retail","Administrative Services, Apps, Commerce and Shopping, Internet Services, Mobile, Software",GrocerKey develops a grocery e-commerce platform to help brick and mortar retailers become digital leaders.,"GrocerKey develops a grocery e-commerce platform to help brick and mortar retailers become digital leaders. The company combines robust e-commerce technology, engaging mobile apps, decades of e-commerce grocery operational experience, and proven strategies to help retailers build a profitable e-commerce business and improve overall digital engagement.",https://www.linkedin.com/company/grocerkey/,,https://twitter.com/grocerkey,https://www.facebook.com/pg/grocerkey/
Halla,https://www.crunchbase.com/organization/halla,https://www.halla.io/,"Analytics, Artificial Intelligence, Delivery, E-Commerce, Grocery, Machine Learning, Nutrition, Retail Technology, Shopping, Software","Administrative Services, Artificial Intelligence, Commerce and Shopping, Data and Analytics, Food and Beverage, Hardware, Health Care, Science and Engineering, Software",Halla is an artificial intelligence company that created a predictive platform for online ordering.,"Halla is an artificial intelligence company that created a predictive platform for online ordering. They enable retailers to predict the personal preferences of their shoppers, all in real-time. Its enterprise APIs put grocers in position to power highly-personalized shopping experiences, driving growth in basket size, customer retention, and coupon redemption. Halla is different. They're obsessed with understanding food. They use natural language processing and statistical machine learning to build a better brain for human taste that helps to understand personal preferences and respond to them in real-time across all omnichannel environments.",https://www.linkedin.com/company/halla----let-the-food-find-you./,,,https://www.facebook.com/gethalla
Handoff,https://www.crunchbase.com/organization/handoff,https://www.handofftech.com,"Consumer Applications, Delivery, Software, Wine And Spirits","Administrative Services, Apps, Food and Beverage, Software","Chat and voice-based app that instantly recommends and delivers beer, wine, and spirits with the push of a button.","Handoff is a chat and voice-based app that instantly recommends and delivers beer, wine, and spirits with the touch of a button.  The nation's first, full-service alcohol delivery solution supported on Alexa and Google Home devices.  Handoff partners with local liquor retailers to offer unrivaled selection, prices and delivery service to your doorstep. We are revolutionizing the delivery economy by bringing local businesses into the future landscape of attention. Currently operating in Denver and Boulder, Colorado with further domestic expansion efforts in motion.",https://www.linkedin.com/company/handoff-technologies,,https://twitter.com/handofftech,https://www.facebook.com/handofftech/
Harness,https://www.crunchbase.com/organization/harness-512d,http://harness.io/,"Artificial Intelligence, Big Data, Delivery, Developer Tools, Information Technology, SaaS, Software","Administrative Services, Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software",Harness is a Continuous Delivery as-a-Service platform for engineering and DevOps teams to release applications into production.,"Harness is the industry’s first Continuous Delivery-as-a-Service platform for engineering and DevOps teams to release applications into production. It automates the entire CD process, uses machine learning to protect you when deployments fail, and equips you with enterprise-grade security every step of the way. CD has never been so simple.",https://www.linkedin.com/company/18249313,Unicorn,https://twitter.com/harnessio,https://www.facebook.com/harness.io/
Haultail,https://www.crunchbase.com/organization/haultail,https://www.haultail.com/,"Delivery, Delivery Service, Enterprise Applications, Last Mile Transportation, Same Day Delivery, Software, Waste Management","Administrative Services, Apps, Software, Sustainability, Transportation","Mobile App for Same Day Delivery within hours of New items purchased from store, Used items needing to be moved, Junk & Debris to landfills.","The On-Demand service for the delivery of items New, Used, Junk or Debris.  LARGE or small we'll HAUL it ALL!  Haultail® is a Web and Mobile App solution that is patent-pending, offering a multitude of delivery services. Tied back to retail locations for delivery of new, oversized purchases down to the courier service of small, time sensitive items. The real time tracking and verification of what is being delivered, protects both the customer and deliverer. Delivery of construction materials or furniture, included. New or used items, it doesn’t matter. Get it delivered in the next few hours just. The second is C&D (construction and demolition) debris disposal from DYI, residential and small-scale commercial construction projects. Delivery of oversized items from retail stores. Delivery of construction materials to jobsite. Collection and disposal of smaller Demo debris and waste material. Haultail® is able to bridge the gap between the customer’s expectations and the store’s ability to deliver large and / or bulky, oversized items. Faster than Amazon, delivering within hours of time of delivery, sameday. A leader in mobility as a service, providing local gigs, to local drivers, solving local needs of customers.",https://www.linkedin.com/company/haultail/,,https://twitter.com/HaulTail,https://www.facebook.com/haultail/
Heaven's Maid,https://www.crunchbase.com/organization/heaven-s-maid,http://heavensmaid.com,"Apps, Delivery, Personalization","Administrative Services, Apps, Commerce and Shopping, Software","Heaven’s Maid provides care to your loved one’s final resting place. Gravesite cleaning, flower delivery, share memories via app.","Heaven's Maid facilitates a gravesite cleaning and flower delivery service. It offers tools that enable its customers to build memorial pages of their family and friends online. It provides its customers with confirmation images of their services. It delivers fresh and silk flowers. Heaven's Maid offers its services for an annual payment. Heaven's Maid was founded by Michael Goliszek and Sabah Ammouri in 2015. It is based in Los Angeles, California.",,,https://www.twitter.com/heavensmaid,https://www.facebook.com/heavensmaid
Hive9,https://www.crunchbase.com/organization/hive9,http://www.hive9.com/,"B2B, Delivery, Software","Administrative Services, Other, Software",The only platform built for the B2B Marketer that delivers a consolidated set of dashboards in less than 30 days.,"Hive9’s mission is to provide turnkey SaaS solutions that make B2B marketing organizations more effective. They’ve boiled that down to what they call the “what, why, how, when and where” of effective marketing performance and planning: What? Customer Experience. A great customer experience drives results. From actionable audience insights and touch analysis to a customer point of view of your marketing plan, Hive9 empowers effective data-driven interactions with your customers throughout their path to purchase and beyond. Why? ROI. As marketers, they need to do more with less. Today’s business demands it and Hive9 helps you measure and improve it by giving you the actionable insights you need to make intelligent marketing investments and deliver a marketing mix optimized for maximum ROI.  The days of struggling to prove the value of marketing are over.",https://www.linkedin.com/company/hive9,,https://twitter.com/hivenine,https://www.facebook.com/hivenine
HomeValet,https://www.crunchbase.com/organization/homevalet,https://homevalet.co,"Consumer Software, Delivery, Logistics, Retail Technology, Smart Home, Software","Administrative Services, Commerce and Shopping, Consumer Electronics, Hardware, Real Estate, Software, Transportation",Software,"Software platform to solve the everyday problems of delivery for e-commerce consumers, retailers, and couriers.",https://www.linkedin.com/company/homevalet,,https://www.twitter.com/homevaletco,https://www.facebook.com/homevalet
HubCast,https://www.crunchbase.com/organization/hubcast,http://www.hubcast.com,"Delivery, Enterprise Software, Supply Chain Management","Administrative Services, Software, Transportation",HubCast is a global print supply chain management platform that enables enterprises to print and deliver premium-quality materials.,"HubCast is the only worldwide digital print delivery network - an innovative way for communication professionals to get their sales and marketing materials printed anywhere around the globe faster, cheaper, and better than ever before.",https://www.linkedin.com/company/hubcast,,http://twitter.com/hubcast,http://www.facebook.com/HubCast
Hylio,https://www.crunchbase.com/organization/hylio,https://www.hyl.io/,"Aerospace, Agriculture, AgTech, Delivery, Drone Management, Drones, Farming, Logistics","Administrative Services, Agriculture and Farming, Consumer Electronics, Consumer Goods, Hardware, Science and Engineering, Software, Transportation",Hylio provides agricultural UAV services,"Hylio is a US based company that provides a proprietary, crop-spraying UAV system to businesses in the agricultural sector. Hylio’s technology allows their clients to perform autonomous spraying of agrochemicals over crops at substantially cheaper and faster rates than traditional methods. The robustness of Hylio’s technology also allows for clients to service markets which were previously restricted due to geographical challenges, unlocking untapped revenue streams. ",https://in.linkedin.com/company/hylio,,https://twitter.com/Hylio_Inc,https://www.facebook.com/pg/HylioInc/
Ikadega,https://www.crunchbase.com/organization/ikadega,http://www.ikadega.com/,"Content Delivery Network, Delivery, Information Technology, Software, Staffing Agency","Administrative Services, Content and Publishing, Information Technology, Software","A provider of unique, high-performance, low-cost rich media content and data storage and delivery solutions.","Ikadega, Inc., is a provider of unique, high-performance, low-cost rich media content and data storage and delivery solutions. Founded in 2000 and based in Northbrook, Ill., Ikadega is staffed with employees from leading technology companies, including 3COM, Allscripts, AT&T, Lucent, Midway Games, Motorola and Zenith Electronics.",,,,
Incentive Systems,https://www.crunchbase.com/organization/incentive-systems,http://www.incentivesystems.com,"Delivery, Hardware, Software","Administrative Services, Hardware, Software",Incentive Systems is a commercial software vendor that delivers incentive compensation management systems.,"""Incentive Systems is the industry pioneer and leader in the Enterprise Incentive Management marketplace, which is predicted by AMR to grow rapidly, reaching an annual market size of $2 billion in software revenue alone in 2005, and is also the first software company in which Thomas Weisel Capital Partners, LP made a private equity investment,"" said Alan Menkes, partner, co-director of private equity for Thomas Weisel Partners LLC. ""Since their initial investment, Incentive Systems has continued to deliver industry-leading technology and services to the marketplace, and has seen tremendous growth in demand for its solutions, among both public and private organizations, across several industries. The company is on track to reach its goal of profitability in the near-term, and they were delighted by the oppornity to lead this round and further strengthen their partnership with Incentive Systems.""",,,,
