Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook,CB Rank (Organization)
Passport,https://www.crunchbase.com/organization/passport,http://passportshipping.com/,"E-Commerce, Logistics, Shipping, Supply Chain Management","Commerce and Shopping, Transportation",Passport is an international shipping carrier for eCommerce companies and their 3PLs.,"Passport is building the best international shipping carrier for eCommerce companies and their 3PLs. The company offers door-to-door tracking on all packages and one point of contact system. Its focus is on lowering the Total Cost of Shipping by building a great experience for retailers and consumers. The company was founded in 2017 and is based in San Francisco, California.",https://www.linkedin.com/company/passportglobal/,,https://twitter.com/shipwithlove,,"8,953"
inVia Robotics,https://www.crunchbase.com/organization/invia-robotics,http://www.inviarobotics.com,"Industrial Automation, Logistics, Robotics","Hardware, Manufacturing, Science and Engineering, Software, Transportation",inVia Robotics provides next-generation robotics warehouse automation solutions for e-commerce distribution centers and supply chains.,"inVia Robotics provides the next generation of robotics warehouse automation solutions for e-commerce distribution centers and supply chains. As the developer of the world's first ""Robotics-as-a-Service"" autonomous mobile robot picking and goods-to-person system, inVia is powering the future of warehouse productivity without disrupting the ecosystem of a business's operations.",http://www.linkedin.com/company/invia-robotics,,https://twitter.com/inviarobotics,,"9,113"
PINC,https://www.crunchbase.com/organization/pinc-solutions,http://www.pinc.com/,"Drones, Internet of Things, Logistics, RFID, Supply Chain Management, Transportation","Consumer Electronics, Consumer Goods, Hardware, Internet Services, Transportation","PINC helps companies to identify, locate, and move inventory as efficiently as possible with cloud apps, IoT sensors, and autonomous drones.","PINC provides scalable software, hardware, and services that enable companies to move inventory throughout the supply chain faster, cost-effectively, consistently, and more efficiently. Its cloud-based real-time asset tracking platform powered by an Internet of Things (IoT) sensor network that includes passive RFID, GPS, optical, cellular, and other sensors, provides actionable insights and connected expert guidance that allow companies to optimize their supply chain execution. The company was founded in 2004 and is headquartered in Union City, California.",http://www.linkedin.com/company/pinc-solutions,,http://twitter.com/pincsolutions,,"9,127"
Trucker Path,https://www.crunchbase.com/organization/trucker-path,https://truckerpath.com/,"Crowdsourcing, Logistics, Mobile, Navigation, Software, Transportation","Mobile, Navigation and Mapping, Other, Software, Transportation",Trucker Path provides a software platform designed for the trucking industry.,"Trucker Path is a software platform for the trucking industry, providing navigational assistance and truckload sourcing. Having 35% of the U.S. Class 8 (big rigs) truckers and growing, Trucker Path is innovating the legacy 700B+ Trucking Industry, aiming to eliminate inefficiencies in the transportation industry. Trucker Path released a crowdsourcing navigational app for truckers in 2013, followed in 2016 by Truckloads, an online marketplace specializing in connecting freight companies and carriers. The main Trucker Path app (iOS & Android) provides information for truck drivers such as locations of truck stops, weigh stations, and nearby truck parking.  Trucker Path is recognized by industry leaders and the media as the company bringing the transportation industry into the 21st century.",https://www.linkedin.com/company/trucker-path/,,http://twitter.com/truckerpath,,"9,164"
Forager,https://www.crunchbase.com/organization/forager-logistics,http://www.foragerscs.com/,"Information Technology, Logistics, Service Industry, Software, Supply Chain Management","Information Technology, Other, Software, Transportation",Forager is a company building technology to automate cross-border logistics.,"Forager is a venture-backed innovator in the cross-border logistics industry. With a combination of cutting-edge technology and decades of industry experience, the company tackles the problems cross-border shippers are facing with technology-focused solutions and years of logistics experience. It also delivers seamless and modern transportation solutions for its customers. The company also features an easy-to-use web-based transportation management platform to bring a higher level of service to the industry. Forager was founded in 2018 and is headquartered in Chicago, Illinois.",https://www.linkedin.com/company/foragerscs/,,https://twitter.com/Foragerscs,https://www.facebook.com/ForagerSCS,"9,464"
Altana AI,https://www.crunchbase.com/organization/altana-trade,https://altana.ai,"Artificial Intelligence, Data Integration, Logistics, Machine Learning, Productivity Tools, Software","Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software, Transportation","Altana is an AI partnership that uses global economic data to make trade safer, more efficient, and more profitable.","Altana is an AI partnership that uses global economic data to make trade safer, more efficient, and more profitable. The company provides AI-based data fusion and decision support solutions, built on the comprehensive model of the global trade network. The company helps regulators, businesses, financial services providers, and logistics providers learn from data to promote better trade, through a shared artificial intelligence platform. Altana Trade's product is The Altana Trade Knowledge Graph, a real-time view of transactions, ownership, movements, cyber activity, and risk in the global trade network.",https://www.linkedin.com/company/altana-trade/,,,,"9,606"
Fulcrum,https://www.crunchbase.com/organization/fulcrumpro,https://www.fulcrumpro.com,"Blockchain, Enterprise Resource Planning (ERP), Enterprise Software, Logistics, Manufacturing, SaaS, Small and Medium Businesses, Software","Manufacturing, Other, Software, Transportation",Networkable Operating System (ERP) for Manufacturing,"Fulcrum is a SaaS manufacturing platform designed and built from scratch to bring modern and futuristic concepts to mid-sized production shops. Their long term mission is to create a connected manufacturing supply chain, reducing tedious data entry, and increasing the speed and efficiency of the entire network supported by the most kickass system available. It was founded in 2015 and headquartered in Minneapolis, Minnesota.",https://www.linkedin.com/company/fulcrumpro,,https://twitter.com/fulcrumhq,https://www.facebook.com/fulcrumpro,"9,713"
SmartHop,https://www.crunchbase.com/organization/smarthop,http://www.smarthop.co,"Artificial Intelligence, Logistics, Software, Transportation","Artificial Intelligence, Data and Analytics, Science and Engineering, Software, Transportation","Smarthop is an AI-powered platform that makes it easy for truckers to plan, search, and book loads.","Smarthop is an autonomous agent for truckers to plan, search, and book loads. SmartHop helps small trucking companies make smarter decisions, enabling them to make more money and have control over their business. It operates as an autonomous agent for truckers to plan, search, and book loads.",https://www.linkedin.com/company/smarthop,,https://www.twitter.com/smarthop,https://www.facebook.com/smarthopapp,"9,735"
Overhaul,https://www.crunchbase.com/organization/overhaul,https://over-haul.com/,"Logistics, Risk Management, Supply Chain Management, Transportation","Professional Services, Transportation","Overhaul is a supply chain integrity technology solution, leveraging visibility to detect and correct non-compliance within supply chains.","Overhaul is a supply chain integrity solutions company that allows shippers to connect disparate sources of data into a fully transparent platform designed for the logistics industry. Data that is transformed into critical insights that can instantly trigger corrective actions, impacting everything from temperature control to handling requirements or package-level tracking, ensuring cargo arrives at its destination safely, undamaged, and on time. All active shipments, all corresponding data sources, all in real-time through a single unified view.",https://www.linkedin.com/company/overhaul-inc./,,https://twitter.com/Overhaulinc,https://www.facebook.com/OverhaulInc/,"9,758"
PICKUP,https://www.crunchbase.com/organization/pickup,https://pickupnow.com/,"Apps, Big Data, Logistics, Mobile, Retail, Retail Technology","Apps, Commerce and Shopping, Data and Analytics, Hardware, Mobile, Software, Transportation",PICKUP is a same-day delivery service for big and small items.,"PICKUP is a real-time, last-mile logistics network that enables consumers to experience same-day delivery of big, heavy, and specialty retail items. The company develops a delivery mobile application designed to provide a convenient way to move packages to desired places. Its application offers a network of on-demand professional and verified movers that help retailers to transform the delivery experience, enabling users to move packages on a short notice and improve sales conversion. PICKUP was established in 2014 and is headquartered in Dallas, Texas.",https://www.linkedin.com/company/pickupnow/,,https://www.twitter.com/pickup,https://www.facebook.com/pickupnow,"9,946"
Scoot,https://www.crunchbase.com/organization/scoot-networks,http://www.scoot.co,"Automotive, Electric Vehicle, Fleet Management, Last Mile Transportation, Logistics, Public Transportation, Transportation",Transportation,Scoot Networks is an electric moped company that offers electric mobility-as-a-service vehicles.,"Scoot offered shared, electric mobility-as-a-service, including electric mopeds, electric cars, electric bicycles, and electric scooters in San Francisco, Barcelona, and Santiago. In 2012, Scoot was the first company to offer electric vehicles for rent through a smartphone app. In 2019, Scoot was acquired by Bird.",http://www.linkedin.com/company/scoot-networks,,http://twitter.com/scootnetworks,http://www.facebook.com/scootnetworks,"10,007"
Elroy Air,https://www.crunchbase.com/organization/elroy-air,http://elroyair.com,"Aerospace, Logistics, Robotics","Hardware, Science and Engineering, Software, Transportation","Elroy Air is a logistics company that specializes in the fields of logistics, robotics, and air transportation.","Elroy Air is a logistics company that specializes in the fields of logistics, robotics, and air transportation. Its air cargo system features rotor-based vertical takeoff and landing (VTOL) and transitions to wing-based cruise flight for long-range.  It was founded in 2016 and headquartered in San Francisco, California.",https://www.linkedin.com/company/elroy-air/,,http://twitter.com/elroyair,https://www.facebook.com/elroyair,"10,025"
YRC Worldwide,https://www.crunchbase.com/organization/yrc-worldwide-inc,https://www.yrcw.com/,"Logistics, Supply Chain Management, Transportation",Transportation,YRC Worldwide Inc. is a provider of transportation and global logistics services.,"YRC Worldwide Inc., a Fortune 500 company headquartered in Overland Park, Kan., is a provider of transportation and global logistics services.  It is the holding company for a portfolio of successful brands including YRC Freight, YRC Reimer, Reddaway, Holland, and New Penn, and provides China-based services through its Jiayu and JHJ joint ventures.  YRC Worldwide has a comprehensive less-than-truckload (LTL) network in North America with local, regional, national, and international capabilities. Through its team of experienced service professionals, YRC Worldwide offers industry expertise in heavyweight shipments and flexible supply chain solutions, ensuring customers can ship industrial, commercial and retail goods with confidence.",http://www.linkedin.com/company/yrc-worldwide-inc,,http://twitter.com/yrcworldwide,,"10,060"
Valqari,https://www.crunchbase.com/organization/valqari-llc,https://www.valqari.com/,"Delivery, Drones, Logistics, Robotics, Security, Software","Administrative Services, Consumer Electronics, Consumer Goods, Hardware, Privacy and Security, Science and Engineering, Software, Transportation",Valqari is a hardware company offering autonomous logistics solutions for drone and logistic problems.,"Valqari is a hardware company offering autonomous logistics solutions for drone and logistic problems. The company's patented Drone Delivery Station is an intelligent mailbox that accepts manned and unmanned deliveries, such as drones and autonomous vehicles.  Valqari's mobile application allows customers to digitally sign for packages from anywhere in the world, reducing failed delivery attempts. It provides infrastructure and communication for unmanned delivery modes to enable safe, secure, and reliable deliveries. Valqari gives users and businesses everywhere peace of mind knowing their packages, property, and loved ones protected. Valqari was founded in 2017 and is headquartered in Chicago, Illinois, USA.",https://www.linkedin.com/company/valqari,,https://twitter.com/valqari,https://www.facebook.com/valqari,"10,258"
BoxLock,https://www.crunchbase.com/organization/boxlock-inc,http://www.getboxlock.com,"Hardware, Logistics, Security, Software","Hardware, Privacy and Security, Software, Transportation",BoxLock specializes in secure unattended delivery technology.,"BoxLock specializes in secure unattended delivery technology. BoxLock’s first product, smart padlock unlocks when out-for-delivery packages are scanned with their proprietary barcode technology. The company’s inventory, access and security solutions integrate into existing systems to help businesses make their supply chain more efficient, accountable, and reliable in the first and final mile. BoxLocks’s pioneering residential parcel solutions are protecting deliveries made by all major carriers at homes and small businesses across America. It was launched in 2017 and is based in Atlanta. CEO Brad Ruffkess founded BoxLock after his family had packages stolen from their front porch.",https://www.linkedin.com/company/getboxlock,,http://www.twitter.com/getboxlock,http://www.facebook.com/getboxlock,"10,528"
New York Shipping Exchange,https://www.crunchbase.com/organization/new-york-shipping-exchange-nyshex,https://www.nyshex.com/,"Logistics, Shipping, Software, Supply Chain Management, Transportation","Software, Transportation",New York Shipping Exchange is enabling the transformation of the container shipping industry.,"New York Shipping Exchange enables the transformation of the container shipping industry through two innovations: a new standardized freight contract and a new way to trade freight digitally. The company is supporting the transformation of container shipping by solving inefficiencies associated with booking downfalls and shipment rollings. They determined to eliminate the distrust between shippers and carriers that has been created by the lack of accountability in ocean contracts. It was founded in 2014 and headquartered in New York, United States.",https://www.linkedin.com/company/new-york-shipping-exchange-nyshex-/,,https://twitter.com/nyshex,https://www.facebook.com/NYSHEX/,"10,701"
Invacare,https://www.crunchbase.com/organization/invacare-corporation,http://invacare.com/cgi-bin/imhqprd,"Logistics, Manufacturing","Manufacturing, Transportation","Invacare Corporation (NYSE: IVC), headquartered in Elyria, Ohio,","Invacare Corporation (NYSE: IVC), headquartered in Elyria, Ohio, is the global leader in the manufacture and distribution of innovative home and long-term care medical products that promote recovery and active lifestyles. Invacare employs approximately 6,000 associates and markets its products in 80 countries around the world. The Company is listed on the New York Stock Exchange under the symbol IVC.",https://www.linkedin.com/company/invacare/,,https://www.twitter.com/invacarecorp,https://www.facebook.com/invacarecorporation,"10,768"
Parsyl,https://www.crunchbase.com/organization/parsyl,https://www.parsyl.com/,"Insurance, InsurTech, Internet of Things, Supply Chain Management","Financial Services, Internet Services, Transportation","Parsyl helps shippers understand, mitigate, and insure risks to goods as they move through the supply chain.","Parsyl is an IoT supply chain data platform that delivers pioneering cargo insurance solutions for shippers of perishable goods. Parsyl’s combined hardware and software solution helps shippers understand, mitigate and insure risks to goods as they move through the supply chain, both in transit and storage. Parsyl is an approved Coverholder with Lloyd’s of London, the premier market for hard to place risk, and its policies are backed by Ascot Group, one of the most respected and innovative A-rated insurers in the world.",https://www.linkedin.com/company/parsyl/,,http://www.twitter.com/parsylhq,,"10,800"
Innovapptive,https://www.crunchbase.com/organization/innovapptive,http://www.innovapptive.com/,"Asset Management, Enterprise Software, Mobile Apps, SaaS, Supply Chain Management","Apps, Financial Services, Mobile, Software, Transportation",Innovapptive helps improve people’s lives with the next generation Connected Workforce Platform.,"Innovapptive helps improve people’s lives with the next generation Connected Workforce Platform. Innovapptive’s platform digitally connects the entire industrial workforce, executives and back office to minimize plant outages & improve operational excellence. By engineering a platform that fuels innovation & collaboration, we are transforming the experience of the industrial worker to help uplift revenues & margins for our customers. Together, with our employees, customers and partners across the globe, we are growing economies of some of the world's largest brands. We recently closed our Series A Fund Raise of $16.3M with Tiger Global Management, a Global Marquee Fund with over $30 Billion of Assets Under Management (AUM). Tiger Global Management has a reputation of investing and building some of the world's ""Unicorn""​ brands such as Spotify, Netflix, Facebook, LinkedIn, Amazon, Peloton, Harry's, Ola, Flipkart, Freshworks and many more!",https://www.linkedin.com/company/innovapptive-inc/,,http://www.twitter.com/innovapptive,http://www.facebook.com/innovapptive,"10,849"
LeanDNA,https://www.crunchbase.com/organization/leandna,https://www.leandna.com/,"Analytics, Artificial Intelligence, Information Technology, SaaS, Software, Supply Chain Management","Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software, Transportation","LeanDNA is an analytics platform that improves on-time delivery, optimizes inventory, and reduces operational costs for factories.","LeanDNA is an analytics platform that enables manufacturers to optimize inventory, avoid shortages, and improve on-time delivery. Leveraging predictive analytics and prescriptive AI to power actionable, automated recommendations, the LeanDNA platform promotes real-time collaboration and standardization across systems, suppliers and sites, unlocking working capital for the business. Its cloud-based predictive analytics and decision support software allows teams across the organization to work together in real time to hit inventory reduction goals. LeanDNA was founded in 2014 and is headquartered in Austin, Texas.",https://www.linkedin.com/company/leandna,,https://twitter.com/leandna,https://www.facebook.com/leandna,"10,893"
Vector,https://www.crunchbase.com/organization/withvector,https://withvector.com/,"Logistics, Software","Software, Transportation","Vector, the mobile-first workflow and transportation management platform for shippers, logistics brokers, and carriers. Work, connected. ",Reduce operational friction and increase productivity by streamlining your workflows with our LoadDocs electronic forms and document capture solution. ,https://www.linkedin.com/company/withvector/,,https://twitter.com/withvector,https://www.facebook.com/withvector/,"10,928"
Leaf Logistics,https://www.crunchbase.com/organization/leaf-logistics,https://leaflogistics.com,"Logistics, Supply Chain Management",Transportation,"Data-driven technologies to plan, coordinate, and execute transportation logistics.","Leaf Logistics is creating a multi-party network of shippers, carriers, and logistics service providers. Leaf builds technologies for our members to participate in this network and plan, coordinate, and execute their transportation logistics more effectively. Today, the product suite includes the Leaf Adapt platform for shippers to build antifragile transportation plans, Leaf Flex forward contracts that lock in value for shippers and carriers alike, and the Leaf Network, where efficiency scales with multi-party network moves.",https://www.linkedin.com/company/leaflogistics/,,https://twitter.com/leaflogistics,,"10,982"
Fleet,https://www.crunchbase.com/organization/shipstr,http://www.tryfleet.com,"Logistics, Shipping, Supply Chain Management",Transportation,Fleet provides an online platform that businesses use to book and manage transportation for international freight.,"Previously known as Shipstr, Fleet is efficiently streamlining the commercial shipping industry through a cloud-based platform.  Fleet provides a cloud-based platform that businesses can use to book transportation for international freight.    Fleet is the first platform to address the needs of shippers moving commercial freight overseas. Fleet provides instant quotes, improved decision making by showing provider lead times, ratings and reliability, direct access to all of the service providers, and a team room to communicate directly with service providers for status and view shipping documents.",https://www.linkedin.com/company/6404942?trk=prof-exp-company-name,,https://www.twitter.com/tryfleet,https://www.facebook.com/Fleet-Logistics-573068229489135/,"11,003"
Airhouse,https://www.crunchbase.com/organization/airhouse,https://www.airhouse.io/,"E-Commerce, Logistics, Software","Commerce and Shopping, Software, Transportation",Airhouse is an end-to-end fulfillment solution for ecommerce companies.,"Airhouse is an end-to-end fulfillment solution for ecommerce companies. With a software platform that automates the heavy lifting of getting products in the hands of customers, Airhouse lets entrepreneurs focus on what they’re best at.  Onboarding takes minutes and there’s no need for a team with operational or engineering expertise. Through a synced Shopify account, Airhouse’s software evaluates store data to create a holistic view of the business and where its customers are. Brands are then matched with warehouses in Airhouse’s partner network that make the most sense for the business, with their inventory shipped to the partner facility as fast as the same day. Airhouse then creates a custom technical configuration for each business tailored directly to their needs and growth strategy.  From there, as new orders come in, the entire fulfillment process—from factory to front door—is efficiently and affordably managed by Airhouse. From a single dashboard, brands have complete visibility on inventory, so they know what products are where and which are running low in real time. It’s like having an all-in-one, cloud-based warehouse that maintains itself—an Airhouse.",https://www.linkedin.com/company/airhouse-inc/,,https://twitter.com/airhousehq,,"11,038"
Lumere,https://www.crunchbase.com/organization/lumere,https://www.lumere.com,"Health Care, Medical Device, Pharmaceutical, Supply Chain Management","Health Care, Transportation",Lumere builds organization’s path to enlightened healthcare.,"Lumere (previously Procured Health) is an organization comprised of clinicians, researchers, pharmacists, and strategic thought leaders focused on helping health systems eliminate unwarranted clinical variation and cut unnecessary costs—specifically related to device and drug selection and utilization. It was incorporated in 2012 and is based in Chicago, Illinois.",http://www.linkedin.com/company/lumere,,http://twitter.com/LumereHQ,http://www.facebook.com/LumereHQ,"11,203"
"Dropoff, Inc.",https://www.crunchbase.com/organization/dropoff-inc,http://www.dropoff.com,"Internet, Logistics, Same Day Delivery","Internet Services, Transportation","Dropoff is re-inventing on-demand, same-day delivery for business, with our highly-rated service and proprietary logistics technology.","The courier industry is decades old and has remained relatively unchanged, with minimal use of technology, mediocre service levels and no national brand. Dropoff aims to become the first national brand for same-day delivery. We offer businesses a superior experience built on convenience, reliability and unmatched customer service, all powered by our proprietary technology platform. We provide easy web and mobile ordering, flexible delivery options, transparent pricing, real-time tracking and confirmations, up-to-the-minute ETAs, delivery Agent ratings and a feature-rich API for a seamless last mile logistics solution. Dropoff is headquartered in Austin, Texas.",http://www.linkedin.com/company/dropoff,,http://twitter.com/dropoff,http://www.facebook.com/getdropoff,"11,231"
Rally,https://www.crunchbase.com/organization/rally-bus,https://rally.co,"Collaborative Consumption, Events, Logistics, Marketplace, Music Venues, SaaS, Sports, Transportation","Commerce and Shopping, Events, Media and Entertainment, Other, Software, Sports, Transportation",Rally is a managed marketplace that has moved hundreds of thousands of riders across North America to destinations of all kinds.,"Rally, the creators of the bus rideshare, is a managed marketplace that has moved hundreds of thousands of riders across North America to destinations of all kinds. Riders book a seat on a crowdfunded trip, and intelligent algorithms match these trips with vetted local operators. Rally’s technology platform activates the excess capacity of local bus operators. By applying automation to business processes Rally streamlines booking, communication, tracking, and fleet management. Rally’s suite of apps for drivers, riders, and operators automate workflows for a smart, tech enabled workforce. Rally empowers thousands of entrepreneurial teams with a fully operational, modern SaaS infrastructure for an industry reliant on outmoded legacy systems. Rally’s lead investor is Daimler/Mercedes-Benz, the world's largest commercial vehicle manufacturer.",https://www.linkedin.com/company/rally-bus,,https://twitter.com/RallyBus,https://www.facebook.com/RallyBus/,"11,287"
Diebold Nixdorf,https://www.crunchbase.com/organization/diebold-nixdorf,http://www.dieboldnixdorf.com/en-us,"E-Commerce, Information Technology, Logistics, Software","Commerce and Shopping, Information Technology, Software, Transportation",Diebold Nixdorf is dedicated to driving connected commerce and consumer centric solutions.,"Diebold Nixdorf is dedicated to driving connected commerce and consumer centric solutions. The creation of Diebold Nixdorf represents more than a combination; it’s a new organization for a transformative era. For more than 150 years, they have been determining the future, guiding their customers strategically for the long term, and forging the path for innovation. Today, they’re the leaders in driving and enabling connected commerce.",https://www.linkedin.com/company-beta/4458,,https://twitter.com/DieboldNixdorf,https://www.facebook.com/DieboldNixdorf/,"11,296"
Luxe,https://www.crunchbase.com/organization/luxe-valet,http://www.luxe.com/,"Logistics, Parking, Transportation",Transportation,Luxe is an on-demand valet parking and car services app that makes owning a car more simple.,"Luxe is building a logistics platform that will drive the next generation of local real time services, beginning with parking. The free Luxe app, available on iPhone, transforms parking from a necessary evil to a daily highlight.  With a veteran team of leaders from Zynga, Tesla, Google, Yahoo and Groupon, a fleet of prescreened, friendly valets, dozens of insured and secure indoor parking lots and a sophisticated technology platform that monitors every step of the process from drop-off to pick-up, Luxe is leading the charge on a new industry of on demand services that addresses a ubiquitous urban challenge: parking.",http://www.linkedin.com/company/luxe-valet,,http://twitter.com/luxevalet,http://www.facebook.com/luxevalet,"11,297"
Boxbot,https://www.crunchbase.com/organization/boxbot,https://www.boxbot.io/,"Logistics, Robotics, Supply Chain Management","Hardware, Science and Engineering, Software, Transportation",Boxbot is a startup that was founded in twenty sixteen and is located in the San Francisco Bay Area.,"Boxbot is a startup group of engineering and operations professionals who believe in building technology that will solve real business problems, at scale. We’re starting with the challenge of last-mile logistics, which is the single most expensive part of any delivery. Boxbot's product integrates years of advancements in robotics and autonomous technologies into a scalable end-to-end solution built to optimize the experiences of suppliers and consumers.",https://www.linkedin.com/company/box-bot/,,https://twitter.com/realBoxBot,https://www.facebook.com/Boxbot-263537870982794/,"11,306"
Zuum transportation,https://www.crunchbase.com/organization/zuum-transportation-inc,http://www.zuumapp.com,"Logistics, Supply Chain Management, Transportation",Transportation,Zuum directly shippers of freight to truck drivers and fleets on an automated platform,"Zuum Transportation optimizes logistics and streamlines supply chains globally on one automated platform which combines a digital freight marketplace with a shipper TMS, broker software, carrier TMS, and driver app.",http://www.linkedin.com/company/zuum-app,,http://www.twitter.com/zuumapp,https://www.facebook.com/zuumapp,"11,329"
Zonar,https://www.crunchbase.com/organization/zonarsystems,http://www.zonarsystems.com,"Fleet Management, Logistics, Software, Transportation","Software, Transportation",Zonar fuels innovative technology solutions that are shaping the future of smart fleet management.,"Founded in 2001, Zonar has pioneered smart fleet management solutions throughout vocational, pupil, mass transit and commercial trucking industries. Zonar helps fleets of all sizes maximize the use of their assets with solutions dedicated to improving compliance, efficiency, maintenance, ridership visibility, safety and tracking. Cloud-based services with open API's drive Zonar's smart fleet solutions by making it easy for fleet owners and managers to stay connected to their fleets and drivers and operators to dispatch. Headquartered in Seattle and majority-owned by technology company Continental, Zonar also has a Technology Development Center in downtown Seattle, a regional office in Cincinnati, and a distribution center outside of Atlanta. For more information about Zonar, go to www.zonarsystems.com",http://www.linkedin.com/company/36918,,http://twitter.com/zonarsystems,http://www.facebook.com/zonarsystems,"11,389"
Zippy Shell,https://www.crunchbase.com/organization/zippy-shell,http://zippyshell.com,"Delivery, Flash Storage, Logistics, Self-Storage","Administrative Services, Hardware, Real Estate, Transportation",Zippy Shell provides goods loading and moving services to its customers located in Orange County.,"Whether you're decluttering an extra room or need to move to the other coast, Zippy Shell can help. After just a phone call, Zippy Shell will deliver a unit to your door. You load your stuff with ease, and we'll pick it up when you're ready. It's that simple! Zippy Shell, a member of the Entrepreneur Magazine’s 2015, ‘Best 500 Franchises,’ is a national organization, dedicated to enhancing the portable self-storage and moving industry. Headquartered in Washington, D.C., Zippy Shell currently has 54 independently operated facilities in 104 markets. Zippy Shell ® is an exclusively licensed trademark of Zippy Shell USA, LLC. For more information,",https://www.linkedin.com/company/zippy-shell-usa-llc,,https://twitter.com/zippyshell,https://www.facebook.com/ZippyShellUSA,"11,707"
XYZ Robotics,https://www.crunchbase.com/organization/xyz-robotics,https://www.xyzrobotics.ai/,"Artificial Intelligence, Logistics, Machine Learning, Robotics, Supply Chain Management","Artificial Intelligence, Data and Analytics, Hardware, Science and Engineering, Software, Transportation",XYZ Robotics develops AI-enabled robotic perception and manipulation technology for logistics and manufacturing automation.,"XYZ Robotics develops AI-enabled robotic perception and manipulation technology for logistics and manufacturing automation. The company develops autonomous robotic solutions for put wall sorting and goods-to-person picking. Its robot sorts unorganized, random warehouse goods into groups of customer orders. The solution embodies its strength in deep learning and robotics.",https://www.linkedin.com/company/xyz-robotics-inc/,,https://twitter.com/XYZRoboticsInc,,"11,846"
LocationSmart,https://www.crunchbase.com/organization/locationsmart,https://www.locationsmart.com,"Cloud Data Services, Enterprise Software, Location Based Services, Logistics, Mobile, PaaS, SaaS, Wireless","Data and Analytics, Hardware, Information Technology, Internet Services, Mobile, Navigation and Mapping, Software, Transportation","LocationSmart® is a Cloud Location Services market leader for connected devices, enabling context-aware application development.","LocationSmart® is the worldwide Cloud Location Services market leader for connected devices Based in Carlsbad, CA, LocationSmart is a leading provider of cloud-based location services. This company was founded in 1995 by Masoud Motamedi and Mario Proietti. While it is headquartered in the San Diego area, it has clients based throughout the western half of the United States and around the world.  At LocationSmart, customers can get help with context-aware, local and hyper-local applicant development. This comprehensive, location platform incorporates a device's indoor and outdoor use. It works with multiple carriers, platforms and networks. Some of LocationSmart's customers include Fortune 500 businesses and multinational corporations. Depending on the industry, LocationSmart can help with transportation, roadside services, proximity marketing, financial transaction verification and contact centers.  The History Behind LocationSmart  Originally, LocationSmart was founded under the name of TechnoCom Corporation in 1995. Its initial goal was to help wireless carriers with their mobile location requirements. Because of its innovative products and services, Deloitte chose TechnoCom as one of the top 50 fastest growing tech companies in Los Angeles for four years in a row.  In October 2010, LocationSmart was developed as a division of TechnoCom Corporation. Since it was initially founded, LocationSmart has worked to help people and businesses around the world with location-based services. This company currently has the largest American footprint of any business for location-based services. To make user adoption even easier, the company has pioneered innovative methods for gaining privacy consent.  Today, LocationSmart is ranked as the best location-as-a-service provider in the world. Their services are included on 15 billion devices around the world. Every single type of device in the world has the capacity to use LocationSmart, and their technology has been used at least once on every device type before. LocationSmart is used with 2 billion global access points for Wi-Fi and 160 million cell sites. What Can LocationSmart Do?  LocationSmart offers a powerful platform for location determination that is designed to be cloud-based. This trusted service helps to raise an organization's business intelligence by delivering additional data, improving the company's operational efficiencies and lowering overall costs. LocationSmart's location-as-a-service platform also helps companies improve their customer engagement and security. It can be used with IP addresses, carriers, landlines and device SDK.  Businesses can also use options like LocationSmart's device profile and messaging services. The messaging option allows companies to create geo-enabled SMS, in-app messages and standalone campaigns. The two-way messaging involves complete SMS management that works with more than 60 different carriers. Meanwhile, the device profile option uses the cloud to conduct real-time identity verification and device verification. Because of this, the device profile can help companies validate their returning customers and halt cybercriminals. This technique uses real-time risk scoring and behavior analytics to determine which devices and consumers carry the biggest risk for a company's security.  With the geofencing and privacy features, businesses can ensure their clients' privacy and create geo-relevant campaigns. Geofencing helps companies create a radius for providing ads and other services. With LocationSmart's privacy features, businesses can include consent controls and reminders for their users. From advanced reporting requirements to world-class security, LocationSmart offers a variety of services for modern businesses and tech companies.",https://www.linkedin.com/company/locationsmart,,https://twitter.com/LocationSmart,https://www.facebook.com/LocationSmart,"11,857"
