Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook
XOG,https://www.crunchbase.com/organization/xog,http://xogllc.com,"3D Technology, Energy, Oil and Gas","Energy, Hardware, Natural Resources, Software",XOG is focused on 3D seismic programs and the corresponding drilling possibilities as a result of 3-D activities.,"The Xplore entities were formed in November, 1996 as Aspen Integrated Oil & Gas, LLC, focusing on 3-D seismic programs and the corresponding drilling possibilities as a result of 3-D activities. Xplore is headquarted in Fort Worth, Texas, and is active in many areas of onshore U.S.  Xplore's primary focus areas are the Permian Basin (West Texas and Southeast New Mexico) and North Texas. The company has a strong technical staff enabling it to react quickly and effectively on new opportunities, and has developed key industry alliances to join Xplore's key projects. Xplore has its sights on drilling and acquiring additional projects to continue the impressive growth trend it has established.",,,,
Xobni,https://www.crunchbase.com/organization/xobni,http://www.xobni.com,"Apps, Mobile Devices, Software","Apps, Consumer Electronics, Hardware, Mobile, Software","Xobni creates complete and searchable social profiles of a user's contacts that include updates from LinkedIn, Facebook, and Twitter.","Xobni (the word 'inbox' spelled backwards) makes your inbox and address book smarter.  First launching to the public in 2008, Xobni and its Smartr product suite, discover all the people you've ever emailed, called or texted, and creates complete and social profiles that are instantly searchable.  Profiles include a photo, job title, company details, email history as well as updates from your contacts on [LinkedIn](/organization/linkedin), [Facebook](/organization/facebook), and [Twitter](/organization/twitter). Products for Gmail, Android and iPhone are available under the Smartr brand, and Xobni is available for Outlook and [BlackBerry](/organization/blackberry).",https://www.linkedin.com/company/xobni/,,http://twitter.com/xobni,https://www.facebook.com/xobni/
Xnor.ai,https://www.crunchbase.com/organization/xnor-ai,https://xnor.ai,"Artificial Intelligence, Computer Vision, Internet of Things, Machine Learning, Natural Language Processing, Speech Recognition","Artificial Intelligence, Data and Analytics, Hardware, Internet Services, Science and Engineering, Software","Xnor.ai's technology runs deep learning models efficiently ​on edge devices such as phones, IoT devices, cameras, drones, and embedded CPUs.","Xnor.ai brings state-of-the-art artificial intelligence to the edge. Xnor’s platform allows companies to run complex deep learning algorithms, formerly restricted to the cloud, locally on a range of devices including mobile phones, drones, and wearables. This new, highly scalable approach ensures complete privacy of data, eliminates the need for connectivity, and significantly reduces memory load and power demands, all without compromising accuracy or performance. Xnor’s industry-leading technology is used by global corporations in aerospace, automotive, retail, photography, and consumer electronics.",https://www.linkedin.com/company/xnor-ai/,,https://twitter.com/xnor_ai,https://www.facebook.com/xnorai/
XMod,https://www.crunchbase.com/organization/xmod,http://xmod.co/,"Software, Virtual Reality","Hardware, Software",XMod is a development studio that focuses on virtual reality software development.,XMod is a development studio that focuses on virtual reality software development.,https://www.linkedin.com/company/xmod/,,,
XLsoft,https://www.crunchbase.com/organization/xlsoft,https://www.xlsoft.com,"Information Technology, Robotics, Software","Hardware, Information Technology, Science and Engineering, Software",XLsoft Corporation is a leading software distribution and localization firm.,"XLsoft Corporation is a leading software distribution and localization firm of developers' software products for the Japanese and Asian market. Founded in 1987, XLsoft is headquartered in Irvine, California, and prides itself in being a brand name in the International software industry. Distributing only the most innovative products to software developers, XLsoft has re-published and localized award-winning software, which include Intel C++/Fortran Compiler and VTune Analyzer, PKWARE PKZIP and SecureZIP, Jungo WinDriver, activePDF, SpreadsheetGear, Source Insight and many other extraordinary software products for the international market.  Focusing on distributing Development Tools and Utilities, XLsoft has established many strong relationships within the computing industry for over a decade. XLsoft is well trusted in introducing groundbreaking products to the Japanese market; hence their clients include industry-leading pioneers such as Intel, IBM and NEC Japan. XLsoft has achieved success in presenting the latest American software trends to the Japanese market as well as hosting intercontinental trends in the United States. With a strong Localization/Service team in Irvine and dedicated Sales and Marketing teams in Tokyo, XLsoft continues to grow as a key player in the international software industry. For more information regarding XLsoft Corporation, please feel free to make contact through the addresses above.",https://www.linkedin.com/company/xlsoft-corporation,,https://twitter.com/xlsoft,https://www.facebook.com/pg/XLsoft
Xlrynt Technologies,https://www.crunchbase.com/organization/xlrynt-technologies,https://www.xlrynt.com/,"Computer, Software","Consumer Electronics, Hardware, Software",XLRYNT Technologies is focused on developing innovative solutions for extremely large.,"XLRYNT Technologies is focused on developing innovative solutions for extremely large, fast data and networking problems.  XLRYNT combines patent pending hardware and software architectures with decades of five 9 deployments.",,,https://twitter.com/xlrynt,https://www.facebook.com/xlrynt
XKL,https://www.crunchbase.com/organization/xkl,http://www.xkl.com/index.html,"Computer, Consumer Electronics, Electronics, Information Technology, Internet, Software","Consumer Electronics, Hardware, Information Technology, Internet Services, Software","XKL is providing fiber optics for next generation networks, data center interconnect, and enterprise fiber optic backbones.","XKL provides high capacity DWDM optical networking products for robust enterprise deployment, service providers, and seamless cloud migration. XKL’s DWDM appliances are built with the future in mind and offer users flexibility and the opportunity to scale simply and economically, all while providing a familiar and proven management plane for IT staff. The company is headquartered in Redmond, Washington. ",http://www.linkedin.com/company/xkl-optical-networks,,http://twitter.com/XKLLLC,
"Xitore, Inc.",https://www.crunchbase.com/organization/xitore-inc,http://www.xitore.com,"Flash Storage, Hardware, Information Technology, Manufacturing, Software","Hardware, Information Technology, Manufacturing, Software",Revolutionary Disruptive Solid State Storage Company,"Xitore is stealth mode startup company based on southern California. Our world-class team with a series of successful product design and developments came form STEC (Acquired by HGST a WD company), SMART Modular (Acquired by Sandisk), Intel, Apple, Newport Technology (Acquired by Broadcom), IBM, Sun Microsystems, Dell, and Q-Logic. Our product development team has a deep SSD controller and enterprise product development experience that has embarked on building the next-generation revolutionary  Solid State Flash Storage Product that will disrupt the storage industry.  A revolutionary Solid State Flash Storage company with disruptive technology that will surpass any existing Enterprise SSD products in two folds. First performance gain of 300% over the fastest storage product in the market, second the lowest latency to <2usec Fixed latency (a reduction of -4,250%). Our single Solid State Flash Storage unit is capable of 12.8GB/sec in our prototype and 25.6GB/sec in our final product compared to PCIe Gen 3.0 with 4.0GB/sec today and next gen of 8.0GB/sec. A clear 300% improvement in speed. Current technologies have a variable latency of 50-85usec per Host request response time, while Xitore technology has a latency of < 2usec per Host request. Our revolutionary product will be the frontier of Storage industry in both High Performance and Low Latency market segment. SSD is growing with CAGR of +40%, and will reach $230B by 2026.",https://www.linkedin.com/company/3667060?trk=vsrp_companies_res_name&trkInfo=VSRPsearchId%3A74921481443651312115%2CVSRPtargetId%3A3667060%2CVSRPcmpt%3Aprimary,,,
Xirrus,https://www.crunchbase.com/organization/xirrus,http://www.xirrus.com,"Cloud Management, Mobile, Wireless","Hardware, Information Technology, Internet Services, Mobile, Software","Xirrus provides wireless networking products such as indoor and outdoor enclosures, snap-on covers, and I-beam mounting kits.","Xirrus, Inc. manufactures and markets wireless networking products. The company offers indoor enclosures, snap-on covers, manufacturing rated enclosures, I-beam mounting kits, and outdoor enclosures; and products for improving security and minimizing the risk in deploying 802.11n wireless networks. It also provides Wi-Fi Array, a wireless networking device that integrates radios, high-gain directional antenna systems, multi-gigabit switches, controllers, firewalls, threat sensors, and embedded spectrum analyzers. In addition, the company offers power over gigabit Ethernet (PoGE) products; and a Management System, which offers a platform for the central management of a Wi-Fi Array network. It serves general enterprise, higher education, K-12 education, conference centers, hospitality, and manufacturing markets. The company was founded in 2004 and is headquartered in Thousand Oaks, California.",http://www.linkedin.com/company/xirrus,,http://twitter.com/xirrus,http://www.facebook.com/xirrus
xIris,https://www.crunchbase.com/organization/xiris,https://xiris.ai,"Artificial Intelligence, Computer Vision, Machine Learning, Security, Software","Artificial Intelligence, Data and Analytics, Hardware, Privacy and Security, Science and Engineering, Software",Real-time video surveillance software monitored by AI 24/7.,"No crime or accident has to go under the radar ever again. Meet Iris: real-time video surveillance monitored 24/7 by AI. Iris uses computer vision to detect criminal and suspicious activity in surveillance cameras in real-time to quickly identify and report them. Iris is software that integrates with pre-existing CCTV cameras so there's no need to change your hardware infrastructure, she works with the security cameras you already have installed. She's your affordable 24/7 security watch-dog.",https://www.linkedin.com/company/xirisai,,,
Xionics Document Technologies,https://www.crunchbase.com/organization/xionics-document-technologies,http://www.xionics.com,"Computer, Consumer Electronics, Information Technology, Software","Consumer Electronics, Hardware, Information Technology, Software",Provided digital page processing software and technology for the office market.,"Xionics is the provider of digital page processing software and technology for the office market, enabling users to print, scan, copy, process and transmit documents to computer peripherals.  Xionics partners with the industry's leading OEMs, including Hewlett-Packard, IBM, QMS, Ricoh, Samsung,  GCC, Seiko Epson, Sharp, and Xerox, to develop peripherals that provide the performance, output quality and network connectivity required for today's connected office.  The company's corporate headquarters is located in Burlington, Mass.",,,,
XION,https://www.crunchbase.com/organization/xion,https://xion.store,"E-Commerce, E-Commerce Platforms, Local Shopping, Retail, Retail Technology, Software","Commerce and Shopping, Hardware, Internet Services, Software",The Everything Bicycle Store,"Problem: Small Retailer Problem - Independent local retailers don’t have the time, skill, or money to do e-commerce well or to do it at all with current solutions. Consumer Problem - Shopping local retailers online is mostly non-existent and a poor experience at best. Solution: XION makes it insanely easy for small retailers to create an ecommerce store. Small retailers simply create a store on our marketplace website and add products from our database.  A consumer uses our site to shop their local retailers online and in one place. With our site they can see which local retailers carry the products they are looking for and can purchase them directly on our site or just go to the nearest shop and get it. Mission Statement: XION’s mission is to create the best consumer shopping experience. Why We’re Doing This: Dan Fairbanks started XION because when he was operating his own specialty running stores and e-commerce site he got really fed up with the bad software he was using. Dan couldn't find a software solution that truly made my life easier as a small retailer. He knew there had to be a better way. Dan teamed up with Robert Ivie, a veteran software engineer, and together they are building the future of omni-channel retailing. Team: Dan Fairbanks - CEO - Dan graduated from BYU with a degree in entrepreneurship in 2009. Dan started and operated his own running stores and e-commerce website for 4 years in the Seattle area. He then went to a coding bootcamp to learn iOS development, which he did professionally for 2 years before starting XION. Dan was in the first Startup Ignition cohort where he applied the lean startup methodology to validate his ideas with customers. Dan has a knack for great UI/UX design and will hustle to do whatever needs to be done to make XION a success. Robert Ivie - CTO - Robert is a veteran programmer who can get a lot done quickly. He excels solving complex problems and works really well in teams. Robert has worked for big companies and startups alike including Ancestry, ProPay, Powercode, and FamilySearch. Robert has turned down CTO offers at other companies to work on XION because he believes in XION’s mission.",https://www.linkedin.com/company/7617426/,,https://twitter.com/XIONretail,https://www.facebook.com/shopxion
Xilinx,https://www.crunchbase.com/organization/xilinx,http://www.xilinx.com,"Electronic Design Automation (EDA), Field-Programmable Gate Array (FPGA), Hardware, Semiconductor, Software, Wireless","Hardware, Mobile, Science and Engineering, Software",Xilinx is a technology company that develops flexible and adaptive processing platforms.,"Xilinx engages in the design, development, and marketing of programmable logic solutions. Xilinx is the inventor of the FPGA, programmable SoCs, and now, the ACAP. Their highly-flexible programmable silicon, enabled by a suite of advanced software and tools, drives rapid innovation across a wide span of industries and technologies - from consumer to cars to the cloud. Xilinx delivers dynamic processing technology in the industry, enabling rapid innovation with its adaptable, intelligent computing.",http://www.linkedin.com/company/xilinx,,http://twitter.com/XilinxInc,https://www.facebook.com/xilinxinc
Xigo,https://www.crunchbase.com/organization/xigo,http://www.xigo.com,"Cloud Computing, Enterprise Software, Mobile, Telecommunications","Hardware, Internet Services, Mobile, Software","Xigo instantly reduces and controls mobile, fixed and global telecommunications costs for organizations of all sizes.","Xigo instantly reduces and controls mobile, fixed and global telecommunications costs for organizations of all sizes. The company provides the first and only solution that uploads wireless bills and automatically generates immediate cost and time-saving results -- in minutes, not months. Xigo’s single, cloud-based platform accommodates company growth without adding complexity and satisfies the full range of enterprise communications expense management requirements. Xigo’s success is attributed to customer- centric innovations and industry firsts with more than a decade of expertise spanning wireless and wire line communications.",https://www.linkedin.com/company/dimension-data,,https://www.twitter.com/dimensiondata,https://www.facebook.com/dimensiondata
Xignite,https://www.crunchbase.com/organization/xignite,http://www.xignite.com,"Cloud Data Services, Cloud Infrastructure, Financial Services, FinTech, Information Services, Real Time, SaaS","Financial Services, Hardware, Information Technology, Internet Services, Other, Software",Xignite provides cloud-based financial market data distribution solutions to fintech companies and financial services providers.,"Named one of the ten coolest brands in banking, Xignite, Inc. provides cloud-based financial market data APIs to help emerging companies and established enterprises deliver real-time and reference market data to their digital assets, such as websites and apps. Xignite’s clients include more than 1,000 financial services, media and software companies from disruptive fintech firms, such as Betterment, FutureAdvisor, Motif Investing, Personal Capital, Robinhood, StockTwits, Wealthfront and Yodlee, to leading financial institutions, exchanges and market data vendors including, Nasdaq , SIX Financial Information and BMO. For more information, visit http://www.xignite.com or follow on Twitter @xignite.",http://www.linkedin.com/company/xignite,,http://twitter.com/xignite,https://www.facebook.com/xignite
Xetawave,https://www.crunchbase.com/organization/xetawave,http://www.xetawave.com,"Hardware, Software","Hardware, Software",XetaWave is a wireless network equipment company providing data-centric wireless radios for communication networks.,"XetaWave, based just east of Boulder Colorado, started in 2010 with the goal of developing the most advanced data-centric wireless radios. Our team includes industry veterans as well as experts in other fields that bring advanced concepts that have never been applied to this industry before. We are continually adding highly skilled employees to our team. Since we do many things from hardware, software, environmental design, signal processing, we are not limited in specific backgrounds or skill sets of our future employees.",,,,
Xerva,https://www.crunchbase.com/organization/xerva,http://xerva.com,"Information Technology, Robotics","Hardware, Information Technology, Science and Engineering, Software","Managed by experts, our Done-For-You data warehouse solution allows you to focus on your business, while we focus on your data.","Founded in 2012 by two seasoned BI consultants, Xerva offers fully-managed Data Warehouse as a Service (DWaaS) to help businesses conquer data chaos! Too many businesses are experiencing serious data pain: slow and/or conflicting reports, tedious manual data entry, crushing technical debt, and high BI team turnover. Fortunately, Xerva can cure all these ills through the power of DWaaS! Xerva delivers DWaaS through the Xerva platform. The Xerva platform includes all the software, hardware, expertise, and manpower needed to launch a custom data warehouse, all in one ultra-cost-effective DWaaS package.",https://www.linkedin.com/company/xerva/,,,https://www.facebook.com/xervaBI/
Xerox,https://www.crunchbase.com/organization/xerox,https://www.xerox.com/,"Digital Media, Hardware, Information Technology, Printing, Software","Content and Publishing, Hardware, Information Technology, Media and Entertainment, Software","Xerox is a document management technology and services enterprise, producing printing and publishing systems, copiers and fax machines.","Xerox is a document management technology and services enterprise.  They produce printing and publishing systems, digital presses, multifunction devices, laser and solid link network printers, copiers, and fax maches.",http://www.linkedin.com/company/xerox,,http://twitter.com/Xerox,http://www.facebook.com/XeroxCorp
Xeround,https://www.crunchbase.com/organization/xeround,http://xeround.com,"Analytics, Cloud Computing, Information Technology, Software, Virtualization","Data and Analytics, Hardware, Information Technology, Internet Services, Software",Xeround offers scalable elastic cloud computing infrastructure for elastic data management and data federation within and across clouds.,"Xeround is an elastic, always-on database-as-a-service  for your MySQL applications.  * Scalability & Elasticity - Scale up or out automatically  * Maintain High Availability  * Available for both public and private clouds  With the rise of cloud computing and “big data”, database scalability issues are becoming critical to the growth and success of many applications. Xeround's vision is to enable truly scalable and elastic cloud computing infrastructure by providing the missing piece: elastic data management within a cloud and data federation across clouds.  Service providers, ISVs and customers in the cloud ecosystem encounter various database challenges including the need for elastic usage, slow response times, and data synchronization.  Xeround’s patented technology brings a new approach to data management in the cloud, providing both the transactional and query capabilities of relational databases, along with the simplicity and scalability as of NoSQL data stores.  Designed and Architected for the cloud, Xeround’s database solution effectively manages multi-tenancy, high-availability, auto-scaling and self-healing, while guaranteeing continuous service during schema changes, resource modifications and the scaling process.  Xeround is headquartered in Mountain View, CA with development in Israel. It is funded by Benchmark Capital, Ignition Partners, Trilogy Partnership and Giza Venture Capital.",,,http://twitter.com/xeround,
Xerographic Document Solutions,https://www.crunchbase.com/organization/xerographic-document-solutions,http://www.xdsinc.com,"Hardware, Software","Hardware, Software",Xerographic Document Solutions is focused on specializing in all areas of document output and document management.,"Xerographic Document Solutions has been specializing in all areas of document output and document management since 1994.   With long careers at Xerox Corporation and veterans to the document industry, Rich and Bob have a combined 50 years of industry experience and have grown Xerographic Document Solutions to a business that now serves over 6,000 customers in the state of New Jersey .  As a local, family-owned business, the Weises take pride in collaborating with their clients to help them identify their business objectives and challenges in document technology. They look forward to providing personal customer service and ensuring your total satisfaction in recommending innovative, tailored solutions that will lead to measurable and sustainable results for years ahead.",,,,
Xepa Digital,https://www.crunchbase.com/organization/xepa-digital,,"Audio, Robotics, Software, Video","Hardware, Media and Entertainment, Music and Audio, Science and Engineering, Software, Video",Xepa Digital is a leader in the conversion of analog and outmoded digital audio and video tapes.,"Xepa Digital, LLP, a leader in the conversion of analog and outmoded digital audio and video tapes to high resolution digital file formats for archiving and distribution.",,,,
XEOPlay,https://www.crunchbase.com/organization/xeoplay,http://playwhiterabbit.com/,"Augmented Reality, Software, Virtual Reality","Hardware, Software",XEOPlay mission is to unlock human potential through play.,XEOPlay Follow the White Rabbit a mind-bending VR Mystery Adventure about a magician who's been a charlatan all his life until one day his magic suddenly works. The white rabbit disappears wearing a priceless diamond bracelet borrowed from the audience. Now everyone wants to Follow the White Rabbit.,,,https://www.twitter.com/playwhiterabbit,https://www.facebook.com/playwhiterabbit
XenSource,https://www.crunchbase.com/organization/xensource,http://www.xensource.com/,"Data Center, Infrastructure, Software, Virtualization","Hardware, Information Technology, Other, Software","XenSource manages cloud, server and desktop virtual infrastructures to optimize datacenters and automate management processes.","As of October 19, 2007, XenSource, Inc. was acquired by Citrix Systems, Inc. XenSource, Inc. develops, markets, and sells enterprise grade virtualization solutions. The company offers Xen 3.0, an open source hypervisor virtualization technology that provides features required for servers deployed in enterprise; Xen Optimiser, a multi-server virtualization infrastructure software management solution; and Xen Support, a subscription-based support for Xen and XenOptimizer. It also provides value-added enterprise solutions, including enterprise grade virtualization infrastructure solutions. The company offers its solutions based on open source Xen hypervisor, a virtualization technology. Its solutions allow enterprises to enhance server utilization, server consolidation, and data center capabilities. The company was founded in 2004 and is headquartered in Palo Alto, California.",https://www.linkedin.com/company/xensource/,,,
Xenos Software,https://www.crunchbase.com/organization/xenos-software,http://www.xenossoftware.com/,"Computer, Software","Consumer Electronics, Hardware, Software",Xenos Software strive to produce quality software applications that provide useful and unique functionality to their customers.  ,"Xenos Software strive to produce quality software applications that provide useful and unique functionality to their customers.  Some of their software is distributed as freeware and some as trialware. All trialware is fully functional during the evaluation period. They want you to be able to fully evaluate their products before you make a purchase decision. They are constantly working to improve their current products as well as develop new ones. Their efforts are guided by you, their customers. They are always listening to input and suggestions from you to offer better solutions.",,,,
XenoNode,https://www.crunchbase.com/organization/xenonode,https://www.xenonode.com,"Cloud Computing, Cloud Infrastructure, Information Technology, Internet","Hardware, Information Technology, Internet Services, Software","A cloud computing and storage provider based upon the ideals of affordability, sustainability, and business continuity.",XenoNode is a provider of cloud infrastructure services.,https://in.linkedin.com/company/xenonode,,https://twitter.com/xenonode,
Xeno Gaming LLC,https://www.crunchbase.com/organization/xeno-gaming,https://xenogaming.io/,"3D Technology, Developer Platform, Gamification, Gaming, Video Games","Gaming, Hardware, Software",Xeno Gaming is a platform which brings together all the video games ecosystem.,Indie Game Publishing  Xeno Gaming wants to aid indie developers on their way to success with providing visibility in a crowded industry. Publishing is a great way to do that – we support you with coverage and help your great game idea become a success story. Blockchain Gaming Development 3D Conception VR Conception,,,https://twitter.com/xenogamingio/,https://www.facebook.com/xenogamingio/
Xenio Systems,https://www.crunchbase.com/organization/xenio-systems,http://www.xeniosystems.com,"Analytics, Big Data, Indoor Positioning, Information Technology, Internet of Things, Retail Technology, SaaS","Commerce and Shopping, Data and Analytics, Hardware, Information Technology, Internet Services, Navigation and Mapping, Software","Precision, real-time indoor positioning of visitors, staff and assets for game-changing insights and engagement.","Xenio's true precision indoor positioning platform, fuses the physical and digital worlds. We empower physical businesses to engage with their visitors in an entirely new, individualized way. By combining IoT, RF, and precise indoor positioning technologies, the Xenio platform enables brick & mortar retail, hospitals, airports, hotels, etc.  to precisely track each visitor's real-time behavior within and connect with them in an individualized way, at the right place, and at the right time.  This is NOT beaconing or proximity marketing but a revolutionary new way to deliver accurate indoor X-Y position of people and assets with 2 foot accuracy along with all the software features to extract value from this new data.   Highly contextual shopper engagement based on actual behavior has never been possible in physical stores and is akin to what online-retailers have been able to do for over a decade.   Xenio’s unique platform enables in-store marketing to match the level of accuracy and engagement of online marketing, optimizing the online and offline shopper journey and turning the physical store into a strategic advantage.",https://www.linkedin.com/company/6641767?trk=prof-exp-company-name,,https://twitter.com/xeniosystems,
Xenex,https://www.crunchbase.com/organization/xenex-disinfection-services,http://xenex.com,"Health Care, Hospital, Medical Device, Robotics","Hardware, Health Care, Science and Engineering, Software","Xenex offers Pulsed Xenon Full Spectrum, a UV disinfection solution that reduces the bacterial load associated with the risk for HAIs.","Xenex is offering an effective approach to reducing the incidence of healthcare-associated infections. The Xenex mission is to save lives and reduce suffering by destroying deadly microorganisms that can cause hospital-acquired infections (HAIs). Xenex’s Pulsed Xenon Full Spectrum™ UV Disinfection Solution reduces the bacterial load often associated with an increased risk for HAIs. Since its commercial launch in June 2010, Xenex devices are now included in infection control protocols in almost three hundred hospitals throughout the U.S. Xenex was founded in 2009 and headquartered in San Antonio, Texas.",https://www.linkedin.com/company/xenex-disinfection,,http://twitter.com/XenexDisinfect,http://www.facebook.com/xenexdisinfection
Xemelgo,https://www.crunchbase.com/organization/xemelgo,https://www.xemelgo.com/,"Computer, Information Technology, Manufacturing, Software","Consumer Electronics, Hardware, Information Technology, Manufacturing, Software",Xemelgo is a Seattle-based startup that brings IoT and cloud technology to manufacturing.,"Xemelgo delivers Industry 4.0 Smart Manufacturing solutions. Xemelgo combines cloud, mobile, AI, and IoT to save manufacturers millions of dollars by alerting them in real-time to emerging production issues. Xemelgo's sensor-fusion technology provides real-time visibility into inventory, work-in-progress, assets, and inter-facility shipments. Xemelgo's Intelligent Assistants automatically alert you to compliance violations, quality issues, inventory shortages, production bottlenecks, lost assets, and incomplete orders. Xemelgo offers a mobile-first solution that brings the right operational data, to the right person, at the right time - right on their mobile device.",https://www.linkedin.com/company/xemelgo/,,https://twitter.com/xemelgoinc,https://www.facebook.com/XemelgoInc/
Xekera Systems,https://www.crunchbase.com/organization/xekera-systems,http://www.xekera.com/,"Compliance, Electronic Design Automation (EDA), Electronics, Hardware, Product Research, Software","Consumer Electronics, Data and Analytics, Design, Hardware, Professional Services, Software","Xekera Systems is a product design and development, engineering and R&D Technology Company.","Xekera Systems is a multinational company headquarter in Santa Clara, California, specializes in product design/compliance/certifications, and services. Its diversified services encompasses from end to end solutions for product designs. That is; Hardware/Software/Apps/Compliance/Service & Support for consumer and industrial products. The company have a seasoned team and professionals from USA and Pakistani universities; Stanford, Berkeley, Purdue, Georgia Tech, USC, NED, NUST, FAST, LUMS etc. certified from the accredited organizations.  Its current initiative is to EDUCATE the professionals on best known methods to excel in their fields of interest. Offer courses in the field of Quality Standards/Safety/Health/Management/ Statistics. They offers both standard and custom course and offers International accredited certificates that helps excel individuals locally as well as internationally. Its vision covers the holistic picture that enables individuals relate their domains w.r.t other adjacent disciplines.",https://www.linkedin.com/company/xekera-systems-inc/,,https://twitter.com/XekeraSystems,https://www.facebook.com/xekerasystems/
Xebrium Inc,https://www.crunchbase.com/organization/xebrium-inc,https://www.xebrium.com,"Embedded Software, Embedded Systems, Information Technology, Mobile Apps","Apps, Hardware, Information Technology, Mobile, Science and Engineering, Software","Embedded,  Mobility and Web","Xebrium specializes in the areas of embedded systems, client-server and database technologies, and mobile and desktop application space, to design and deliver complete solutions for the product engineering efforts of our customers. As part of delivering product engineering solutions and support, we have made a positive impact in the successes of our customers.",https://www.linkedin.com/company/xebrium,,https://twitter.com/xebrium,https://www.facebook.com/xebrium/
Xebeo Communications,https://www.crunchbase.com/organization/xebeo-communications,,"Enterprise Applications, Semiconductor","Apps, Hardware, Science and Engineering, Software",Xebeo Communications provides carrier-grade optical ethernet switching solutions to carriers and service providers.,"Xebeo Communications provides carrier-grade optical ethernet switching solutions to carriers and service providers. The company offers switching platforms that deliver packet service with QoS. Xebeo Communications Inc. was founded in 2000 and is based in South Plainfield, New Jersey.",,,,
XD Innovation,https://www.crunchbase.com/organization/xd-innovation,https://www.xdinnovation.com/,"3D Technology, CAD, Software","Design, Hardware, Software",XD Innovation designs and develops application software and value-added services for product development technologies.,"XD Innovation designs and develops application software and value-added services for product development technologies. It offers assessments, process consultancy, hosting, and training services. The company strives to help their customers innovate efficiently by providing technologies powered by Dassault Systemes Value Solutions Partner and backed by a consultative customer engagement approach. XD Innovation was founded in 2014 and is headquartered in Englewood, Colorado.",https://www.linkedin.com/company/xd-innovation/,,https://twitter.com/xdinnovate?lang=en,https://www.facebook.com/XDInnovate/
xCraft Enterprises,https://www.crunchbase.com/organization/xcraft-enterprises-llc,http://xcraft.io,"Manufacturing, Robotics","Hardware, Manufacturing, Science and Engineering, Software","xCraft develops small, powerful flying machines that change the world.","xCraft develops small, powerful flying machines that change the world.  They are thrilled to be working on what they believe will be the predominant platform design for future UAV’s that need both precision landing and hovering capabilities and efficient long-range flight.  Their unique, patent-pending designs coupled with their development integrations have led to an amazing outcome of engineering and innovation.",,,https://www.twitter.com/xcraftuav,https://www.facebook.com/xcraftuav
XCINEX,https://www.crunchbase.com/organization/xcinex,http://www.xcinex.com/,"Big Data, Computer Vision, E-Commerce, Film, Machine Learning, Marketplace, SaaS, Software, Ticketing, Video Streaming","Artificial Intelligence, Commerce and Shopping, Content and Publishing, Data and Analytics, Events, Hardware, Media and Entertainment, Software, Video","HaaS, SaaS, Data, AI, Machine Vision, Marketplace, Streaming, Media, Entertainment, Advertising, Market Research, Ecommerce, eSports,","XCINEX is an SF-based startup developing VENUE, a technology that redefines premium home entertainment. Connect VENUE hardware to your TV and access new ticketed releases, video calling, gaming, shopping, and more from one device. Explore a robust digital marketplace and build new social connections with artists and fans alike without having to leave your couch. VENUE uses AI to generate per-person tickets and stream ticketed content directly to the TV, turning your home into a micro-venue with exclusive access to movies and entertainment playing in theaters and other physical locations.",https://www.linkedin.com/company/xcinex,,https://www.twitter.com/xcinextm,https://www.facebook.com/xcinex
Xchime,https://www.crunchbase.com/organization/xchime,http://www.Xchime.com,"Apps, Electronics, Video","Apps, Consumer Electronics, Hardware, Media and Entertainment, Software, Video",Xchime is an app-controlled HD video doorbell for homes and offices.,"Xchime is an app-controlled HD video doorbell for homes and offices. Xchime video doorbell enables home owners to see, hear and speak to the visitor at their door, as well as open or close garage doors through their smartphone anywhere, anytime.",,,https://www.twitter.com/xchimedoorbell,https://www.facebook.com/xchimedoorbell
Xcert International,https://www.crunchbase.com/organization/xcert-international,http://www.xcert.com,"B2B, Electronics, Internet, Software","Consumer Electronics, Hardware, Internet Services, Other, Software","Xcert International, a provider of software products for securing business-to-business electronic commerce over the Internet.","Xcert International, Inc. is the leading provider of Internet-based Public Key Infrastructure (PKI) solutions that meet the business requirements of the Application Service Provider (ASP), Healthcare, Telecommunications, and Financial Services industries in securing business to business communications for electronic commerce. Xcert's PKI solutions use digital certificates and secure directory services to provide businesses and organizations with a private and authenticated method of conducting communications and transactions over the Internet.",,,,
xCelor,https://www.crunchbase.com/organization/xcelor,http://xCelor.net,"Computer, Hardware, Information Technology, Software","Consumer Electronics, Hardware, Information Technology, Software","xCelor provides high-frequency trading solutions that optimize trading performance, while reducing costs.","Developer of hardware and software for the online financial-trading industry. The company provides low-latency trading technology to optimize trading performance while reducing costs, with products including low-latency hardware, ultra-low-latency switching products and market feed handlers.",https://www.linkedin.com/company/xcelor,,https://www.twitter.com/x_celor,
XcelleNet,https://www.crunchbase.com/organization/xcellenet,,"Data Center, Enterprise Software, Mobile","Hardware, Information Technology, Mobile, Software",XcelleNet is a mobile and remote management solutions provider.,"XcelleNet  is a mobile and remote management solutions provider for more than 15 years. The company's original product, RemoteWare, automates retail and branch office data management. Afaria is XcelleNet's newer mobile and wireless configuration solution for a wide range of platforms and operating system.",,,,
