Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook
Downtown Maid,https://www.crunchbase.com/organization/downtown-maid,https://downtownmaid.com/,Housekeeping Service,Administrative Services,"Eco-Friendly Cleaning Company in Miami, FL",Downtown Maid is an Eco-friendly cleaning company in Miami Florida with the mission to create happy and healthy homes by providing outstanding residential cleaning services to its customers by using only environmentally safe cleaning methods and products.,,,https://twitter.com/downtownmaid,https://www.facebook.com/downtownmaidmiami
dree,https://www.crunchbase.com/organization/dree,https://joindree.com,"Apps, Home Services, Internet, Laundry and Dry-cleaning","Apps, Clothing and Apparel, Internet Services, Real Estate, Software","dree develops, markets, and operates a mobile platform that allows members to request an on-demand laundry concierge.",A service created for people who value time. Our proprietary technology facilitates the connection between our members and laundry concierges. We manage the communication and service experience as well as track valuable data points that enable additional services and resources.,https://www.linkedin.com/company/joindree,,https://www.twitter.com/joindree,https://facebook.com/boycottlaundry
DRYV,https://www.crunchbase.com/organization/dryv,http://dryv.com/,"Apps, E-Commerce, Laundry and Dry-cleaning, Mobile Apps","Apps, Clothing and Apparel, Commerce and Shopping, Mobile, Software",DRYV is an on-demand dry-cleaning and laundry service available through a mobile application.,"DRYV is an on-demand dry-cleaning and laundry service available through a mobile application. Users can enjoy on-demand pickup and delivery seven days a week.  DRYV was launched by Dan Parsons and Chris Elipas and is based in Chicago, Illinois, the United States.",https://www.linkedin.com/company-beta/3719979/,,http://twitter.com/dryv_chi,http://www.facebook.com/getdryv
DUFL,https://www.crunchbase.com/organization/dufl,http://www.dufl.com,"Laundry and Dry-cleaning, Shipping, Travel","Clothing and Apparel, Transportation, Travel and Tourism","DUFL simplifies business travel by shipping, cleaning and storing your business attire.","DUFL is a premium travel service- a personal valet that simplifies business travel by shipping, cleaning and storing your business attire. DUFL stores your clothing in your personal DUFL closet, and allows you to virtually ‘pack’ by selecting your clothing items from within the app. Once you’ve scheduled your trip, you’ll travel – bag free, and your freshly cleaned and neatly packed clothing will meet you at your specified destination. When you’re ready to head home, schedule a pick up from the hotel and we’ll clean your clothes and have them waiting in your virtual closet, ready for your next trip!",https://www.linkedin.com/company/dufl,,https://www.twitter.com/dufl,https://www.facebook.com/dufl-503147893123214
Eco Earth Cleaning Services,https://www.crunchbase.com/organization/eco-earth-carpet-cleaners,http://www.ecoearthfloorcare.com/residential_cleaning.html,"Janitorial Service, Real Estate",Real Estate,"Let Eco Earth Cleaning Services go beyond the usual vacuuming, mopping and dusting. Call the specified team of cleaners at Eco Earth .",Maid service house cleaning  vero beach Florida  sebastian Florida,,,http://twitter.com/ecoearthcc,https://www.facebook.com/ecoearthcarpetcleaningandsanitizing
Ecosmart US LLC,https://www.crunchbase.com/organization/ecosmart-us-llc,https://www.ecosmartus.com/,Housekeeping Service,Administrative Services,"Ecosmart US LLC manufactures tankless water heaters for residential, commercial, industrial, marine, and recreational use. ","Ecosmart US LLC manufactures tankless water heaters for residential, commercial, industrial, marine, and recreational use. ",,,,https://www.facebook.com/EcoSmartUS/
Edmar Cleaning Corp.,https://www.crunchbase.com/organization/edmar-cleaning-corp,https://edmarclean.com/,"Janitorial Service, Packaging Services","Administrative Services, Real Estate","Edmar Cleaning Corp. is a distributor of paper, plastic, chemicals, and janitorial supplies.","Edmar Cleaning Corp. is a distributor of paper, plastic, chemicals, and janitorial supplies. We strive to keep our prices affordable and our quality of service competitive.",,,https://twitter.com/EDMAR_Clean,https://www.facebook.com/EDMAR-Clean-910455155684313/?ref=tn_tnmn
Elite Pro Home Cleaning,https://www.crunchbase.com/organization/elite-pro-home-cleaning,http://www.eliteprohomecleaning.com/,"Home Services, Housekeeping Service","Administrative Services, Real Estate",Elite Pro Home Cleaning provides quality residential house cleaning .,"Looking for a Redwood City Housecleaner? Become another satisfied customer of a locally owned and operated house cleaning service in San Mateo County! Our products are safe for kids, pets & our planet. We use Green Seal Certified chemicals, HEPA filtration vacuums and microfiber dusting cloths. Our housekeepers are screened, verified and insured. Our house cleaners are routinely surprise inspected. Whether you are looking for housecleaning service in Hillsborough, the best maid service in San Bruno, or house cleaners in Pacifica, we are here to serve you. We are your residential cleaning professionals.",,,,https://www.facebook.com/eliteprohomecleaning
Emerald Coast Xtreme Steam LLC,https://www.crunchbase.com/organization/emerald-coast-xtreme-steam-llc,http://emeraldcoastxtremesteam.com,Janitorial Service,Real Estate,"Carpet Cleaning in Destin, FL","Address: 1209 Airport Rd., #9, Destin, FL 32541, USA",,,,
ER Maids of Charlotte,https://www.crunchbase.com/organization/er-maids-of-charlotte,https://ermaids.com/nc/house-cleaning-service-charlotte/,Housekeeping Service,Administrative Services,House Cleaning service,ER Maids of Charlotte is a full Service House cleaning service. We cover all of Charlotte NC. We are a trusted cleaning company and can handle anything from a one time cleaning to a weekly clean or a move in-move out maid service. Call a trusted company who knows how to clean. We are afforadble and dependable and can take your cleaning headaches away.,,,,
EVI Industries,https://www.crunchbase.com/organization/envirostar,https://www.evi-ind.com/,"Commercial, Laundry and Dry-cleaning","Clothing and Apparel, Other",EVI Industries is a distributor of commercial laundry and dry cleaning equipment.,"EVI Industries is a distributor of commercial laundry and dry cleaning equipment, industrial boilers, and related parts, supplies, and technical services. The Company has been involved in this industry since 1959 and is the only publicly traded distributor in this industry. EVI Industries's Common Stock is traded on the New York Stock Exchange MKT under the ticker symbol EVI.   EVI Industries seeks to grow its North American market share through the execution of its buy-and-build strategy. In that pursuit, EVI Industries intends to focus on buying market-leading laundry and general cleaning products businesses, and building them through the implementation of a growth culture that focuses on adding new locations, offering a more expansive and complimentary product line, and delivering a vast array of technical services.",https://www.linkedin.com/company/envirostar-inc-,,,
Fairy,https://www.crunchbase.com/organization/fairy,http://www.itsfairy.com,"Home Improvement, Home Services, Housekeeping Service","Administrative Services, Real Estate","Fairy offers 30 minute daily ""hotel like"" cleaning services for busy professionals and families.","Fairy offers 30 minute daily “hotel like” cleanings and is a great service for busy professionals and families -- their mission is to deliver happiness to every home in the world. Their team has started and sold venture-backed startups and have helped scale companies like Instacart, NextDoor, Box, and LinkedIn through their IPOs.",https://www.linkedin.com/company-beta/6642601/,,,
Fashion Cleaners,https://www.crunchbase.com/organization/fashion-cleaners,http://thefashioncleaners.com,Laundry and Dry-cleaning,Clothing and Apparel,"Dry Cleaners in Rockville, MD","Address: 8010 Gramercy Blvd, #F, Rockville, MD 20855, USA",,,,
Fazio Cleaners,https://www.crunchbase.com/organization/fazio-cleaners-5,http://www.faziocleaners.com,"Laundry and Dry-cleaning, Professional Services, Service Industry","Clothing and Apparel, Other",Fazio Cleaners is one of the oldest name in the dry cleaning & laundry services in Las Vegas.,"Fazio Cleaners is one of the oldest name in the dry cleaning & laundry services in Las Vegas. Fazio Cleaners offers laundry services, dry cleaning services, alteration & tailoring services, premium care and house hold item cleaning services in Las Vegas with highly professional garment care specialist. We also offer fast and easy drop-off and pick-up. We offer our dry cleaning services not only in Las Vegas but also in Beverly Hills,, Calabasas, Sherman Oaks, Westlake Village, and Brentwood.",https://www.linkedin.com/company/fazio-cleaners/about/,,https://www.twitter.com/faziocleaners,https://www.facebook.com/108292075870697
Firbimatic,https://www.crunchbase.com/organization/firbimatic,http://www.firbimaticusa.com/,"Laundry and Dry-cleaning, Machinery Manufacturing, Manufacturing","Clothing and Apparel, Manufacturing",Firbimatic is a commercial and industrial drycleaning machine manufacturing company.,"Firbimatic is a commercial and industrial drycleaning machine manufacturing company. Its success and growth have been driven by international markets and being at the forefront of innovative technologies. This allows Firbimatic Drycleaning Machines to have the most advanced manufacturing solutions and be able to introduce revolutionary products into the USA marketplace. Firbimatic has many different commercial and industrial dry-cleaning machine models for hydrocarbon, KTex, Sensene, SolvonK4, and GreenEarth such as EcoGreen, Saver, K Series, Trio, EcoPro, and F Series. Besides, They have a full line of perc machines with the Vortex and Axial models.",https://www.linkedin.com/company/firbimatic/,,https://www.twitter.com/firbimatic_usa,https://www.facebook.com/FirbimaticUSA/
Fox Cleaners,https://www.crunchbase.com/organization/fox-cleaners,https://www.foxcleaners.com/,Laundry and Dry-cleaning,Clothing and Apparel,"Fox Cleaners is known for dry cleaning, laundry, wet cleaning, linen cleaning, household cleaning and specialty cleaning in Oklahoma.","At Fox Cleaners, we believe life’s better when it’s clean. After 36 wonderful years serving our customers at our counter and drive-thru locations, we’ve converted to pick up and delivery only! Whether you need dry cleaning, wash and fold laundry cleaning, wet cleaning, linen cleaning, household cleaning, or speciality cleaning, our goal is to make your life cleaner, simpler and happier from the comfort and convenience of your home or office. If you’re located in the Tulsa area, simply schedule your pick up service online, via our app or by calling (918) 973-4FOX. We’re committed to keeping our Tulsa community clean, one spot, one family, and one neighbourhood at a time. HQ:  4102 S Harvard Ave, Tulsa, OK74135",https://www.linkedin.com/company/fox-cleaners-inc./,,https://twitter.com/fox_cleaners,https://www.facebook.com/FoxCleaners/
Friendly Robots,https://www.crunchbase.com/organization/friendly-robots,https://www.friendlyrobots.co,"Janitorial Service, Machinery Manufacturing, Robotics","Hardware, Manufacturing, Real Estate, Science and Engineering, Software",Friendly Robots offers autonomous vacuums for the cleaning industry.,"Friendly Robots offers autonomous vacuums for the cleaning industry. It was founded in 2019 and is based in Berkeley, California.",https://www.linkedin.com/company/friendly-robots-company/,,,
Garment Valet,https://www.crunchbase.com/organization/garment-valet,https://www.garmentvalet.com,"Consumer, Customer Service, Laundry and Dry-cleaning","Clothing and Apparel, Other, Professional Services",Garment Valet is a premier dry cleaning service for individuals and businesses.,Garment Valet caters to Greater Boston's busy professionals to handle all their laundry and dry cleaning needs. Our customers love us because we Simplify Life and put quality and convenience at their fingertips when they need it. Laundry and Dry Cleaning delivered to your building and ordered online - very easy!,http://www.linkedin.com/company/garment-valet,,http://twitter.com/GarmentValet,http://www.facebook.com/pages/Garment-Valet/57142956426
Geaux Industries,https://www.crunchbase.com/organization/geaux-industries,http://geauxind.com,"Cannabis, Commercial, Janitorial Service, Security","Community and Lifestyle, Food and Beverage, Health Care, Other, Privacy and Security, Real Estate","Geaux Industries is a provider of security services for commercial, retail and industrial customers.","Geaux Industries is a provider of security services for commercial, retail and industrial customers, with customized services and special patrol methods applicable for the cannabis industry.",https://www.linkedin.com/company/geaux-industries/,,https://twitter.com/GeauxInd,https://www.facebook.com/Geaux-Industries-1827977380803945/
Germ Hero,https://www.crunchbase.com/organization/eric-zhivalyuk,https://germhero.com/,"CleanTech, Janitorial Service, Medical","Health Care, Real Estate, Sustainability",Germ Hero is the #1 Disinfection and Sanitizing Service for Home & Business.,"Germ Hero is the #1 Disinfection and Sanitizing Service for Home & Business. Germ Hero offers Fast, Affordable, and Safe Disinfection and Sanitizing Services for your Home, or Business that will get eliminate harmful Germs, Flu, Viruses, Pathogens, and Bacteria.",http://linkedin.com/company/germhero,,https://twitter.com/germhero/,https://www.facebook.com/germhero/
Gina's Housekeeping,https://www.crunchbase.com/organization/gina-s-housekeeping,http://ginashousekeepingllc.com,Janitorial Service,Real Estate,"Carpet Cleaning in Orangeburg, SC","Address: 2516 Fairway Dr NW, Orangeburg, SC 29118, USA",,,,
Gmaids,https://www.crunchbase.com/organization/gmaids,http://www.gmaids.com,Housekeeping Service,Administrative Services,"Gmaids is a full service, green, house cleaning service in the Dallas-Forth Worth metroplex area.","We're proud to say that Gmaids is the #1 Green Cleaning Service in Dallas. Check our awesome #homehacks & the best green cleaning tips we've found! -Kay, Owner",,,http://twitter.com/gmaids,http://www.facebook.com/gmaids
Green Clean,https://www.crunchbase.com/organization/green-clean,http://www.green-clean.at,"Consulting, Laundry and Dry-cleaning, Service Industry","Clothing and Apparel, Other, Professional Services",Our company is committed to offering customers an effective alternative to the traditional method of dry cleaning.,"Our company is committed to offering customers an effective alternative to the traditional method of dry cleaning.  The traditional method requires the use of Percholoroethylene, a chemical known to be extremely bad for the environment as well as the public health.  Using our superior cleaning method and products as the basis for our marketing strategy, we plan to move into the cleaning services market in Fayetteville Arkansas.  Our objective is to effectively market the advantages of Green Earth cleaning products, and our own commitment to energy efficiency, to perspective customers.",,,,https://www.facebook.com/green-clean-gmbh-468554806489878
Greenforce Clean Team Co,https://www.crunchbase.com/organization/greenforce-clean-team-co,http://www.greenforce.biz/,Housekeeping Service,Administrative Services,"The Eco-friendly company, Greenforce specializes in providing both House Keeping and Window Cleaning services in San Francisco.","The Eco-friendly company, Greenforce specializes in providing both House Keeping and Window Cleaning services in San Francisco and the adjoining areas. It employs some of the highly skilled cleaning professionals who utilize “green” or non-toxic products that are conducive to both the environment and occupants of a house. These products do not cause any health hazards unlike the traditional cleaning products that use chlorine and ammonia. Furthermore, the company offers effective window cleaning services with the staff using specialized tools and procedures such as chair work, boom lift, water fed pole systems and others. Glass being a porous substance requires periodical maintenance without which it can get stained and destroyed.  The Greenforce team helps its clients by providing utmost care while cleaning the house or its windows so that the end result remains reassuring. The company boasts of providing the maximum protection against damage or theft while carrying out cleaning activities. The employees are appointed after a proper verification process and the selected ones are skilled at catering to the various cleaning needs at cost effective rates.",,,,https://www.facebook.com/Greenforce.biz
GreenStreets Cleaners,https://www.crunchbase.com/organization/greenstreets-cleaners,https://www.greenstreetscleaners.com/,"Fashion, Laundry and Dry-cleaning","Clothing and Apparel, Design",GreenStreets Cleaners is providing the highest quality green dry cleaning and laundry services available.,"GreenStreets Cleaners is passionate about providing the highest quality green dry cleaning and laundry services available. The company also provides high-end tailoring & repair, linen services and wash & fold. Greenstreets Cleaners is the only San Francisco member of the Association of Wedding Gown Specialists and is an expert in wedding gown preservation and restoration.  We also offer same day service, overnight service, complimentary pickup and delivery.",http://www.linkedin.com/company/2003875,,https://twitter.com/greenstreets,https://www.facebook.com/GreenStreetsCleaners
hampr,https://www.crunchbase.com/organization/hampr,https://tryhampr.com,"Home Services, Laundry and Dry-cleaning, Mobile Apps","Apps, Clothing and Apparel, Mobile, Real Estate, Software","hampr, a Techstars portfolio company,  is an app based laundry delivery service that features transparent pricing and next day service.","hampr is an on-demand, magical (trust us on this one) laundry service that will pick up your laundry and return it fresh and folded, right to your front door next day. And did we mention that our flat-rate, no-nonsense pricing is based per load, not pounds — making it easier than ever for your laundry to go from piled to put-up in no time.",https://www.linkedin.com/company/try-hampr,,,https://www.facebook.com/tryhampr/
Heavenly Scent Professionals LLC,https://www.crunchbase.com/organization/heavenly-scent-professionals-llc,https://heavenlyscentpros.com,Housekeeping Service,Administrative Services,Relax when you get home from work! Let us clean your home so you can sit back and enjoy your family.,Relax when you get home from work! Let us clean your home so you can sit back and enjoy your family.,,,https://www.twitter.com/heavenlypros,https://www.facebook.com/heavenlyscentpros
Hof Service,https://www.crunchbase.com/organization/hof-service,,"Facility Management, Laundry and Dry-cleaning","Clothing and Apparel, Real Estate",Hof Service is a privately held company and is into laundry facilities management services.,Hof Service is a privately held company and is into laundry facilities management services.,,,,
Hourlyz,https://www.crunchbase.com/organization/hourlyz,https://www.hourlyz.com/,"Advertising, Apps, Home Services, Housekeeping Service, Small and Medium Businesses","Administrative Services, Advertising, Apps, Other, Real Estate, Sales and Marketing, Software",Hourlyz is a platform that helps match customers like you with Local Cleaning Companies and local cleaners. You can book a cleaner in 1 min.,"Hourlyz is an innovative initiative owned and operated by SEOFIED, a leading digital marketing company. Hourlyz allows you to find the top-rated and reputed local cleaning companies and services easily and quickly. Instead of spending a lot of your time in contacting each individual cleaners, opt for Hourlyz where we can help put you in touch with multiple cleaners who are qualified to perform your preferred cleaning service. You just need to fill out the form and relax. To know more about the platform and how it works visit our website. Through Hourlyz website and App, you can book a cleaner in 1 min.",https://www.linkedin.com/in/hourlyz-cleaning-b41168191/,,https://twitter.com/hourlyz_online,https://www.facebook.com/Hourlyz-108056997212392
ILSA Machines Corporation (Columbia Dry),https://www.crunchbase.com/organization/ilsa-machines-corporation-columbia-dry,http://www.columbiailsa.com/,"Laundry and Dry-cleaning, Machinery Manufacturing","Clothing and Apparel, Manufacturing",Columbia\Ilsa - 20 years experience developing Dry Cleaning machines for the world.,"Columbia\Ilsa - 20 years experience developing Dry Cleaning machines for the world. By designing machines for the German environmental rules many years ago, Columbia\Ilsa machines consistently outperform the competition. Since 1986, Columbia Drycleaning Machines have been the distributor of ILSA S.p.A. for all of North America. All ILSA products imported to our 12,000-sq. ft. Long Island, New York facility are thoroughly tested before shipment. They provide full technical support via telephone and/or E-mail, and recommendation of accredited local service technicians within your area. Columbia/ILSA Machines Corp. maintains a complete spare parts’ inventory totaling over 2 million dollars, on premises; with over-night shipment to anywhere in the United States. Within the drycleaning industry, Columbia/ILSA Machines Corp. is regarded as the leader in advanced, innovative technology. They offer solid-sate machines environmentally safe and performance efficient.",,,,
Imacuclean,https://www.crunchbase.com/organization/imacuclean,http://imacuclean.com/,"CleanTech, Laundry and Dry-cleaning, Local Business, Small and Medium Businesses","Clothing and Apparel, Other, Sales and Marketing, Sustainability",Imacuclean is a facilities services company that specializes in commercial cleaning.,"Imacuclean is a facilities services company that specializes in commercial cleaning. The company is serving the Tri-State Area since 1949.  The company is based in New York, USA.",https://www.linkedin.com/company/imacuclean-cleaning-service/,,https://twitter.com/Imacuclean,https://www.facebook.com/2030yale
Imperial Dade,https://www.crunchbase.com/organization/imperial-dade,https://www.imperialdade.com/,"Janitorial Service, Logistics, Packaging Services, Supply Chain Management","Administrative Services, Real Estate, Transportation",Imperial Dade distributes foodservice disposables and janitorial supplies.,"Imperial Dade distributes foodservice disposables and janitorial supplies to restaurants, supermarkets, cruise lines, hotels and motels, schools, convention centers, stadiums, and other foodservice establishments. Dade primarily services the Southeast and Mid-Atlantic markets reaching from Florida to Maryland with additional locations in the Tri-State and Northeast regions. Dade Paper is a leading distributor of foodservice disposables and janitorial supplies serving customers across more than twenty states with an emphasis on supermarkets, foodservice providers, cruise lines and schools.",https://in.linkedin.com/company/imperial-dade,,,
Indiana Restoration and Cleaning Services,https://www.crunchbase.com/organization/indiana-restoration-and-cleaning-services,http://indianarestoration.com,"Janitorial Service, Residential, Service Industry","Other, Real Estate",Indiana restoration services specialize cleaning services for residential and commercial properties.,"Since 1989, Indiana Restoration and Cleaning Services in Indiana is the one stop solution to take care of all aspects of disaster restoration and cleaning services. Their area of expertise includes water damage restoration, fire and smoke damage, mold removal, residential and commercial cleaning services. They takes lot of pride in offering best services for their customers in and around Central Indiana and other surrounding areas like Arcadia, Broad Ripple, Brownsburg, Carmel, Castleton, Cicero, Fishers, Geist Area, Greenwood, Indianapolis, McCordsville, New Palestine, Noblesville, Nora, Sheridan, Westfield and Zionsville. With a team of skilled members, Indiana Restoration and Cleaning Services built their reputation on responsiveness, attention to detail and with a personal approach.  No job is too small or too big to tackle, call these professionals @ 317-776-9942 for better assistance.",http://www.linkedin.com/company/indiana-restoration-&-cleaning-services,,http://twitter.com/IRCS_inc,http://www.facebook.com/IRCSinc
Industrial Soap,https://www.crunchbase.com/organization/industrial-soap-company,http://www.industrialsoap.com,"Chemical, Industrial, Janitorial Service","Manufacturing, Real Estate, Science and Engineering",Industrial Soap is a distributor of janitorial supplies owned and operated by the Shapiro family.,"Industrial Soap is a distributor of janitorial supplies owned and operated by the Shapiro family. With 87 years of experience, after opening the doors in 1933, the company has built a strong reputation for its knowledgeable sales force, a wide breadth of products, and high touch customer service. Industrial Soap is a provider in the Midwest with tremendous commitment to its customers.",https://www.linkedin.com/company/industrial-soap-company/,,,
ITU AbsorbTech,https://www.crunchbase.com/organization/itu-absorbtech,http://ituabsorbtech.com,"Commercial, Laundry and Dry-cleaning, Service Industry","Clothing and Apparel, Other",ITU AbsorbTech is a business supplies and equipment firm providing industrial laundry service.,"ITU AbsorbTech is a business supplies and equipment firm providing industrial laundry service. We help manufacturers eliminate a waste stream and support safety goals with reuse and recycling programs such as printer and shop towels, reusable oil absorbents, garments, and slip prevention floor mats.",https://www.linkedin.com/company/itu-inc-?trk=company_logo,,https://www.twitter.com/itu_absorbtech,https://www.facebook.com/itu-absorbtech-inc-793575467339142
J's Tailor & Cleaners,https://www.crunchbase.com/organization/j-s-tailor-cleaners,https://jstailorandcleaners.com,"Laundry and Dry-cleaning, Local Business","Clothing and Apparel, Sales and Marketing","With over 40 years of experience, J's Tailor & Cleaners is a locally owned and operated tailor and dry cleaning business.","At J’s Tailor & Cleaners, we pride ourselves on offering the very best tailoring, alteration and cleaning services. Our mission is to leave every one of our customers looking good and feeling great. Through our more than 40 years of experience, we guarantee expert service at prices anybody can afford! We take a serious approach to quality customer service, which is why we can guarantee exceptional results for​ each and every one of our customers. Jay, an owner of J's Tailor & Cleaners, began his journey in 1970 in Seoul, Korea. At 14 years old, Jay had no choice but to drop out of school and immediately seek employment in order to eat, find housing and provide for himself. He eventually found employment at a custom-made suit shop in Seoul’s downtown area, where he started off as nothing more than an intern, bringing the coffee and utensils that professional tailors needed. Slowly, but surely, he began to learn how to make patterns, cut fabrics and sew pockets. Eventually, through observation and diligent study of fashion books, he learned how to make full custom suits. By the age of 23, he became a custom designer and tailor, designing, fitting, making patterns and crafting masterpieces. At the age of 29, Jay moved to New York with only $100 in his pocket. Jay found employment in New York at a dry cleaners as well as a sewing and manufacturing company, where he met Jackie, his current wife, and mother of their three children. One year later, Jay moved to Dallas, Texas. After another six years working in another tailor shop, Jay had saved enough to open his own business. In 1991, Jay and Jackie founded J’s Tailor & Cleaners. Jackie and Jay have been together for over 30 years, and co-own J’s Tailor & Cleaners. Since the opening of J’s Tailor & Cleaners, Jay has gained the loyal business of numerous individuals within the Dallas area, even including a handful of celebrities. Jay has over 40 years of experience as a tailor and cleaner and provides his customers with unmatched expertise through each of his family-owned business’s services. If you are in need of tailoring, clothing alterations or cleaning services, don’t hesitate to call or come into J’s Tailor & Cleaners!",,,https://twitter.com/JsTailorDallas,https://www.facebook.com/JsTailorandCleaners/
Jan Pro Cleaning Systems,https://www.crunchbase.com/organization/jan-pro-cleaning-systems,http://www.janproraleigh.com,"Commercial, Facility Management, Janitorial Service","Other, Real Estate",Jan Pro Cleaning Systems is a company offering commercial cleaning services as well as franchise opportunities.,"Jan Pro offers cleaning services to offices, schools, and more in the central NC area.",,,http://twitter.com/janproofraleigh,http://www.facebook.com/Jan-Pro-Cleaning-Systems/294456754
Johnson Service Group,https://www.crunchbase.com/organization/johnson-service-group-plc,http://www.jsg.com,"Consumer, Laundry and Dry-cleaning","Clothing and Apparel, Other",Johnson Service Group provides high quality textile rental and related services across a range of sectors throughout the UK.,Johnson Service Group provides high quality textile rental and related services across a range of sectors throughout the UK.,https://www.linkedin.com/company/johnsons-services/about/,,,
Juliette,https://www.crunchbase.com/organization/juliette,https://juliettecleaners.com/home,"Laundry and Dry-cleaning, Mobile Apps, Service Industry","Apps, Clothing and Apparel, Mobile, Other, Software",Juliette is an invitation-only mobile app offering premium dry cleaning and laundry services.,"Juliette is an invitation-only mobile app offering premium dry cleaning and laundry services. Our mobile app lets you easily schedule the pickup and delivery of your laundry so you could focus on other things. Clean clothes are a necessity. It’s not an option. It’s not a luxury. But it should be easy and convenient. And you can’t put a price on convenience. That’s where we come in. Our premium service is by invitation only. This allows us to keep our promise of delivering only the best service to you while remaining efficient, reliable and simple.",,,,https://www.facebook.com/JulietteLaundry/
K & B Laundry Service,https://www.crunchbase.com/organization/k-b-laundry-service,http://kblaundryservice.com,Laundry and Dry-cleaning,Clothing and Apparel,"Commercial Laundry Equipment in Roanoke Rapids, NC","Address: 604 Julian R Allsbrook Hwy, Roanoke Rapids, NC 27870, USA",,,,
Kash Dry Cleaning,https://www.crunchbase.com/organization/kash-dry-cleaning,,"Consumer, Laundry and Dry-cleaning","Clothing and Apparel, Other",Kash Dry Cleaning is a provider of dry cleaning services.,Kash Dry Cleaning is a provider of dry cleaning services.,,,,
King of Maids LLC,https://www.crunchbase.com/organization/king-of-maids,https://www.kingofmaids.com,"Home Services, Hospitality, Housekeeping Service, Service Industry, Software","Administrative Services, Other, Real Estate, Software, Travel and Tourism",Software Company that connects home owners and cleaning professionals.,Home cleaning service professionals that allow you to book your cleanings online at any time.,https://www.linkedin.com/company/king-of-maids-cleaning-&-maid-services/about/,,https://www.twitter.com/kingofmaids,https://www.facebook.com/365120476921352
Laundr On-Demand,https://www.crunchbase.com/organization/laundr-on-demand,http://www.laundr.io,"Charity, Laundry and Dry-cleaning, Mobile Apps","Apps, Clothing and Apparel, Mobile, Other, Software",A decentralized laundry service network that provides on-demand wash & fold to communities while creating jobs and community betterment. ,"Laundr is an on-demand mobile application that provides individuals with a cheap, fast and convenient way to do their laundry. ",https://www.linkedin.com/company/laundrllc/,,http://www.twitter.com/laundrofficial,http://www.facebook.com/laundrofficial
LaundryMax,https://www.crunchbase.com/organization/laundrymax,http://www.laundrymax.info/,"Credit Cards, Laundry and Dry-cleaning, Service Industry","Clothing and Apparel, Financial Services, Lending and Investments, Other, Payments","LaundryMax, Inc., is a C-corporation that will be acquiring a chain of full-service laundromats in the south Florida metropolitan.","LaundryMax, Inc., is a C-corporation that will be acquiring a chain of full-service laundromats in the south Florida metropolitan areas. Our business is a start-up company that will initially purchase several profitable laundry operations in the target areas that meet our demographic criteria. We will upgrade these operations to accommodate our plans to market wash & fold services to a more affluent clientele in our region through feeder stores located in upscale neighborhoods and scheduled pick-up/drop-off services by van drivers. We are also developing a mobile software application for smart-phones, tablets, and PC’s that will allow easy scheduling and e-marketing of our services to the targeted locales. Since most laundromat costs are fixed, (i.e. equipment and rent), the increased utilization of existing equipment and facilities will increase productivity, and also growth in revenues & profits. By upgrading an old and outdated business model for the modern and mobile world we anticipate a growing awareness and utilization of our company and its services. We are targeting an underserved market segment, by outsourcing a time consuming household task, through a reasonably priced and easily arranged service operation. We believe that the combination of an already profitable and well understood business model with a modern, convenient, and reliable service business is a winning combination with substantial growth potential and limited financial risk.",,,,
Leads Janitorial,https://www.crunchbase.com/organization/leads-janitorial,http://www.leadsjanitorial.com/,"B2B, Janitorial Service, Marketing, Sales","Other, Real Estate, Sales and Marketing",Reach key decision-makers that matter to your commercial cleaning services and watch your sales performance make it to higher levels.,"Choose LEADS JANITORIAL as your B2B marketing partner and get the best commercial cleaning lead generation and appointment setting results delivered to you by the industry’s most trusted sales and marketing company. With years of experience and extensive research in the commercial cleaning industry, LEADS JANITORIAL is here to help you tap into the vast opportunities that your target market or sector has to offer.",https://www.linkedin.com/company/leads-janitorial,,https://twitter.com/janitorialleads,https://www.facebook.com/LeadsJanitorial
Lemon Clear Cleaning Service,https://www.crunchbase.com/organization/lemon-clear-cleaning-service,https://www.lemonclear.com,Janitorial Service,Real Estate,Cleaning Service,"Lemon Clear Cleaning Service is a full-service cleaning company serving the Philadelphia area. We are a local, family run business committed to providing peace of mind for our clients through trust, hard work, quality and convenience. Our specialties include house cleaning, office cleaning, janitorial, and maid service.",,,https://www.twitter.com/CleaningLemon,https://www.facebook.com/lemoncleaning
Life Laundry,https://www.crunchbase.com/organization/life-laundry,http://lifelaundryny.com,Laundry and Dry-cleaning,Clothing and Apparel,"Dry Cleaners in Brooklyn, NY","Address: 7123 20th Ave, Brooklyn, NY 11204, USA",,,,
Linen King,https://www.crunchbase.com/organization/linen-king,http://www.thelinenking.com/,"Health Care, Laundry and Dry-cleaning","Clothing and Apparel, Health Care",Linen King provides a full range of laundry services to the healthcare industry.,Linen King provides a full range of laundry services to the healthcare industry. Linen King provides unparalleled healthcare laundry programs that are customized for each customer.,https://www.linkedin.com/company/linen-king/about/,,,
