Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook
Astropad,https://www.crunchbase.com/organization/astropad,http://astropad.com,"Android, Apps, Graphic Design, iOS, Photo Editing, Software","Apps, Content and Publishing, Design, Media and Entertainment, Mobile, Platforms, Software",Astropad turns an iPad into a professional graphics tablet and enables it to draw directly into Photoshop.,"Astropad is based on the original Macintosh and early creative apps like MacPaint that opened up new possibilities. Astropad's logo is a play on the Dogcow and a testament to the idea of the computer as a “Bicycle for your mind”. In the post-PC era, apps have become less powerful gadgets and professional creative tools have been under-developed. Astropad is on a journey to change that and re-define the drawing tablet.",,,https://twitter.com/astropadapp,https://www.facebook.com/astropadapp/
Atalasoft,https://www.crunchbase.com/organization/atalasoft,http://www.atalasoft.com,"EBooks, Enterprise Software, Image Recognition, Software, Web Development","Content and Publishing, Data and Analytics, Media and Entertainment, Software",Atalasoft is an ECM Imaging specialists that simplifies adding of web based document into any business through its NET Developer Toolkits.,"ECM Imaging Specialists that make web-based Document Imaging easy to add into any business through its .NET Developer Toolkits and SharePoint ECM Applications. Atalasoft is ranked among the fastest 100 growing software companies according to Inc. Magazine and provides two products. DotImage is the imaging toolkit for .NET Developers including the industry's first Zero-Footprint Document Viewer. Vizit SP provides Document Scanning, Viewing, and Collaboration for SharePoint that can be integrated into any business workflow.",https://www.linkedin.com/company/atalasoft-from-lexmark,,https://www.twitter.com/atalasoft,https://www.facebook.com/atalasoft
Atari,https://www.crunchbase.com/organization/atari,http://www.atari.com,"Gaming, Internet of Things, PC Games, Publishing, Software, Video Games","Content and Publishing, Gaming, Internet Services, Media and Entertainment, Software","Atari produces, publishes, and distributes interactive entertainment software for gaming platforms.","Atari is a global producer, publisher and distributor of interactive entertainment software for all market segments and all interactive game platforms including consoles from Microsoft, Nintendo and Sony, advanced smartphones, Personal Computers, web and online. Its games are sold in more than 60 countries through an international distribution network and direct to consumers via www.atari.com.",http://www.linkedin.com/company/atari,,http://twitter.com/atari,http://www.facebook.com/atari
Atavist,https://www.crunchbase.com/organization/atavist,http://atavist.com,"Publishing, Software","Content and Publishing, Media and Entertainment, Software","Atavist builds story-telling software that enables authors to compose, design, publish, and sell digital publications.","Atavist is a media and software company that builds story-telling software that enables authors to compose, design, publish, and sell digital publications for mobile applications, the web, and e-readers. Authors can drag content straight from their computer and assemble blocks of video, sound, images, and interactive charts; upload a cover image and choose a visual theme, own domain, and logo; publish their stories, reports, books, and magazines where they want and make them free and shareable, or sell them online; and use Google Analytics integration. The Atavist is a long-form magazine and e-singles publication offered by the company. Atavist was founded in 2009 and launched in 2011 by Nicholas Thompson, Jefferson Rabb, and Evan Ratliff. The company is based in New York, United States.",,,http://twitter.com/theatavist,http://www.facebook.com/atavistbookspublishing
Atlus,https://www.crunchbase.com/organization/atlus,http://atlus.com,"Marketing, Publishing, Software, Video Games","Content and Publishing, Gaming, Media and Entertainment, Sales and Marketing, Software",Atlus is a leading publisher of interactive software for major video game systems.,"Video game publisher ATLUS has established itself as one of its industry's most consistent, celebrated companies. With proven success across a variety of genres and platforms, including enthusiast-oriented games like the Shin Megami Tensei franchise of award-winning, fan beloved roleplaying games (including the hit Persona sub-series of games and the prestigious Nocturne) and Demon's Souls (winner of GameSpot.com's 2009 Game of the Year Award), ATLUS provides quality critically acclaimed interactive entertainment to a wide spectrum of customers. ATLUS has published games for every major video game console and handheld system, including the PlayStation®3 computer entertainment system, Xbox 360® video game and entertainment system from Microsoft, Wii™, DS™, PSP® (PlayStation® Portable), and PC. ATLUS is a brand of Index Corporation and its privately held subsidiary Index Digital Media, Inc.",http://www.linkedin.com/company/88416,,http://twitter.com/AtlusUSA,http://www.facebook.com/AtlusUSA
"Atlys, Inc.",https://www.crunchbase.com/organization/atlys-inc,http://atlys.io/,"Broadcasting, Content Delivery Network, SaaS, Software, TV","Content and Publishing, Media and Entertainment, Software, Video",Technology company that builds interactive broadcasting platforms.,"Atlys is a next-gen technology company that builds interactive broadcasting platforms which tie together new media distribution  and contextual advertising systems . Atlys.io Your Content Your World Atlys® gives you an all-in-one solution for creating custom broadcast channels. With a cloud-based 24/7 Broadcast Scheduler, Atlys makes it simple and easy to launch your own TV network. Seamlessly Jump Between video, audio and 360° video.",https://www.linkedin.com/company/1160116/,,,https://www.facebook.com/AtlysTV/
AtmosFi,https://www.crunchbase.com/organization/atmosfi,http://www.atmosfi.com,"Content, Content Delivery Network, Data Integration, Local Advertising, Local Business","Advertising, Content and Publishing, Data and Analytics, Information Technology, Media and Entertainment, Sales and Marketing, Software","AtmosFi helps businesses share their specials, events, and promotions with their local community via WiFi, E-mail, and web. ","AtmosFi is the local source for people to find out what's going on in their community from their favorite local businesses. By connecting to WiFi at our local business locations you can find out what's going on directly around you. Whether it's local events, specials or promotions. If you're not at one of our locations, you can still find out what's going on by visiting Atmosfi.com. For business owners, AtmosFi brings in more customers to local businesses by getting content to people in the local community. Whether it’s an event, special or general announcement, when you share it on AtmosFi you’re sharing it with thousands of people in your area. AtmosFi leverages a 3 channel approach using WiFi, E-Mail and Web to maximize exposure; while providing real time metrics and a platform to collaborate with other local businesses.",https://www.linkedin.com/company/10050861/,,,https://www.facebook.com/AtmosFi/
Atomic,https://www.crunchbase.com/organization/atomic-infotech,http://atomicinfotech.com,"Business Intelligence, Consulting, Enterprise Software, Event Management, Events, Mobile, Retail, Software, Video Streaming, Web Development","Commerce and Shopping, Content and Publishing, Data and Analytics, Events, Media and Entertainment, Mobile, Professional Services, Software, Video","We help companies large & small develop custom software to solve problems, create high-tech events,  & support for humans who use computers","We help companies large and small develop custom software to solve tough problems, create high-tech global events, and provide support for humans who use computers.",http://www.linkedin.com/company/1718825,,http://twitter.com/atomicinfotech,http://www.facebook.com/atomicinfotech
Attracta,https://www.crunchbase.com/organization/attracta,http://www.attracta.com,"Content Delivery Network, Internet, SaaS, SEO, Web Hosting","Content and Publishing, Internet Services, Sales and Marketing, Software",Attracta develops SaaS technologies that enhance web hosting operations.,"Attracta makes the Web Hosting industry more profitable.  Attracta’s technology allows Web hosts to increase both customer satisfaction and business profitability by automating the addition of third-party free and paid services to their hosting environments.  Attracta’s value-added service automation covers three general categories:  Search Engine Optimization (SEO) Tools - Website App Store with Automated Installation - Website Speed and Security Improvements The service is a SaaS based infrastructure providing an end-user portal, automated account provisioning and automated revenue sharing payouts to hosts and host resellers.",http://www.linkedin.com/company/515075,,http://twitter.com/attractaseo,http://www.facebook.com/Attractacom/129640900406219
Attributor,https://www.crunchbase.com/organization/attributor,http://www.attributor.com,"Content, Publishing, SEO, Software","Content and Publishing, Internet Services, Media and Entertainment, Sales and Marketing, Software",Attributor provides digital content protection solutions for the publishing industry.,"Attributor Corporation provides online book protection services. It offers Digimarc Guardian solution that discovers and validates pirated content on cyberlockers, peer to peer networks, and other offending sites, as well as initiates and manages an integrated takedown process. When Guardian finds a use that is not permitted, the hosting site is alerted and receives a range of alternatives, including an option to switch to authorized content, a licensing request, or ultimately a DMCA (Digital Millennium Copyright Act) takedown notice. Attributor also provides an analytics platform that identifies and analyzes a variety of data that illuminates when, how and where digital content is being consumed.",https://www.linkedin.com/company/digimarc,,http://twitter.com/Attributor,https://www.facebook.com/digimarc
AUDiDEO,https://www.crunchbase.com/organization/audideo,http://www.audideo.com/,"Advertising, Broadcasting, CRM, Music, News, Video Games","Advertising, Content and Publishing, Gaming, Information Technology, Media and Entertainment, Music and Audio, Sales and Marketing, Software, Video",A next-generation studio bringing imagination to reality through the worlds of entertainment both on and off the screen.,"Audideo, founded in 2010, is a next-generation studio engaged in multiple aspects of entertainment, including feature films and television production and distribution, publishing, digital media, and marketing. Additionally, the company makes unique partnerships with media and entertainment-related companies and peoples. They strive to build a network of talented individuals, and companies, to help bring imagination to reality through the worlds of entertainment both on and off the screen. With a diversified presence in motion picture production and distribution, television programming and syndication.",http://www.linkedin.com/company/audideo,,http://twitter.com/audideo,http://www.facebook.com/AUDiDEO
Audience,https://www.crunchbase.com/organization/spark-dj-inc,https://joinaudience.com,"Broadcasting, Music, Music Streaming, Social, Social Network, Video Streaming, Virtual Currency, Web Apps","Apps, Community and Lifestyle, Content and Publishing, Financial Services, Internet Services, Media and Entertainment, Music and Audio, Payments, Software, Video",Audience is an audio-visual music platform the livestreams and promotes emerging artists with a robot DJ.,"In Dec 2020, after going through the Techstars Music Accelerator, we saw how our robot DJ could be a painkiller for new artists by providing exposure for their music. Thanks to developing technologies, good music is getting easier and easier to make. But today, 90% of music streams come from less than 0.2% of artists. We pivoted the company from an interactive music game for bars to an audio-visual music platform that lets curators earn money by building robot DJs from their playlists of new artist music. We're fixing this streaming wealth distribution problem by incentivizing curators to get new artist music heard.",,,https://twitter.com/joinaudience,
Audio Design Desk,https://www.crunchbase.com/organization/audio-design-desk,https://add.app,"Audio, Film, Music, Software, Video Editing","Content and Publishing, Media and Entertainment, Music and Audio, Software, Video",SaaS,"National Association of Broadcasters 2020 Best of Show Award Winner 2020 SXSW Innovation Awards Finalist 2020 Startupfest $100K Prize Top Tier 2020 SaaS Awards Shortlist Audio Design Desk is an AI-Assisted content creation tool that reinvents the process of connecting audio to video, turning hours of frustrating work into minutes of inspired fun. It is an entirely new breed of Digital Audio Workstation that artists can play like an instrument, revolutionizing how sound for video is produced, refined and delivered. Our powerful AI engine notices users’ likes and dislikes, so over time, Audio Design Desk gets to know each user’s taste. It comes bundled with over 20,000 sounds embedded with patent-pending Sonic Intelligence™, which makes our groundbreaking technology possible. Audio Design Desk’s intuitive and innovative content creation tools empower filmmakers, sound designers, composers, and creators to produce cinema-quality compositions at the speed of thought, giving them a level of creative control that is unmatched by any other software. Here’s how it works: Every sound in the add.app library is assigned identifying characteristics and carries an embedded sync point, which means that as sounds are previewed and chosen, they automatically land on the timeline in the exact right position relative to the video. The user simply imports a video file into the app and presses keys on their keyboard—H for hits, R for rises, D for drones, or users can assign sets of sounds to their numeric keys. The user can then strike the keys to position sound elements in real-time while watching the video playback—in effect, using the QWERTY keyboard like a Smart Sampler. For users who would rather select audio manually, add.app can search, audition and place sounds right from the timeline, completely eliminating the need to parse through libraries, import sounds and then find where they sync. Once a composition is set, add.app understands where sound connects to video and, by adjusting replacement criteria such as intensity, complexity, genre or feel, Audio Design Desk can use its Sonic Intelligence™ to instantly turn a single composition into infinite alternates without losing sync. Perhaps the most mind-blowing of all, add.app uses Artificial Intelligence (AI) and has built the foundation for Machine Learning (ML) to understand which sounds a user likes and which sounds they reject so, over time, add.app will learn and adjust to its user’s taste.  add.app seamlessly integrates with the industry’s leading NLE software, including Adobe Premiere Pro, Apple Final Cut Pro, Apple Logic, DaVinci Resolve, Avid Pro Tools, and Avid Media Composer, with frame.io integration coming soon. add.app also works with hardware controllers like the Elgato Stream Deck, which makes the process of adding sound effects via keystrokes even easier.  Audio Design Desk is a SXSW Innovation Awards Finalist and winner of a 2020 NAB Show / Pro Sound News Best of Show Award. Already being used by editors at Netflix, Hulu, and Amazon Prime Originals, add.app is fueling creativity everywhere. WHAT PEOPLE ARE SAYING Academy Award-nominated editor Matthew Cooke: “There isn't another piece of software that allows you to instantly create at this level of professionalism.” Sound Effects Editor of ZERO DARK THIRTY Jamie Hardt: “Audio Design Desk is the tool I’ve been looking for my entire career.” Mix Magazine: “Expertly designed,” “groundbreaking application that significantly speeds up the act of accurately adding sound effects and music to picture” ProAudioFiles: “A new paradigm for audio post production” Redshark News: “A breathtakingly effective idea for sound designers” Pro Video Coalition: “Represents an entirely new breed of Digital Audio Workstation—or DAW—that uses AI-assisted content creation tools to enable filmmakers, editors, sound designers and creators to produce cinema-quality sound in seconds""",https://linkedin.com/audiodesigndesk,,https://twitter.com/audiodesigndesk,https://facebook.com/audiodesigndesk
Audio Video Revolution,https://www.crunchbase.com/organization/audio-video-revolution,http://www.avrev.com,"Broadcasting, Digital Entertainment, Music, News, Video, Virtual Reality","Content and Publishing, Hardware, Media and Entertainment, Music and Audio, Software, Video",Audio Video Revolution (AVRev.com) is one of the largest AV and Home Theater publications in the world.,"Audio Video Revolution (AVRev.com) is one of the largest AV and Home Theater publications in the world. AVRev.com reviews top performance high-end audio and video equipment and the latest in HD disc formats such as HD DVD and Blu-ray, as well as audiophile music and news from the world of AV technology.",,,http://www.twitter.com/avrev,https://www.facebook.com/avrev
AudioAnywhere,https://www.crunchbase.com/organization/audioanywhere,http://www.audioanywhere.com,"Audio, Ediscovery, Enterprise Software, Internet, Music, Private Social Networking, Social Media, Video Streaming","Community and Lifestyle, Content and Publishing, Internet Services, Media and Entertainment, Music and Audio, Software, Video",Audio Anywhere is a company that focuses on the consumed ability to stream various files from any device a consumer utilizes.,Streaming simplified.,,,http://twitter.com/audioanywhere,
AudioBox.fm,https://www.crunchbase.com/organization/audiobox-fm,http://audiobox.fm,"Apps, Audio, Cloud Computing, File Sharing, Music, Video Streaming","Apps, Content and Publishing, Internet Services, Media and Entertainment, Music and Audio, Software, Video","AudioBox.fm is a platform that enables users to store, manage and stream their media library, and integrate with third party services.","AudioBox.fm is a mashable platform that lets you store, manage and stream your media library online anytime and everywhere, and provides integrations with a lot of third party services, such as Last.fm, YouTube, Dropbox, Twitter and Facebook. AudioBox.fm let the user stream an entire music library through the Cloud Web Player, a rich and fast online media player working with any common web browser. Open and modern APIs let developers easily build any kind of application to manage and stream media libraries. Android and iPhone applications are already available on respective markets.",,,https://twitter.com/Shironamhin866,https://web.facebook.com/nazmul.kabir.866
AudioVideoWeb.com,https://www.crunchbase.com/organization/audiovideoweb-com,http://www.audiovideoweb.com,"Advertising, Broadcasting, CRM, Developer Tools, Information Technology, Internet, Telecommunications, Video, Video Streaming","Advertising, Content and Publishing, Hardware, Information Technology, Internet Services, Media and Entertainment, Sales and Marketing, Software, Video",AudioVideoWeb is a leading independent content distribution network of low cost / high quality streaming media services to customers in 45,"AudioVideoWeb is a leading independent content distribution network of low cost / high quality streaming media services to customers in 45 countries, providing pay-per-view, large event webcasts, simulated live TV/Radio Station technology, ad insertion and placement, DRM, URL protection, chat, podcasting and more -- with 24/7 telephone tech support, and month-to-month billing with no long term contract.  We welcome startups and small companies.  You can ramp your account up, down or even suspend and restart it later it without penalty.",https://www.linkedin.com/company/3907390,,,https://www.facebook.com/audiovideoweb
Audm,https://www.crunchbase.com/organization/audm,https://www.audm.com/,"Apps, Audio, News, Software","Apps, Content and Publishing, Media and Entertainment, Music and Audio, Software",Audm is a mobile app that turns long-form print journalism into professionally narrated digital audio.,"Audm is a mobile app that turns long-form print journalism into professionally narrated digital audio. The app, which was quietly launched on 2016, uses  professional voice actors to read news content that makes it enjoyable to listen to.",https://www.linkedin.com/company/audm,,https://twitter.com/audmapp,https://www.facebook.com/audmapp/
Aura Health,https://www.crunchbase.com/organization/aura-health,https://aurahealth.io,"Alternative Medicine, Consumer, Content Discovery, Health Care, Mobile Apps, Personal Health, Wellness","Apps, Content and Publishing, Health Care, Media and Entertainment, Mobile, Other, Software",Aura is a digital wellness ecosystem that provides personalized content & community from therapists & coaches around the world,Aura is a digital wellness ecosystem that provides personalized content & community from therapists & coaches around the world,https://www.linkedin.com/company/12956248,,https://twitter.com/AuraHealthHQ,https://www.facebook.com/AuraHealthHQ/
Aurigma,https://www.crunchbase.com/organization/aurigma,https://customerscanvas.com/,"Content, Image Recognition, Internet, Printing, Software","Content and Publishing, Data and Analytics, Internet Services, Media and Entertainment, Software",Aurigma is a software company specializing in image processing and design personalization technologies for the printing industry.,"Aurigma is a provider of image composition, design personalization, and prepress automation software for print service providers and marketing companies. Since its founding in 2002, Aurigma has accumulated valuable imaging experience through the development of highly professional image processing software development kits (SDKs). After working with customers from the printing industry for several years, we had a clear idea of the imaging challenges that companies were faced with when developing web-to-print solutions. We decided to apply all of our image processing and web development expertise to help the printing industry with the focal point of any web-to-print system – the ability for users to design products right on the website in their browser.",,,,
Authorea,https://www.crunchbase.com/organization/authorea,http://www.authorea.com,"Collaboration, Life Science, Publishing, Software","Biotechnology, Content and Publishing, Media and Entertainment, Other, Science and Engineering, Software","Authorea is a provider of a collaborative platform that is designed to read, write, discuss, and publish research.","Authorea is a provider of a collaborative platform that is designed to read, write, discuss, and publish research. Its platform serves as a powerful document editor for researchers and provides collaborative editing, automatic citation formatting, tracking changes and it has the ability to make any document public or fully private that enables researchers to write documents together and attach references, figures, data, and source code. It improves how researchers work and make breakthrough discoveries by tackling one of the most important parts of the research cycle which is communication.",https://www.linkedin.com/company/authorea,,http://twitter.com/authorea,http://www.facebook.com/Authorea
Authorgraph,https://www.crunchbase.com/organization/to-the-reader,http://www.authorgraph.com,"Consumer Electronics, E-Commerce, Education, Internet, Publishing, Software","Commerce and Shopping, Consumer Electronics, Content and Publishing, Education, Hardware, Internet Services, Media and Entertainment, Software",Authorgraph makes e-books a little more personal.,"Authorgraph makes e-books a little more personal.  Readers can now receive personal digital inscriptions (signed e-books!) directly on their electronic reading devices. There are more than 25,000 books by 6,000 authors now available for signing and Authorgraphs are free for both authors and readers.",http://www.linkedin.com/company/authorgraph,,http://twitter.com/authorgraph,http://www.facebook.com/authorgraph
Authorly,https://www.crunchbase.com/organization/authorly,http://www.authorly.com,"EdTech, Education, Publishing","Content and Publishing, Education, Media and Entertainment, Software","Authorly is a digital publishing platform for creating storybook apps for Android, iOS, and Kindle Fire devices.","Authorly is a digital publishing platform that enables anyone to create interactive, native storybook apps for Android, iOS, and Kindle Fire devices.   For authors today, creating digital versions of their books is both a costly and timely process. The options to create visually compelling, cross-platform storybooks requires either well-honed programming skills or the funding necessary to hire expensive developers to create these applications. Authorly founder Chris Whitman was one of these developers. After being hired by New York Times Bestselling author Carl Sams to convert the popular children's book Stranger in the Woods into an interactive app, he decided there must be an easier way. Whitman therefore began to build disruptive software that empowers authors to create their own apps. The result is Authorly: a platform perfect for children’s authors, comic book artists, visual novelists, or anyone with a great illustrated story to tell.  Authorly enables artists to create digital storybook applications through an intuitive web-based platform. Our proprietary technology takes care of the tedious aspects of app production, like adjusting each story to fit a multitude of smartphones and tablets and publishing them to iTunes, the Google Play, and the Amazon Appstore. Some of the features authors can add to their apps include basic animations, sound effects, embedded videos, automatically aligned word-by-word voice narration,  panning and zooming, and animated hotspot technology.",http://www.linkedin.com/company/authorly,,http://twitter.com/TryAuthorly,http://www.facebook.com/authorly
"AUTHORS, Inc.",https://www.crunchbase.com/organization/authors-inc,https://www.authors.me,"Artificial Intelligence, Content, Content Delivery Network, Natural Language Processing, Publishing","Artificial Intelligence, Content and Publishing, Data and Analytics, Media and Entertainment, Science and Engineering, Software","AUTHORS modernizes the acquisitions process for the entertainment industry with platform technology, and AI, and predictive analytics","AUTHORS.me is headquartered in Austin, Texas, a vibrant crossroads of innovation and creativity. They are passionate people trained in the fields of technology, business, and the arts, and they are focused on solving the difficult problems many face in publishing – making the right connections and acquiring the right content. Their greatest talent, though, is listening. Their have heard from many of you in the publishing industry and this has guided us in our design, decisions and outcomes. Thank you for your insights and please keep the feedback coming.",https://www.linkedin.com/company/authors.me,,https://twitter.com/AuthorsQuery,https://www.facebook.com/Authors.me
AutoChooser,https://www.crunchbase.com/organization/autochooser,http://www.autochooser.com/,"Printing, Software","Content and Publishing, Media and Entertainment, Software",AutoChooser is a  newspaper data exchanging software product operated,"A newspaper data exchanging software product operated in Tempe, Arizona. The software is used to send complete, digitized ad files to newspapers for pagination and printing, enabling the newspaper publishing sectors to access accurate and relevant data for their publishing and also meet their production requirements and replace advertisers time-consuming manual tasks with labor saving technology.",,,,
Automattic,https://www.crunchbase.com/organization/automattic,http://automattic.com,"Blogging Platforms, Content, Internet, Software, Web Design, Web Development","Content and Publishing, Design, Internet Services, Media and Entertainment, Software","Automattic develops publishing platforms, including the WordPress.com website and the VIP WordPress.com cloud version.","Automattic is the company behind WordPress.com and WordPress.com VIP, the cloud version of WordPress. Automattic hosts and supports all WordPress.com sites ensuring that there is continuous and strategic development of the software available to its users.  Automattic also supports WordPress.com VIP, a premium service designed for large-scale enterprises. WordPress.com VIP combines the benefits of WordPress.com and the ability to run custom code. In addition, WordPress.com VIP offers companies a robust CMS and 24/7 service.",http://www.linkedin.com/company/automattic,Unicorn,http://twitter.com/automattic,http://www.facebook.com/AutomatticInc
Autonomia,https://www.crunchbase.com/organization/autonomia,http://autonomia.io/,"Developer Platform, Video, Video Streaming","Content and Publishing, Media and Entertainment, Software, Video",Autonomia is a video and data streaming cloud platform that enables mobility intelligence in connected autonomous vehicles.,"Autonomia is a video and data streaming cloud platform to enable mobility intelligence in connected autonomous vehicles and self-driving cars. The company's mission is to create a video cloud platform that makes powerful IoT and AI tools available to the new generation of connected autonomous vehicles. It's platform is at the intersection of IoT with video streaming, autonomous driving and machine learning. The Autonomia cloud platform lies on proven proprietary IoT technology developed in the course of several year, Cometa link, and adopted in connected products. In the Autonomia platform the mobility and video streaming and management have been added to a proven IoT platform. Also, the company is incorporating elements related to use of deep learning to enable cloud sensors and assist autonomous driving.",,,,
Avantar,https://www.crunchbase.com/organization/avantar,http://www.avantar.us,"Advertising, iOS, Location Based Services, Mobile, Mobile Apps, Publishing","Advertising, Apps, Content and Publishing, Data and Analytics, Internet Services, Media and Entertainment, Mobile, Navigation and Mapping, Platforms, Sales and Marketing, Software",Avantar is a local mobile ad and publishing network designed for local customers and businesses.,"Work with Avantar, the pioneers of mobile geo-location search, and gain the knowledge of experienced leaders in the mobile advertising and publishing world determined to help local customers and businesses find what they need to succeed.",,,http://twitter.com/AvantarApps,https://www.facebook.com/avantarlocal
AVANU,https://www.crunchbase.com/organization/avanu,http://www.avanu.com,"Cloud Computing, Data Center, Information Technology, IT Infrastructure, Video Streaming, Web Hosting","Content and Publishing, Hardware, Information Technology, Internet Services, Media and Entertainment, Software, Video","A leading developer of high valued products for the IT infrastructure and data center environments that are cost-effective, full-featured.","AVANU is a leading developer of high valued products for the IT infrastructure and data center environments that are cost-effective, full-featured, and high performance.  AVANU adds value by placing customers first with a focus on easy product user interface, robust product features, and excellence in customer support services. AVANU’s flagship product, the WebMux Network Traffic Manager, is an enterprise-class load balancing/ADC solution for managing, controlling, and securing local network Layers 4-7 traffic. AVANU® founded in 1997 and based in San Jose, California is a privately held network infrastructure product developer with R&D, manufacturing, and production in the United States.  Graduated from the U.S. SBA 8(a)/SDB program in 2015.",https://www.linkedin.com/company/avanu,,https://twitter.com/avanu_webmux,https://www.facebook.com/AVANU-273769019620879/
Avion Technology Inc.,https://www.crunchbase.com/organization/avion-technology-inc,http://www.aviontechnology.net,"Blogging Platforms, Content, Hardware, iOS, Software, Web Design, Web Development","Content and Publishing, Design, Hardware, Media and Entertainment, Mobile, Platforms, Software","Avion Technology is a family-run business that specializes in web design, web development, and legal process outsourcing.","Avion Technology Inc. was formed on July 7th, 2007 in Schaumburg, Illinois. We are a woman-owned, minority-owned, family-run business specializing in web design, web development and legal process outsourcing. We have completed in excess of two hundred web development projects and grown from a team of just 2 to over 40developers, and continue to add more staff to meet the increasing needs of our customers.   We cover the entire spectrum of customer-oriented programming ranging from simple e-commerce solutions to customized web and desktop applications for an enterprise-wide audience. Our industry expertise includes real estate, healthcare, financial services, telecom, entertainment, travel, transportation, health and fitness. We work with service firms, retail stores, web-only businesses, and manufacturers. Avion's talent pool includes developers and designers with extensive experience, a commitment to excellence, and most importantly, a focus on contributing to their customers' success. Built on a foundation of honesty and hard work, Avion believes that our net worth is not only measured in dollars, but by what we add to our employees' and clients' lives and to society in general. Why settle for average when you can have superior project management, outstanding technical skills and first-class business knowledge behind your web development? Contact Avion Technology today!",http://www.linkedin.com/company/avion-technology-inc.,,http://twitter.com/aviontechnology,http://www.facebook.com/Avion-Technology-Inc/1504022116382
AVOS Systems,https://www.crunchbase.com/organization/avos,http://www.avos.com,"Apps, Real Time, Software, Video Streaming","Apps, Content and Publishing, Media and Entertainment, Other, Software, Video",AVOS Systems is a technology company with a platform that helps developers create apps in real-time.,"AVOS Systems is an Internet company led by YouTube co-founders Chad Hurley and Steve Chen. AVOS is headquartered in San Mateo, California with additional offices in Beijing, China and Dunedin, New Zealand. AVOS recently closed a Series A financing led by New Enterprise Associates and Google Ventures with participation from Madrone Capital and China-based incubator Innovation Works. AVOS is committed to building great products that people use in their everyday lives. We demand excellence both in the products we build and in the team members we hire. ",,,http://twitter.com/AVOS_com,https://www.facebook.com/avossystems
Awecom,https://www.crunchbase.com/organization/awecom,https://awecom.com,"Artificial Intelligence, Machine Learning, Video, Video Streaming","Artificial Intelligence, Content and Publishing, Data and Analytics, Media and Entertainment, Science and Engineering, Software, Video",Awecom is an AI-powered streaming optimizer.,"Awecom is an AI-powered streaming optimizer. It is dynamically adjusted to a video's characteristics in real-time to reduce bandwidth by over 30% as compared to state-of-the-art encodings. It is headquartered in San Francisco, California.",,,,
Awesome Sauce Labs,https://www.crunchbase.com/organization/awesome-sauce-labs,http://www.awesomesaucelabs.com/,"Consumer Electronics, Photography, Robotics","Consumer Electronics, Content and Publishing, Hardware, Media and Entertainment, Science and Engineering, Software",Awesome Sauce Labs develops and offers flying cameras that enable users to capture their every move.,Capture yourself from the air. It's smarter than a Roomba and easier than Instagram.,,,https://twitter.com/@AS_Labs,
Awful Announcing,https://www.crunchbase.com/organization/awful-announcing,http://awfulannouncing.com,"Advertising, CRM, Internet, Marketing, News, Social Media, Sports","Advertising, Content and Publishing, Information Technology, Internet Services, Media and Entertainment, Sales and Marketing, Software, Sports",Awful Announcing is an online sports media property for media news and analysis.,Awful Announcing is an online sports media property for media news and analysis. It was established in 2006 and is based in New York.,https://www.linkedin.com/company/8726817/,,http://twitter.com/awfulannouncing,https://www.facebook.com/awfulannouncing
Azai Studios,https://www.crunchbase.com/organization/azai-studios,https://www.azaistudios.com,"Advertising, Brand Marketing, Consulting, Content Marketing, Fashion, Photography, Product Design, Web Design, Web Development","Advertising, Clothing and Apparel, Content and Publishing, Design, Media and Entertainment, Professional Services, Sales and Marketing, Software","We solve problems through strategy, design, technology, content production and digital marketing.","Azai Studios is an independent creative agency with footprints in New York, Dubai and Riga. We are curiosity-led, goal-focused and inspired by our desire to tell stories and create brands for a wide range of businesses that matter. We do this by solving problems through strategy, design, technology, and content production.",,,,
Azion,https://www.crunchbase.com/organization/azion-technologies,https://www.azion.com,"Cloud Computing, Cloud Security, Content Delivery Network, Enterprise Software, Network Security, Web Hosting","Content and Publishing, Information Technology, Internet Services, Privacy and Security, Software",The platform for modern applications.,"Azion's Edge Platform enables developers to build and run serverless applications, implement a zero trust security model, deliver content from the edge and orchestrate endpoints and applications globally. In addition, Azion helps service providers virtualize their infra edge by running Azion services on-premises. Azion’s Edge Platform allows both developers and service providers to improve performance and security while saving more than 70% of what they would spend on legacy solutions. Considered by Gartner, Forrester and IDC as one of the top 10 technology trends impacting infrastructure and operations, Edge Computing brings computing power closer to users and devices, resulting in improved application performance and security, reduced cost, and more reliable solutions. This enables enterprises to deliver the innovative solutions and mission-critical services that will revolutionize the way we live. Move to the Edge with Azion!",https://www.linkedin.com/company/azion-technologies,,https://www.twitter.com/aziontech,https://www.facebook.com/azionedge/
