Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook
Tixr,https://www.crunchbase.com/organization/tixr,https://www.tixr.com,"E-Commerce, Mobile, Software, Ticketing","Commerce and Shopping, Events, Media and Entertainment, Mobile, Software",Tixr leverages unique technology to redefine the fan experience and evolve the way large-scale event creators do business.,More than ticketing. An experiential commerce partner leveraging unique technology to redefine the fan experience and evolve the way large-scale event creators do business.,https://www.linkedin.com/company/tixr,,https://twitter.com/tixr_,https://www.facebook.com/tixrhq
Tixora,https://www.crunchbase.com/organization/tixora,https://www.tixora.com,"Cloud Management, E-Commerce, Ticketing","Commerce and Shopping, Events, Information Technology, Internet Services, Media and Entertainment, Software",Tixora lets customers search for hundreds of bus tickets in just a few clicks.,Tixora lets customers search for hundreds of bus tickets in just a few clicks. Users can search for and purchase tickets from the Tixora website and mobile app.,https://www.linkedin.com/company/tixora,,https://twitter.com/GoTixora,https://www.facebook.com/tixora
TimesTen,https://www.crunchbase.com/organization/timesten,http://www.timesten.com,"Event Management, Real Time, Software","Events, Media and Entertainment, Other, Software","TimesTen offers real-time data management software for managing events, transactions, and data.","TimesTen offers real-time data management software for managing events, transactions, and data. The company was formerly known as TimesTen Performance Software, Inc. and changed its name to Oracle | TimesTen in 1996. Oracle | TimesTen is based in Mountain View, California.",,,,
TimePlace Inc.,https://www.crunchbase.com/organization/timeplace-inc,http://www.timeplace.com,"E-Commerce, Events, Hospitality, Location Based Services, Mobile, Software, Travel","Commerce and Shopping, Data and Analytics, Events, Internet Services, Media and Entertainment, Mobile, Navigation and Mapping, Software, Travel and Tourism",Browse the Real World through Time and Place.,"TimePlace, provides a patent-pending technology platform intersecting time and location information. This platform can be used across many subject domains. From hospitality industry t to build concierge services to E-commerce, retail customers providing contextual temporal offers. Using this technology we have built  to build a browser for the physical world. Select any time and location to discover and experience physical real-world places, events and activities. Urban professionals, tourists and business travelers can scroll through time and location with a simple unique experience connecting to businesses and brands at the moment of intent with live content, temporal offers and social connections.",http://www.linkedin.com/company/3761353,,http://twitter.com/mytimeplace,http://www.facebook.com/mytimeplace
Timeline Genius,https://www.crunchbase.com/organization/timeline-genius,http://www.timelinegenius.com/,"Events, Internet, SaaS, Social Media, Software","Events, Internet Services, Media and Entertainment, Software",Timeline Genius saves wedding coordinators precious hours and takes the pain out of creating event timelines.,Timeline Genius is a web-based software that makes it easy to create professional timelines for weddings and events.,https://www.linkedin.com/company-beta/7166530/,,https://www.twitter.com/timelinegenius,https://www.facebook.com/timelinegenius
Timeburst,https://www.crunchbase.com/organization/timeburst,https://www.Timeburst.com,"Advertising, Apps, Event Management, iOS, Location Based Services, Mobile","Advertising, Apps, Data and Analytics, Events, Internet Services, Media and Entertainment, Mobile, Navigation and Mapping, Platforms, Sales and Marketing, Software",Influencer Marketing Platform for Brands,Timeburst has created a unique experience for brands to find relative audiences that are outside of digital marketing. Influencers will have unique tools to promote messages for Timeburst advertisers. Front-end users will be engaged in a unique content selection that only includes future events. Brands now have a unique tool to acquire online and offline audiences via an Influencer Marketing channel.,https://www.linkedin.com/company/timeburst/,,,https://www.facebook.com/getTimeburst
Timebird,https://www.crunchbase.com/organization/timebird,http://timebird.io,"Events, Meeting Software, Software","Events, Media and Entertainment, Messaging and Telecommunications, Software",Schedule anything with anyone,"Timebird can sync and match unlimited calendars and understand the difference between availability and unavailability. They use this to suggest time spots where people are available to meet with each other. Timebird simply eliminates back and forth communication via email, sms, facebook, skype or other tools in order to find and coordinate availability. Currently in private beta - get invited from timebird.co",,,https://twitter.com/TimebirdHQ,
TiE Silicon Valley,https://www.crunchbase.com/organization/tie-silicon-valley,https://tieeco.org/,"Enterprise Software, Events","Events, Media and Entertainment, Software",TiE Silicon Valley is a chapter within TiE's open and inclusive not-for-profit network of entrepreneurs and professionals.,"The Indus Entrepreneurs (TiE) is a not-for-profit founded in 1992 in the Silicon Valley by a group of successful entrepreneurs, corporate executives, and senior professionals. TiE is the world’s largest global network with a mission is to foster entrepreneurship through mentoring, networking, and education. TiE Silicon Valley’s TiEeco portal is a global virtual community for tech entrepreneurs. The portal helps entrepreneurs stay informed and connected. This portal is just a glimpse of their vast network, reach and composition. TiEeco is a half million strong ecosystem that is rapidly growing. They  are all about creating a collaborative and cohesive ecosystem for startups worldwide. Their mission is to foster tech entrepreneurship by connecting startups and aspiring tech entrepreneurs with domain experts, influencers, big enterprises, governments, and others with common interests. Through a myriad of programs, partnerships and collaborative initiatives, they hope to share with you the spirit of Silicon Valley and add value to your entrepreneurial endeavors. TiEeco also helps you stay informed and also share your expertise with others having similar interests.",https://www.linkedin.com/company/tie-silicon-valley/,,https://twitter.com/tiesv,
Tide Creative,https://www.crunchbase.com/organization/tide-creative,http://tidecreative.com,"Advertising, Apps, Brand Marketing, Events, File Sharing, iOS, Mobile, Photography, Social Media, Software","Advertising, Apps, Content and Publishing, Events, Internet Services, Media and Entertainment, Mobile, Platforms, Sales and Marketing, Software",Tide Creative is an operator of a social media management agency intended to offer wedding marketing and branding.,"Tide Creative is a software startup company that builds mobile applications to enhance the way people experience weddings. Its applications focus on wedding venue experience, brand engagement, photo organizing, and sharing, and wedding planning, and purchasing. They build custom applications specifically for wedding venues and wedding consumer retail brands. They also are developing two big apps of their own that will be available directly to consumers.",http://www.linkedin.com/company/tide-creative,,http://twitter.com/tide_creative,http://www.facebook.com/tidecreative
Ticketure,https://www.crunchbase.com/organization/area360,https://www.ticketure.com/,"Business Intelligence, Events, Software, Ticketing","Data and Analytics, Events, Media and Entertainment, Software",Ticketure is an innovative ticketing system that enables flexibility in constructing timed admission and membership experience for staff.,"Ticketure is an innovative ticketing system that enables flexibility in constructing timed admission and membership experience for staff. The system providing stellar customer service its easy-to-use mobile solution comes complete with the tools to eliminate barriers and usher your visitors straight into the adventure efficiently. With a combination of one-off events, repeating and timed entry events, managing event schedules can often be a complex process. Ticketure includes a complete Business Intelligence (BI) suite which allows you to slice and segment data for macro and micro understanding of sales, operation, and customers. In addition, the APIs allow for information sharing with other systems and reporting environments, allowing Ticketure to push information directly into an organization's existing BI solutions.",,,,
TicketSpice,https://www.crunchbase.com/organization/ticketspice,https://www.ticketspice.com/,"Information Technology, Internet, Software, Ticketing","Events, Information Technology, Internet Services, Media and Entertainment, Software",TicketSpice is a ticketing system that allows selling bar-coded tickets online and much more.,"TicketSpice is a ticketing system that allows selling bar-coded tickets online and much more. It will save time, money, and headache! It empowers its users to control the entire ticketing experience. It was launched in 2011 and is headquartered in",,,https://twitter.com/ticketspice,https://www.facebook.com/TicketSpice/
TicketSocket,https://www.crunchbase.com/organization/ticketsocket,http://www.ticketsocket.com/,"Apps, Events, Information Technology, Internet, Software, Ticketing, Transaction Processing","Apps, Events, Financial Services, Information Technology, Internet Services, Media and Entertainment, Payments, Software",TicketSocket provides white label platforms and tools for developers and organizations to build ticketing and registration systems.,"TicketSocket is revolutionizing the way companies use ticketing. TicketSocket believes that organizations of all sizes and types deserve to have their own solution to control their ticketing needs.  Through their proprietary plug framework, white label tools, and open API’s, they are pioneering a new level of interactivity and customization for venues, developers and resellers.   Building a custom solution is time consuming and costly. With plug-and-play tools, widgets and advanced flexible API’s; organizations and developers can now leverage the TicketSocket framework to design their own true white label ticketing solutions exactly for their needs.   TicketSocket has pioneered a new plug framework that allows organizations to have and build their own system. With their powerful apps and tools you can become your own ticketing or registration solution and take full advantage of all the benefits and profits.",https://www.linkedin.com/company/ticketsocket/,,,https://www.facebook.com/ticketsocket/
Ticketmatic,https://www.crunchbase.com/organization/ticketmatic,https://www.ticketmatic.com/en/,"Digital Marketing, SaaS, Software, Ticketing","Events, Media and Entertainment, Sales and Marketing, Software",Ticketmatic helps venues grow their business through innovative ticketing and marketing software. ,"Ticketmatic helps venues grow their business through innovative ticketing and marketing software. Ticketmatic was founded in 2006.Ticketmatic grows rapidly and is a leading ticketing supplier, processing many millions of tickets. ",https://www.linkedin.com/company/ticketmatic/,,https://twitter.com/ticketmatic,
Ticketmaster,https://www.crunchbase.com/organization/ticketmaster,http://www.ticketmaster.com,"Concerts, Digital Entertainment, Enterprise Software, Events, Media and Entertainment, Mobile, Social Media, Ticketing","Events, Internet Services, Media and Entertainment, Mobile, Software",Ticketmaster is the world’s largest ticket marketplace and the global market leader in live event ticketing.,"Ticketmaster is the world’s largest ticket marketplace and the global market leader in live event ticketing products and services. Ticketmaster is the official ticketing partner of the NHL, NFL, NBA, USTA, PGA Tours, a number of MLB and MLS teams, and artists and venues around the world. The company currently operates in 29 countries and processes more than 500 million ticket transactions each year through various platforms, including their app and website. Ticketmaster was founded in 1976 and went public in 1996 with a market value of $2.8 billion. In 2010, Ticketmaster merged with Live Nation to form Live Nation Entertainment, becoming the global leader in live entertainment. Ticketmaster has been an industry leader in technology advances for live entertainment and ticket sales. In 1995, it premiered its website, www.ticketmaster.com, and became one of the first companies to sell tickets over the internet. Their ticketing platform now supports some of the most sought after performances in the world, including Taylor Swift and Ed Sheeran. The partnership between Ticketmaster and Live Nation has allowed both companies to invest in new programs and technology to help address some of the top concerns in the event industry, including ticket bots. Ticketmaster is the leader in combatting bots and has created the Verified Fan program, which requires consumers to input information into the system. Consumers are then contacted with a time that they can purchase verified tickets. In 2017, Ticketmaster launched Presence, a next generation digital engagement and venue access software technology that enables digital ticketing. Presence allows ticket holders to turn their mobile device into an admission ticket, either through the Ticketmaster app or by using Apple wallet. Presence is rolling out at scale. In 2019, Ticketmaster launched SafeTix, an enhancement to Presence, which adds Anti-Counterfeiting Features to Tickets and Provides Event Owners Greater Visibility Into Event Attendees Ticketmaster has acquired several businesses throughout its history, including Ticketron, a digital ticket agency; TicketWeb Inc, an online ticket vendor for clubs and venues; Front Gate Tickets, a music festival ticketing technology; Strobe Labs, a music marketing platform; TicketHour, a sports ticketing operator; Universe, a DIY ticketing platform; and UPGRADED, a blockchain technology company. It also invested in Blink Identity, a facial recognition company.",https://www.linkedin.com/company/ticketmaster,,http://twitter.com/Ticketmaster,https://www.facebook.com/Ticketmaster
TicketDM,https://www.crunchbase.com/organization/ticketdm,http://www.ticketdm.com,"Apps, Concerts, Marketplace, Mobile, Music, Peer to Peer","Apps, Commerce and Shopping, Events, Media and Entertainment, Mobile, Music and Audio, Other, Software",TicketDM is a mobile marketplace focused on streamlining ticket exchanges and connecting the music festival community.,"TicketDM is a social marketplace focused on streamlining ticket exchanges and connecting the music festival community. We focus on real time, on premise ticket sales, which are currently handled on social media platforms and message boards.TicketDM automatically matches users to buy sell or trade tickets of any type, anytime, anywhere! We want our users to stop wasting time trolling through comments and boards and spend more time planning for their big weekend! Our core competencies are:  Real time matching between buyers & sellers  Transaction Based Push notifications  GPS tracking  Dedicated Project Teams  Social media integration  Event Staff  Direct ticket resale",https://www.linkedin.com/company/ticketdm/,,https://twitter.com/ticketdm,https://www.facebook.com/TicketDM/
Ticketbud,https://www.crunchbase.com/organization/ticketbud,https://www.ticketbud.com,"Events, Software, Ticketing","Events, Media and Entertainment, Software","Ticketbud is a free event registration software, management and ticketing service that helps organizers sell more tickets to their event.","Ticketbud is a online event registration, management and ticketing service that puts event organizers in complete control of how they pay for the ticketing of their event. Its intuitive and powerful event creator and editor tools make it ideal for any type of event. Ticketbud was built on the idea and through a passion that anyone, anywhere in the world wanting to organize an event should have the tools to do so at little to no cost to themselves. We continue to promote this idea every day by creating software that allows people to gather and collectively share their passions and interests. We believe events and, most importantly, the people behind events, play a vital role in making the world a smarter, happier, healthier and better place. Events bring people together to create memories, improve lives and build communities. The Ticketbud's team utmost belief is that that everyone should have the opportunity to organize and be a part of the shared experiences which truly make us human. Our mission is to empower passionate individuals and groups regardless of their resources and budget to make a difference through the shared experiences and collective power of events. From a local fundraiser to a gala, our goal is to provide a platform that fosters activism and helps organizers generate proceeds for their cause.",https://www.linkedin.com/company/ticketbud,,http://twitter.com/ticketbud,http://www.facebook.com/ticketbud
TicketBiscuit,https://www.crunchbase.com/organization/ticketbiscuit,http://www.ticketbiscuit.com,"Software, Ticketing","Events, Media and Entertainment, Software","TicketBiscuit is a Birmingham, Alabama-based online ticketing company. The company provides a proprietary, Web-based event management","TicketBiscuit is a Birmingham, Alabama-based online ticketing company. The company provides a proprietary, Web-based event management system to help small and midsize entertainment venues, including promoters, colleges, churches, theaters, nightspots, comedy clubs and individual artists - sell their own tickets online.  TicketBiscuit is considered to be an independent, lower cost alternative to Ticketmaster.",,,http://twitter.com/ticketbiscuit,https://www.facebook.com/ticketbiscuit
TicketBase,https://www.crunchbase.com/organization/ticketbase,https://www.ticketbase.com/,"Credit Cards, Events, Internet, Software, Ticketing","Events, Financial Services, Internet Services, Lending and Investments, Media and Entertainment, Payments, Software",Ticketing platform that pays our users service fees.,Ticketing platform that pays our users service fees.,,,https://www.twitter.com/ticketbaseid,
Ticket Evolution,https://www.crunchbase.com/organization/ticket-evolution,http://www.ticketevolution.com,"Events, Internet, Software","Events, Internet Services, Media and Entertainment, Software",Ticket Evolution is an online platform for secondary ticket brokers to buy and sell tickets.,"Ticket Evolution is a  software company owned by over 120 Ticket Brokers in the secondary ticket industry. As one of the largest ticket aggregators in the space, they specialize in cutting edge software applications for ticket resellers including a complete point of sale solution, b2b portal, API and mobile apps just to name few.",http://www.linkedin.com/company/ticket-evolution,,http://twitter.com/ticketevolution,http://www.facebook.com/TicketEvolution
Tickeri,https://www.crunchbase.com/organization/tickeri,https://www.tickeri.com,"Concerts, E-Commerce, Events, SaaS, Ticketing","Commerce and Shopping, Events, Media and Entertainment, Software",Tickeri is an online event ticketing SaaS platform that focuses primarily in the Latino market within the United States,"Tickeri is the leading event ticketing SaaS platform that features Latin events and artists within the United States. The website allows venues and event organizers to use Tickeri to sell tickets to their events without having to worry about accepting payments and charging credit cards. Tickeri is the only national event ticketing company to focus on a Latin market with advanced features such as real time reporting, analytics, box office tools, and marketing platform.",https://www.linkedin.com/company/tickeri,,https://twitter.com/tickeri,https://www.facebook.com/tickeri
Tickera,https://www.crunchbase.com/organization/tickera,http://tickera.com/,"E-Commerce, Event Management, Internet, Social Media, Software","Commerce and Shopping, Events, Internet Services, Media and Entertainment, Software",Tickera is a WordPress event ticketing system that enables its users to sell tickets on their websites.,"Tickera is a WordPress event ticketing system that enables its users to sell tickets on their websites. It comes bundled with ThemeTick, a WordPress theme for the plugin, specifically designed for presenting events. It makes it easy to add the event program schedule, speaker lineup and profiles, sponsors, event gallery, and anything related to selling. Once an order is placed by a user, it sends them an e-mail with the QR code and tickets. Tickera also offers an iPhone application for checking in tickets.",https://www.linkedin.com/company/tickera,,https://twitter.com/tickeraapp,https://www.facebook.com/pages/Tickera/395311340527831
ThunderTix,https://www.crunchbase.com/organization/thundertix,http://thundertix.com,"Event Management, Events, SaaS, Software, Ticketing","Events, Media and Entertainment, Software",ThunderTix is an online ticketing applications that does not charge a ticketing fee.,"ThunderTix is an event ticketing software and box office management system. ThunderTix is offered as an ongoing software as a service to venues who use it to sell tickets for their events. What makes ThunderTix unique in the industry is that NO per-ticket fees or order (processing) fees are added to any ticket. We have no contract so venues can sign up on a monthly license. The venue pays a flat monthly license fee ongoing to use the system to ThunderTix. The monthly license is based on the number of tickets sold annually. That way, the venue knows exactly what their budget is in advance regardless of how many tickets they sell. ThunderTix is a full service system from event creation and setting ticket prices to online sales, box office tools and reports, print-at-home tickets with barcodes, a barcode scanning system with option for scanner rental or purchase, and social media sharing to increase the event's visibility.",http://www.linkedin.com/company/thundertix,,http://twitter.com/thundertix,http://www.facebook.com/ThunderTix
"Throne VIP, Inc.",https://www.crunchbase.com/organization/throne-vip-inc-,http://thronevip.com,"Enterprise Software, Events, Hospitality, Mobile, Ticketing","Events, Media and Entertainment, Mobile, Software, Travel and Tourism","Throne is an Event Management Platform for Nightlife Venues and Event Discovery App for Consumers, Enabling Digital Sales and Analytics.","Throne is an Event Management Platform for Nightlife Venues and Event Discovery App for Consumers, Enabling Digital Sales and Analytics for Tickets, Drinks, VIP Tables and more.",,,https://www.twitter.com/thronevip,http://facebook.com/thronevip
Thrillcall,https://www.crunchbase.com/organization/thrillcall,https://thrillcall.com,"Apps, Concerts, Events, Mobile Apps, Music, Music Venues, Ticketing","Apps, Events, Media and Entertainment, Mobile, Music and Audio, Software","Thrillcall is a live music discovery service providing concert and ticket listings, special ticket offers and show reminders.","Thrillcall is a live music event discovery service with the most accurate concert and ticket listings, special ticket offers (such as meet & greets and ticket packages) and ticket contests. With Thrillcall, you can access the best live music your city has to offer. Using the most up-to-the-minute data available, Thrillcall keeps you informed on the local live music scene. We let you know when your favorite bands are on tour, when tickets go on sale and remind you before the show.  Connect your social media and music streaming services to Thrillcall and get personalized concert information for the artists that you listen to and like. The Thrillcall iPhone and Android mobile apps help you make concert decisions on the go, participate in unique ticket offers or browse local concert listings. We make it easy for you to find, buy and go to a show. Now, with the Thrillcall Apple TV app, you can access the power of Thrillcall's concert information and personalization on the big screen in your living room.",https://www.linkedin.com/company/thrillcall,,http://twitter.com/Thrillcall,http://www.facebook.com/thrillcall
theMIX agency,https://www.crunchbase.com/organization/themix-agency,http://www.themixagency.com,"Brand Marketing, Cloud Computing, Consulting, Events, Mobile, Public Relations, Social Media","Events, Internet Services, Media and Entertainment, Mobile, Professional Services, Sales and Marketing, Software","theMIX agency is a communications boutique partnered with companies in the mobile, cloud, digital entertainment, and green tech industries.","tMa is a full-service marketing and communications boutique which partners with companies in the mobile, cloud, digital entertainment, and green tech industries, ranging from startups to major multinationals. Since the founding of the company in 2007, tMa has had the honor to collaborate and counsel dozens of technology companies, including: Appcelerator, Apsalar, Bloomberg, Code School, Cloudability, Digital Garage, Geoloqi (acquired by ESRI), Graph Science, INK (formerly Filepicker.io), Kii, LiquidM, Live Gamer, MapBox, NativeX, Neo, Orange, Podio, RockYou, ShopIgniter, TwoFish, WP Engine, Yodo1 and many more.",,,http://twitter.com/themixagency,http://www.facebook.com/pages/theMIX-agency/74688523422
The Winning Seat,https://www.crunchbase.com/organization/the-winning-seat,http://www.winningseat.com,"Advertising Platforms, Apps, Events, Marketing, Mobile, Mobile Advertising, Sports","Advertising, Apps, Events, Media and Entertainment, Mobile, Sales and Marketing, Software, Sports","The Winning Seat ® is the ORIGINAL, ONE AND ONLY Mobile Live-Action Sports Sweepstakes.","TLS Holdings, Inc. is a Northern Nevada C Corporation and is the sole deliverer of The Winning Seat® Sweepstakes. Its primary function is development, delivery and management of its new (Patented), one of a kind, Mobile Sports Sweepstakes.",https://www.linkedin.com/company/tls-holdings-inc-the-winning-seat,,https://www.twitter.com/thewinningseat,https://www.facebook.com/thewinningseat
THE VOID,https://www.crunchbase.com/organization/the-void,http://thevoid.com/,"Digital Entertainment, Events, Media and Entertainment, Virtual Reality, Virtualization","Events, Hardware, Information Technology, Media and Entertainment, Software",THE VOID builds and operates virtual entertainment centers that primarily focus on exploring immersive virtual worlds and dimensions.,"THE VOID builds and operates virtual entertainment centers that primarily focus on exploring immersive virtual worlds and dimensions with friends and family, and creating memorable experiences together. It specializes in creating ‘hyper-reality’ experiences that layer virtual reality over interactive real-world environments.  THE VOID serves individuals in the age group of ten and more of all genders and backgrounds eager to journey to new worlds and create new memories together. Curtis Hickman, James Jensen, and Ken Bretschneider founded it in 2015, with its headquarters in Lindon in Utah with additional offices in locations in Anaheim in California, Orlando in Florida, New York City, Dubai in the United Arab Emirates, and Toronto in Canada.",https://www.linkedin.com/company/the-void/,,https://twitter.com/VoidVR,https://www.facebook.com/voidvr/
The Uprising Creative,https://www.crunchbase.com/organization/the-uprising-creative,http://theuprisingcreative.com,"Advertising, Brand Marketing, Consulting, Events, Film Production, Internet, Lifestyle, Music, Video, Web Development","Advertising, Community and Lifestyle, Events, Internet Services, Media and Entertainment, Music and Audio, Professional Services, Sales and Marketing, Software, Video",The Uprising Creative company is a marketing company that specializes in content creation.,"The Uprising Creative is a hybrid creative agency with offices in Los Angeles, Chicago, Nashville and London, providing full-scale creative, interactive experiential and video production services to the entertainment, brand, and lifestyle markets. We create. We concept. We design. We build. We direct. We produce. We consult. We’re out of our minds.",http://www.linkedin.com/company/1262508,,http://twitter.com/uprising,http://www.facebook.com/theuprisingcreative
The Ticket Fairy,https://www.crunchbase.com/organization/the-ticket-fairy,https://www.theticketfairy.com/,"Advertising Platforms, Analytics, Business Intelligence, Events, Marketing Automation, Ticketing","Advertising, Data and Analytics, Events, Media and Entertainment, Sales and Marketing, Software","Full-stack event marketing, ticketing, analytics and advertising platform","The Ticket Fairy is a marketing and analytics solution that helps events to get more, relevant attendees and secure their ticket income in advance. Running events is a huge risk. Costs can be massive (in the millions of dollars) and multiple factors affect attendance - even something as simple as rain can result in a 25% drop in on-the-door sales.  They are used by large events to: - Increase revenue (typically by 10-25%)  - Lower marketing costs  - Increase social reach, to the right people  - Manage and optimise advertising campaigns across multiple channels, including automating audience targeting  - Reduce ticket resale fraud/scalping  - Automate day-to-day business admin  - Gain insights into customer demographics & brand engagement via social profile analytics  - Plan future events via data-driven decision making, increasing event relevancy",http://www.linkedin.com/company/2544237,,http://twitter.com/theticketfairy,http://www.facebook.com/theticketfairy
The TechMap,https://www.crunchbase.com/organization/the-techmap,http://www.thetechmap.com,"Association, Consulting, Event Promotion, Meeting Software, Non Profit, Online Portals, Professional Networking, Social Media, Social Media Marketing, Video Conferencing","Community and Lifestyle, Events, Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Other, Professional Services, Sales and Marketing, Software",The TechMap online community to find and collaborate with entrepreneurs and techies in the city.,"The TechMap online community to find and collaborate with entrepreneurs and techies in the city. They are both an online community and a data startup. Their community is growing slowly but consistently and starting in Austin, TX. A high number of their members are very engaged and are participants of their meetups and other in-person events. The main goal is getting people together with the right skills, experience and backgrounds so they can collaborate in projects, startups and perhaps find jobs and talent within The TechMap community.",http://www.linkedin.com/company/thetechmap,,http://twitter.com/TheTechMap,http://www.facebook.com/TheTechMap
The Magazine Channel,https://www.crunchbase.com/organization/the-magazine-channel-inc,http://www.themagazinechannel.com,"Advertising, Events, Software","Advertising, Events, Media and Entertainment, Sales and Marketing, Software","The Magazine Channel is a computer software company, drives publisher profitability by re purposing archives, integrating with mobile.","The Magazine Channel drives publisher profitability by repurposing archives, integrating with mobile distribution and providing advertising-centric analytics. They’re building the future of magazines that no publisher has been able to execute alone.",https://www.linkedin.com/company/the-magazine-channel,,https://www.twitter.com/inkworthyapp,https://www.facebook.com/inkworthyapp
The MacKinnon Group,https://www.crunchbase.com/organization/the-mackinnon-group-san-marcos-california,https://www.mackpac.com/,"E-Commerce, Event Management, Marketing, Video Advertising, Web Development","Advertising, Commerce and Shopping, Events, Media and Entertainment, Sales and Marketing, Software",The MacKinnon Group operates as a marketing agency.,"The MacKinnon Group operates as a marketing agency. It offers services in the areas of multimedia such as video production, interactive presentations, and digital catalogs, e-commerce solutions such as online stores, web marketing, and online audio/video conferencing, promotional products such as trade shows/event giveaways, and client and employee gifts, apparel and uniforms such as embroidered and screen-printed goods, printing services such as commercial printing, point of sale, and signage, business documents, awards and recognitions, branded merchandises, creative solutions, custom packaging, digital media, communications, labels and tags, and corporate games.  The MacKinnon Group provides graphic design, print management, product sourcing, inventory management, warehousing, fulfillment, and distribution services.  Kevin and Mark MacKinnon founded the MacKinnon Group in 2009, with its headquarters in San Marcos in California. It operates as a subsidiary of PFG Ventures.",https://www.linkedin.com/company/seeds-of-success/,,https://twitter.com/mackpacfamily,https://www.facebook.com/Mack-Packaging-Powered-by-Proforma-116546541765183/
The Lead,https://www.crunchbase.com/organization/the-lead-2,https://the-lead.co,"Content, Events, Market Research, Retail, Retail Technology","Commerce and Shopping, Data and Analytics, Design, Events, Hardware, Media and Entertainment, Software","The Lead bridges the fashion & retail industry with the global Silicon Valley through events, research lists & a quarterly publication.","The Lead bridges the fashion & retail industry with the global Silicon Valley, empowering the industry's transition to digital centricity. Our community blends iconic brands & retailers, rising digital native brands, & technology innovators on a platform designed for conversation, interaction, & learning. We focus on the sweet spot in the fashion, retail and technology markets where innovation is shifting behavior, creating new business opportunities, and opening market share.",https://www.linkedin.com/company/the-lead-co/,,,
The IN,https://www.crunchbase.com/organization/uplanet-inc,https://the-in.io/,"Event Management, Indoor Positioning, Mobile Apps, Navigation, Social Media, Software","Apps, Events, Internet Services, Media and Entertainment, Mobile, Navigation and Mapping, Software",Indoor navigation system for expo centers with the function of a multimedia interactive guide.,"The IN is a solution for expo centers with the function of a multimedia interactive guide-navigator. The solution solves the problem of indoor positioning, finding a route to the desired object, getting information on objects.  The core of the solution is a self-developed unique algorithm that uses sensors of mobile devices and provides a 1,5-meter accuracy which is the highest possible for iBeacons technology. With our solution, we can quickly build client-oriented applications, and to deploy customized solutions on the customer's site, and also brand them if necessary. With the app, visitors can navigate indoors at the event, get multimedia info on objects and premises, use in-app text search. An essential part of the app is a built-in chat where visitors can communicate, make appointment indicating a place on the plan, contact exhibitors.  The owner of the system also known as the owner of the expo center gets access to marketing, analytical and logistical information, and opportunities of additional revenue directly and indirectly.  We know how to take steps more precisely than fitness bracelets.",https://www.linkedin.com/company/the-in-io/,,https://twitter.com/The_IN_io,
The Fetch,https://www.crunchbase.com/organization/the-fetch,http://thefetch.com,"Big Data, Email, Employment, Enterprise Software, Events, Mobile, Recruiting, Search Engine","Data and Analytics, Events, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Mobile, Professional Services, Software",The Fetch is a curated guide to the best events and industry reads for professionals.,"The Fetch helps professionals share and discover events in their city. The platform curates the best and most relevant events, info and jobs – cutting out noise, adding social relevancy and context for subscribers. Event organizers, employers and businesses are actively using The Fetch to get in front of a talent-rich professional userbase.",http://www.linkedin.com/groups/Fetch-4614206/about,,http://twitter.com/thefetch,http://www.facebook.com/thefetch
The Events Calendar,https://www.crunchbase.com/organization/the-events-calendar,https://theeventscalendar.com/,"Consumer Software, Event Management, Software","Events, Media and Entertainment, Software",The Events Calendar is a WordPress plugin makes it easy to manage your events.,The Events Calendar is a WordPress plugin makes it easy to manage your events.,https://www.linkedin.com/company/the-events-calendar,,https://twitter.com/TheEventsCal,https://www.facebook.com/theeventscalendar
Tendenci,https://www.crunchbase.com/organization/tendenci,https://www.tendenci.com,"Association, Event Management, Government, Non Profit, SaaS, Software","Events, Government and Military, Media and Entertainment, Other, Software",Tendenci - The Open Source AMS,"Tendenci is a private company that supports the growth and development of the free, open source Tendenci software platform. Founded by Tendenci creator Ed Schipul in 1997, Tendenci hosts websites around the world, specifically focused on the non-profit industry. Tendenci offers easy online signup for new sites to get Associations and NPO’s up and running quickly as well as custom design and build for larger NPO’s that want a uniquely branded site. Tendenci is an open source platform that meets the requirements of NPO’s and associations without the need for multiple plug-ins. Tendenci launches with memberships, events, content management, job boards, directories, media albums, donations and reporting ready to go for a seamless integration of data and rich reporting features. For 16 years, Tendenci operated under the name Schipul – The Web Marketing Company, acquiring national non-profits and professional associations as clients and fine-tuning the Tendenci platform based on their needs. In 2013, Schipul officially changed its name to Tendenci to reflect the company’s dedication to building the strongest and most secure web-based software platform for NPO’s globally.",https://www.linkedin.com/company/tendenci/,,https://twitter.com/tendenci,https://www.facebook.com/tendenci
