Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook
Ambiharv,https://www.crunchbase.com/organization/ambiharv,http://ambiharv.com/company.html,"Biotechnology, Energy, Information Technology, Renewable Energy","Biotechnology, Energy, Information Technology, Science and Engineering, Sustainability",Ambiharv has established cutting–edge research and technology in harvesting energy from the environment.,Ambiharv has established cutting–edge research and technology in harvesting energy from the environment. This unique technology requires significantly less power than existing products. The significance of this research has been recognized by a National Science Foundation grant (Phase I).  Ambiharv continues to develop and apply this advanced technology to MEMS commercial applications in all industries.,,,,
Ambit Energy,https://www.crunchbase.com/organization/ambit-energy,http://www.ambitenergy.com,"Clean Energy, Energy, Oil and Gas","Energy, Natural Resources, Sustainability",Ambit Energy is a electricity and gas service provider.,"Ambit Energy focuses on providing electricity and natural gas services. It mainly provides its services in the United States. Ambit Energy offers an online platform that enables its customers to check their rates and pay bills. It also focuses on providing businesses with consulting services to build and develop their businesses. Ambit Energy is based in Dallas, Texas. And it was founded by Jere W. Thompson, Jr. and Chris Chambless in April 2006.",http://www.linkedin.com/company/ambit-energy,,http://twitter.com/AmbitEnergy,http://www.facebook.com/AmbitEnergy
Ambri,https://www.crunchbase.com/organization/ambri,http://www.ambri.com,"Energy, Energy Storage, Manufacturing, Oil and Gas, Renewable Energy, Solar","Energy, Manufacturing, Natural Resources, Sustainability",Ambri is an early-stage company focused on developing a transformative technology.,"Ambri, Inc. (formerly Liquid Metal Battery Corporation (LMBC)) is an early-stage company working to develop and commercialize a new battery technology that will revolutionize grid-scale power storage. Their battery has the potential to cost significantly less than existing batteries.  By decoupling power supply and power demand, the liquid metal battery will be a major enabler of the widespread use of sustainable energy sources and the development of more efficient power systems. Ambri was founded in 2010 and is headquartered in Marlborough, Massachusetts, United States.",http://www.linkedin.com/company/ambri,,http://twitter.com/Ambri_Inc,https://www.facebook.com/AmbriInc/
AMCOL International,https://www.crunchbase.com/organization/amcol-international,http://amcol.com,"Energy, Manufacturing, Renewable Energy","Energy, Manufacturing, Sustainability",AMCOL International Corporation is a producer and marketer of diverse specialty materials.,"AMCOL International engages in the development and application of minerals, technology products, and services to various industrial and consumer markets. The company’s performance materials segment mines, processes, and distributes bentonite and bentonite-related products, chromite, and leonardite for use in various markets, including metal casting, pet care, laundry care, and drilling industries. This segment offers blended mineral binders and organic additives. The company provides performance materials for metalcasting, household and personal care, specialty materials, and basic minerals. They also provide construction technologies such as lining, remediation, building materials, and drilling products. The Energy Services segment of the firm is creating new ways to improve cost-efficient energy production that offers a wide range of technologies, products, and services for all phases of oil and gas production throughout the world. The transportation segment is a strategic resource in supporting customers with domestic rail, trucking, and ocean transportation services around the world. AMCOL International is a U.S.-based company that was founded in 1927.",http://in.linkedin.com/company/amcol-international,,,
Amega West Services,https://www.crunchbase.com/organization/amega-west-services,,"Energy, Machinery Manufacturing, Manufacturing","Energy, Manufacturing",Amega West Services is a manufacturer and service provider of complex components for directional drilling equipment.,Amega West Services is a manufacturer and service provider of complex components for directional drilling equipment.,,,,
Ameredev,https://www.crunchbase.com/organization/ameredev,http://ameredev.com/,"Energy, Oil and Gas","Energy, Natural Resources","An Austin, Texas-based oil and gas exploration and production company.",Ameredev is an Austin-based exploration and production company focused on the acquisition and development of oil and gas properties in the Permian Basin.,https://www.linkedin.com/company/ameredev/,,,
Ameren Services,https://www.crunchbase.com/organization/ameren,http://ameren.com,"Consumer Electronics, Electrical Distribution, Energy, Oil and Gas, Solar","Consumer Electronics, Energy, Hardware, Natural Resources, Sustainability",Ameren Corporation (Ameren) is a utility holding company.,"Ameren Corporation (Ameren) is a utility holding company. The Company’s principal subsidiaries are Union Electric Company (Ameren Missouri) and Ameren Illinois Company (Ameren Illinois). The Company's segments include Ameren Missouri and Ameren Illinois. Ameren Missouri operates a rate-regulated electric generation, transmission and distribution business, and a rate-regulated natural gas transmission and distribution business in Missouri. Ameren Illinois operates a rate-regulated electric and natural gas transmission and distribution business in Illinois. AER consists of non-rate-regulated operations, including Ameren Energy Generating Company (Genco), AmerenEnergy Resources Generating Company (AERG) and Ameren Energy Marketing Company (Marketing Company). In December 2013, the Company announced that it has completed the divestiture of its merchant generation business, formerly known as Ameren Energy Resources Company, LLC (AER).",https://www.linkedin.com/company/ameren,,http://twitter.com/AmerenCorp,https://www.facebook.com/AmerenCorp/
Ameresco,https://www.crunchbase.com/organization/ameresco,http://www.ameresco.com,"Energy, Energy Efficiency, Renewable Energy, Solar","Energy, Natural Resources, Sustainability","Ameresco, Inc. provides energy efficiency solutions for facilities in North America. The company engages in the development, design,","Ameresco, Inc. provides energy efficiency solutions for facilities in North America. The company engages in the development, design, engineering, and installation of projects that reduce the energy, as well as operation and maintenance costs of governmental, educational, utility, healthcare, and other institutional, commercial, and industrial entities facilities. Its set of services includes upgrades to a facility's energy infrastructure. Ameresco provides renewable energy products and services that include the construction of small-scale plants that produce electricity, gas, heat, or cooling from renewable sources of energy; the sale of such electricity, processed landfill gas, heat, or cooling from plants that it owns; and the sale and installation of solar energy products and systems for both on-grid and off-grid applications. It distributes solar energy products and systems, such as PV panels, solar regulators, solar charge controllers, inverters, solar-powered lighting systems, solar-powered water pumps, solar panel mounting hardware, and other system components. The company was founded in 2000 and is headquartered in Framingham, Massachusetts.",http://www.linkedin.com/company/39971,,http://twitter.com/Ameresco,http://www.facebook.com/pages/Ameresco/167003743332629
Ameri Energy Group,https://www.crunchbase.com/organization/ameri-energy-group,http://www.amerienergygroup.com/,"CleanTech, Energy, Energy Management","Energy, Sustainability",Ameri Energy Group is a US based firm engaged in energy-saving products. The company is seeking to raise funding to set up the company.,"Ameri Energy Group is a US based firm engaged in energy-saving products. The company is seeking to raise funding to set up the company exclusive sales and marketing teams for its products across the globe. The funds will also serve to fund the operations in the key markets it has targeted and to establish a new production plant as part of the second phase expansion. The Company eventually plans to go public or get sold to a strategic buyer by 2017. The Company will be managed by the Manager and will have exclusivity in selling, marketing, and distributing energy saving products called “SunShine”. These innovative day lighting products improve the lighting in flat roofed buildings such as warehouses, factories, and retail stores and keep energy waste and consumption at the lowest level. SunShine products are patented and trademarked. They are being manufactured by a US publicly traded company in Connecticut through its production plant in Shanghai. The company will continue with its successful operation and offering an environmentally friendly method that is creating clean environment and saving client’s money.",https://www.linkedin.com/company/ameri-energy-group,,,https://www.facebook.com/amerienergy
American Aerospace,https://www.crunchbase.com/organization/american-aerospace,http://americanaerospace.com/,"Aerospace, Energy, Industrial, Information Technology, Real Time","Energy, Information Technology, Manufacturing, Other, Science and Engineering","Long endurance unmanned aircraft systems for oil & gas, smart grid and emergency response.","American Aerospace™ is an unmanned aircraft systems (UAS) company that integrates and operates long endurance UAS to provide actionable data and information to commercial public entity customers -- safely, efficiently and in full compliance with FAA regulations.",,,,https://www.facebook.com/americanaerospaceadvisorsinc
American Biomass,https://www.crunchbase.com/organization/american-biomass,http://www.americanbiomass.net,"Biofuel, Energy, Renewable Energy","Energy, Natural Resources, Sustainability",American Biomass is a provider of biomass fuels in the form of wood pellets.,"American Biomass was founded to simplify the procurement of pellets for retailers. They recognized that there was a need in the industry for retailers to be able to go to a source they could count on for reliable supply, for independent quality assessments â€“ and for service. The business began operations in the Northeastern United States, and then grew rapidly to support mounting demand in the MidAtlantic, West and MidWest, and now operates nationwide.",,,,
American Capital Corporation of Wyoming,https://www.crunchbase.com/organization/american-capital-corporation-of-wyoming,,"Oil and Gas, Real Estate Investment","Energy, Financial Services, Natural Resources, Real Estate","American Capital Corporation is an Oil, Gas and Real Estate Investment company owned by oil baron M. James Joseph.","American Capital Corporation is an Oil, Gas and Real Estate Operating and Investment company based in Jackson, Wyoming. Holding a myriad of investments across the energy and real estate sectors, American Capital Corporation of Wyoming most notably owns 500 oil and gas properties ranging from Washington State to Nova Scotia and is an E/P partner with ExxonMobil.  Employing just north of 20,000 people, American Capital Corporation of Wyoming and it's subsidiaries, own, manage and maintain oil and gas properties in 26 states producing more than 21 Million barrels of oil per month.  American Capital Corporation of Wyoming is wholly owned by oil baron M. James Joseph and is primarily used as a vehicle to safely govern the investments of his trust. American Capital Corporation is located at 135 Huckleberry Drive, Jackson, WY 83001",,,,
American Capital Energy,https://www.crunchbase.com/organization/american-capital-energy,http://www.americancapitalenergy.com,"Construction, Energy, Solar","Energy, Natural Resources, Real Estate, Sustainability","American Capital Energy is the premiere solar engineering, procurement and construction contractor and solar developer in the United","American Capital Energy is the premiere solar engineering, procurement and construction contractor and solar developer in the United States. They help businesses adopt solar power as a viable cost-savings solution. They also work with utilities to meet their renewable energy portfolio standard requirements through strategic partnerships with solar photovoltaic (PV) module manufacturers and experienced installation companies.",,,,
American Clean Coal Fuels,https://www.crunchbase.com/organization/american-clean-coal-fuels,http://cleancoalfuels.com/,"Clean Energy, Oil and Gas, Transportation","Energy, Natural Resources, Sustainability, Transportation",Responsible Solutions for a Cleaner Energy Future,"American Clean Coal Fuels is a project development company formed to facilitate the commercial deployment of the next evolution in transportation fuel technologies: Synthetic Fuels. Global oil demand growth and depletion of existing sources are combining to outpace our ability to discover and produce new supplies. This is causing a rapid rise in global oil prices and threatening the stability and safety of the global economy. We are leading the development of an industry new to North America, to provide an innovative domestic solution to this global problem. We do this by leveraging the power of advanced fully scaled and proven technologies to convert  waste biomass and coal, into ultra-clean liquid transportation fuels. We have also developed ways of doing this that deliver on a long-term mission of sustainability. Creating forwards-compatible infrastructure that is economically competitive today, but also fully capable of meeting the demands of the coming transition to sustainable energy sources going-forward.",,,,
American Coil,https://www.crunchbase.com/organization/american-coil,http://www.american-coil.com/,"Electrical Distribution, Industrial, Industrial Automation, Manufacturing","Energy, Manufacturing, Science and Engineering",Coil is a leading manufacturer of commercial and industrial coils and applicator of industry leading (proprietary) anti-corrosive coatings.,"Need a specialized coil? Want to improve on an existing design? American Coil can help! They have built coils for all kinds of “regular” applications and specialized applications such as: airplanes, trains, oil rigs, overhead doors, skyscrapers, chillers and food related freezers and refrigeration applications. Their coil manufacturing capabilities enable us to manufacture both OEM and “one of a kind” replacement coils that you may not be able to find anywhere else. They can build anything from 4 inches up to 30+ feet long! American Coil can turn your specification into an on-time delivery of exactly what you need.",https://www.linkedin.com/pub/american-coil/a0/992/744,,,https://www.facebook.com/americancoil
American Council for an Energy-Efficient Economy,https://www.crunchbase.com/organization/aceee,http://aceee.org/,"CleanTech, Energy, Energy Efficiency, Energy Management","Energy, Sustainability","ACEEE organization, acts as a catalyst to advance energy efficiency policies, programs, technologies, investments, and behaviors.","The American Council for an Energy-Efficient Economy (ACEEE), a nonprofit, 501(c)(3) organization, acts as a catalyst to advance energy efficiency policies, programs, technologies, investments, and behaviors. We believe that the United States can harness the full potential of energy efficiency to achieve greater economic prosperity, energy security, and environmental protection for all its people. ACEEE carries out its mission.",,,https://twitter.com/ACEEEdc,https://www.facebook.com/myACEEE
American Council on Renewable Energy,https://www.crunchbase.com/organization/american-council-on-renewable-energy,http://acore.org/,"Financial Services, Non Profit, Renewable Energy","Energy, Financial Services, Other, Sustainability","ACORE unites finance, policy and technology to accelerate the transition to a renewable energy economy. ","The American Council on Renewable Energy (ACORE) is a national non-profit organization that unites finance, policy and technology to accelerate the transition to a renewable energy economy. Founded in 2001, ACORE is the focal point for collaborative advocacy across the renewable energy sector, supported by hundreds of members spanning renewable energy technologies and constituencies. Every year, ACORE convenes top business leaders and policymakers at its annual forums on finance, policy and grid technology in New York City, Washington, D.C. and San Francisco.",http://www.linkedin.com/company/american-council-on-renewable-energy-acore,,https://twitter.com/acore,https://www.facebook.com/pages/American-Council-On-Renewable-Energy-ACORE/21626828809
American Efficient,https://www.crunchbase.com/organization/american-efficient,http://www.americanefficient.com,"Clean Energy, Energy, Energy Efficiency, Energy Management, Mobile, Service Industry","Energy, Mobile, Other, Sustainability",American Efficient (AE) is a venture backed customer acquisition platform for products and services that are good for the world.,"American Efficient partners with manufacturers, retailers, electric utilities and grid operators to develop and manage portfolios of energy efficiency resources.",https://www.linkedin.com/company/americanefficient/,,https://twitter.com/makeUSefficient,https://www.facebook.com/makeUSefficient/
American Electric Power,https://www.crunchbase.com/organization/american-electric-power,http://aep.com,"Clean Energy, Energy","Energy, Sustainability","American Electric Power, AEP, is an investor-owner electric utility.","American Electric Power has a strong tradition of leadership, service and contributions to the communities we serve.AEP's Mission: Bringing comfort to our customers, supporting business and commerce, and building strong communities.",https://www.linkedin.com/company/american-electric-power,,http://twitter.com/AEPnews,http://www.facebook.com/AmericanElectricPower
"American Electric Technologies, Inc.",https://www.crunchbase.com/organization/american-electric-technologies-inc,http://aeti.com,"Energy, Oil and Gas","Energy, Natural Resources",AETI is the leading global provider of power delivery solutions for the traditional and renewable energy industries,"American Electric Technologies, Inc. (AETI) is the leading global provider of power delivery solutions for the traditional and renewable energy industries.Since our founding in 1946, we have shipped more than 1 GW of power distribution and power conversion systems into the world's harshest environments. AETI offers M&I Electric power distribution and control equipment, power conversion systems including VFDs, Wind Converters and Solar Inverters, electrical construction, and high-voltage services to the oil & gas, marine, industrial, power generation, wind, biomass and solar power markets.",http://www.linkedin.com/company/american-electric-technologies-inc.,,,
American Energy Assets,https://www.crunchbase.com/organization/american-energy-assets,https://americanenergyassets.com/,"Energy, Energy Management, Facility Management","Energy, Real Estate",American Energy Assets is helping hundreds of facilities find the most cost-effective and immediate ways to optimize their energy usage.,"American Energy Assets is based in Denver, Colorado with regional presence in Cleveland, Kansas City, New Jersey, and North Carolina. They operate in over 30 states nationwide – anywhere they are asked to be. American Energy Assets specializes in healthcare with a growing list of satisfied customers in children’s hospitals, university medical centers, and acute care facilities of all sizes. The majority of their clients are in small to medium systems of 3 to 5 and 8 to 12 hospitals, respectively, and they remain dedicated to the stand-alone hospitals as well.",https://www.linkedin.com/company/american-energy-assets/,,https://twitter.com/AmericanEnergyA,https://www.facebook.com/AmericanEnergyAssets/
American Energy Partners,https://www.crunchbase.com/organization/american-energy-partners,http://americanenergypartners.com,"CleanTech, Energy, Industrial","Energy, Manufacturing, Sustainability",American Energy Partners explores and produces oil and gas products.,"American Energy Partners explores and produces oil and gas products. It acquires land used for excavation of natural resources used in the production of oil. It was founded in 2013 and is headquartered in Oklahoma City, Oklahoma.",,,,
American Fuel Cell,https://www.crunchbase.com/organization/american-fuel-cell,http://www.americanfuelcell.us/,"CleanTech, Energy, Energy Storage, Renewable Energy","Energy, Sustainability",American Fuel Cell is the premier supplier of individually tailored Membrane Electrode Assemblies (MEA) for multiple Fuel Cell Applications.,American Fuel Cell is the premier supplier of individually tailored Membrane Electrode Assemblies (MEA) for multiple Fuel Cell Applications.,https://www.linkedin.com/company-beta/9254724/,,,
American Gas & Technology,https://www.crunchbase.com/organization/american-gas-technology,http://www.agtlng.net/,"Energy, Fuel, Natural Resources","Energy, Natural Resources, Sustainability",American Gas & Technology (AG&T) produces liquid natural gas (LNG) as an alternative fuel for the transportation industry.,"American Gas & Technology (AG&T) produces liquid natural gas (LNG) as an alternative fuel for the transportation industry. It is the only Nano-scale, on-site production of LNG in the world.     Birthed in Silicon Valley, AG&T believes liquid natural gas (LNG) is the alternative transition fuel of the future. As long as they continue to use the combustion engine LNG is the simplest hydrocarbon they have and the cleanest fossil fuel in existence. It's non-toxic, it's safe to breath, it does not affect water quality and it’s safe for sea life. If spilled it does not leave a residue, it evaporates quickly, when mixed with air it becomes to lean to burn and simply vaporizes. At current commodity price levels it costs less than 60 cents a gallon. In North America they have over a 100-year supply of natural gas, enough that it would allow us to become completely independent upon foreign oil. The real question maybe, why aren't they using it now?    Zeus Intelligence reports there are only 29 LNG manufacturing plants in the U.S. today and DOE reports only 81 fueling stations. The average plant produces over 100,000 gallons per day. What makes AG&T unique is their ability to manufacture under 2,000 gallons a day. At this """"Nano-scale"""" AG&T liquefiers fall under the higher regulatory burdens of larger plants and by occupying such a small foot print AG&T liquefiers are portable and can easily be placed in a fleet operators parking lot. After tapping into the local utilities natural gas lines, AG&T can be produced LNG on-site for use as an alternative fuel for cars and trucks.    In the battle to fight global warming and climate change, AG&T liquefiers are also a perfect fit for solving the worlds air pollution problems stemming from fugitive gases coming from oil & gas drilling sites as well as public landfills. AG&T liquefiers are modular in design and can be scaled to fit the varying demands often required in remote landfill and drilling site locations.",,,,
American Gas Group,https://www.crunchbase.com/organization/american-gas-group,http://americangasgroup.com/,Oil and Gas,"Energy, Natural Resources",American Gas Group is one of the largest independent specialty gas producers in North America.,"American Gas Group is one of the largest independent specialty gas producers in North America and packages a variety of specialty gases including EPA Protocols, hydrocarbons, VOC mixtures, reactive mixtures, high-purity chemicals and research-grade gases in addition to industrial and medical gas products. AGG is a manufacturer, importer, exporter and worldwide distributor of specialty, rare, industrial and liquid gas products including supplies, hardware and equipment for the compressed gas and welding industries.",,,,
American Geothermal,https://www.crunchbase.com/organization/american-geothermal,http://amgeo.com/,"Energy, Energy Management, Manufacturing","Energy, Manufacturing",American Geothermal is a manufacturing company that provides heating and cooling systems for commercial and industrial process applications.,"American Geothermal Inc was founded in 1981 to provide unique, patented, state of the art heating and cooling systems for commercial and industrial process water applications. Their business philosophy is based on providing energy efficient and cost efficient solutions to meet Their customers’ specific requirements, often at a fraction of the cost of conventional methodologies. Their years of proven performance, experienced management team, efficient design, manufacturing expertise and financial stability are assured assets for your next project.",,,https://twitter.com/AmGeothermal,https://www.facebook.com/American-Geothermal-Inc-320489578076789/
American Green Technology,https://www.crunchbase.com/organization/american-green-technology,http://www.agtus.org/,"Energy, Manufacturing, Renewable Energy","Energy, Manufacturing, Sustainability","A company dedicated to developing innovative products to positively impact the health, economy, and environment of global communities.","American Green Technology® (AGT) was founded in 2009 at a time when the world was in the worst economic downturn since the “Great Depression”. In many ways, this economic downturn reinvigorated global awareness of mass energy consumption and inspired a new era focused on sustainable living. That focus paved the way for what may turn out to be the most significant advance in industry since the Industrial revolution; the new “Green” Revolution. American Green Technology® is a member of the Green Revolution and the brighter future it promises.  Through its commitment, AGT brings energy efficient lighting solutions to the global market. AGT induction lighting is one of the solutions to the current worldwide dilemma that posts global development against our shared global future; as, the Green Revolution is a solution to the seemingly conflicting goals of both economic development and a sustainable future.",https://www.linkedin.com/company/american-green-technology,,https://twitter.com/AGTInduction,https://www.facebook.com/AmericanGreenTechnology
American Heritage Biomass,https://www.crunchbase.com/organization/american-heritage-enterprises-by-brian-wiita,http://www.americanheritagebiomass.com/,"Energy, Renewable Energy","Energy, Sustainability","American Heritage Biomass provides clean, renewable, sustainable energy to businesses and consumers around the world.","American Heritage Biomass is a world leader in viable, renewable and sustainable biomass energy sources. Our team works around the globe to assess, develop and execute projects that will lead to a sustainable future.",,,,
American Hydro,https://www.crunchbase.com/organization/american-hydro,https://www.ahydro.com,"Manufacturing, Renewable Energy, Service Industry","Energy, Manufacturing, Other, Sustainability",American Hydro is a supplier and installer of large equipment for the hydroelectric industry.,"They began over 30 years ago with the intention of starting a hydro-turbine company that was in the industry. Their uniqueness comes from exceptional skills in hydro-turbine and pump design and manufacturing which leads to a strong focus around the concept of “total service. “ The American Hydro promise of “total service” is the foundation of their company and is found in every step of their process from sales to commissioning. Their team of dedicated employees utilizes their extensive knowledge and experience to ensure your project meets your expectations. At American Hydro, they love what they do. They maintain great pride and enthusiasm for each relationship they forge with their customers. These valued alliances are at the core of how their business has continued to grow and succeed.",,,,
American Innovations,https://www.crunchbase.com/organization/american-innovations,http://aiworldwide.com/,"Artificial Intelligence, Energy, Information Technology, Oil and Gas, Risk Management","Artificial Intelligence, Data and Analytics, Energy, Information Technology, Natural Resources, Professional Services, Science and Engineering, Software",American Innovations (AI) has delivered proven compliance solutions to oil and gas pipeline professionals from the field to the office.,"For more than 30 years, American Innovations (AI) has delivered proven compliance solutions to oil and gas pipeline professionals from the field to the office. That experience has driven us to develop innovative solutions that address your need for efficient data collection, reporting and analysis – an integrated family of hardware, software and professional services backed by relentless customer service with people who genuinely care. They do this because they understand the importance of your job – that safely and efficiently delivering energy to meet your customers’ needs is challenging and constantly changing. AI is the majority owner of Bass Engineering. Since 1967, Bass has been THE reliable name in cathodic protection (CP). Bass provides CP design, installation and maintenance services and offers a variety of CP materials. AI draws on the vast experience of Bass to help improve the design of its products while helping ensure that Bass has the right technology to efficiently and accurately deliver their services.",https://www.linkedin.com/company/american-innovations,,https://twitter.com/aiworldwide,https://www.facebook.com/americaninnovations
American Liberty Petroleum Corp.,https://www.crunchbase.com/organization/american-liberty-petroleum-corp,http://www.americanlibertypetro.com/,Oil and Gas,"Energy, Natural Resources","American Liberty Petroleum Corp., a development stage company, engages in the development and marketing of diagnostic tests and services.","American Liberty Petroleum Corp., a development stage company, engages in the development and marketing of diagnostic tests and services.",,,,
American Lighting & Distribution,https://www.crunchbase.com/organization/american-lighting-distribution,http://www.americanlighting.net/,"Computer, Energy, Hardware, Renewable Energy","Consumer Electronics, Energy, Hardware, Sustainability",Energy efficient lighting experts since 1986.,"ALD is the leading energy-efficient commercial lighting specialist in California. ALD has successfully serviced thousands of satisfied clients since 1986. ALD is an award winning company in the sales, distribution and installation of energy efficient lighting products. A major marketing advantage stems from being able to offer clients lighting retrofit projects that pay for themselves with the energy savings produced. Customers additionally receive the benefits of greater lumen output (brightness) and longer lamp life. ALD has close and long-standing relationships with many of the major California utility companies, including Pacific Gas and Electric Company (PG&E), Southern California Edison (SCE), and San Diego Gas & Electric (SDG&E), and has worked with many other California utilities such as: Vernon, Anaheim, Silicon Valley Power, Glendale, and Riverside. Over the years ALD has received numerous awards and accolades from these utility companies. A close working relationship allows ALD to advise these utilities on the creation and implementation of new rebate programs; programs that create the positive economics of lighting retrofits. Furthermore, ALD has broadened its experience to become experts at selling lighting upgrades to corporate customers even when utility rebates are not available",,,,http://www.facebook.com/pages/American-Lighting/117068371652358
American Measurement Services,https://www.crunchbase.com/organization/american-measurement-services,http://www.americanmeasurement.com,"Energy, Energy Management, Oil and Gas, Professional Services","Energy, Natural Resources, Other",American Measurement Services provides quality measurement services in the oil and gas industry.,"American Measurement Services, LLC has served the oil and gas industry in Oklahoma, Kansas, and Texas since 1997.  Integrity, honesty, and a hard work ethic has been the backbone of our success.  We strive to follow industry standards in the technical and accounting areas of our business.  Safe work standards and practices are of the highest priority and expectations of our employees.  Member contractor of PICS, ISNetworld, and PEC.  Member of Pipeline Testing Consortium for DOT drug and alcohol testing compliance.",https://www.linkedin.com/company/american-measurement-svc/about/,,https://www.twitter.com/spl_1944,
American Midstream,https://www.crunchbase.com/organization/american-midstream,http://www.americanmidstream.com/,"Energy, Logistics, Oil and Gas","Energy, Natural Resources, Transportation","American Midstream specializes in the fields of gathering, processing, transmissions, liquid pipelines, and natural gas transmissions.","American Midstream is a growth-oriented Delaware limited partnership that owns, operates, develops, and acquires a diversified portfolio of midstream energy assets. They engaged in the business of gathering, treating, processing, fractionating, and transporting natural gas through our ownership and operation of eleven gathering systems, two processing facilities, three interstate pipelines, and five intrastate pipelines. The company was formed in August 2009 and is based in Denver, Colorado.",https://www.linkedin.com/company/american-midstream-llc,,,
American Natural,https://www.crunchbase.com/organization/american-natural,https://americannatural.com/,"Energy, Oil and Gas","Energy, Natural Resources","American Natural offers CNG, gasoline, & diesel fuel as well as serves up a modern menu of delicious food and barista coffee drinks.","American Natural focuses closely on the local communities it serves — whether through its commitment to providing access to cleaner, more economic fuel and healthier food suited to today’s modern consumer.American Natural offers CNG, gasoline, & diesel fuel as well as serves up a modern menu of delicious food and barista coffee drinks.American Natural Retail: Multi-fuel American Natural Energy Centres are the food & fueling destination of choice, bringing convenient solutions to the modern consumer lifestyle. ",https://www.linkedin.com/company/american-natural/,,https://twitter.com/ANfuelforward,https://www.facebook.com/AmericanNatural/
American Natural Gas,https://www.crunchbase.com/organization/american-natural-gas,http://www.americannaturalgas.com/,"Natural Resources, Oil and Gas","Energy, Natural Resources, Sustainability",American Natural Gas is a premier retailer of compressed natural gas.,"American Natural Gas, LLC (ANG), a subsidiary of ANG Holding, Inc., is a premier retailer of compressed natural gas (CNG) who designs, builds, owns, operates and maintains natural gas fueling stations for transportation. Our Mission The mission of ANG is to help America by making natural gas readily available for commercial and public use in vehicles. ANG’s team is comprised of industry, legal, construction, engineering and entrepreneurial experts who work directly with the leading natural gas companies to seek out opportunities for building successful natural gas fueling stations. Vehicle manufacturers and fleet operators are pursuing natural gas vehicles in the US markets to reduce carbon emissions and environmental impacts while providing a cost-effective alternative to foreign crude oil. Our Industry The American transportation sector is rapidly converting from foreign-dependent diesel fuel to clean burning, American natural gas, which dramatically reduces emissions and significantly reduces fuel costs. ANG is a leader in providing cost effective and scalable solutions for natural gas fuel in North America. Given the cost effectiveness of natural gas, its environmental friendliness and its abundance as an American natural resource, natural gas is the best candidate for alternatives to gasoline and diesel for the motor vehicle market. With over 30 years of combined experience, ANG will provide the best solution to accommodate your CNG fueling needs, accompanied by service that is second to none. We welcome the opportunity to help your business learn about the benefits of using natural gas and encourage you to CONTACT US for more information. Join the revolution today by fueling your transportation needs with CNG from ANG!",https://www.linkedin.com/company/american-natural-gas,,https://twitter.com/ANG_NATURALGAS,https://www.facebook.com/american-natural-gas-115286355244174
American Oil & Gas,https://www.crunchbase.com/organization/american-oil-gas,,"Energy, Mining","Energy, Natural Resources",Oil and gas corporation,"American Oil & Gas Inc. (American Oil & Gas) is a Colorado based private energy company. The company principally engages in the exploration, development, acquisition and production of crude oil and natural gas properties. American Oil & Gas is formed in 2000, due to the strategic alliance between two industry partners, North Finn LLC and Tower Colombia Corporation. The company's major projects in Powder River Basin are Fetter and Krejci. In the Williston Basin, its major project is Goliath, where it is involved in drilling lateral wells to the Bakken and Three Forks oil formations. Most of the company’s operations are centered in the Rocky Mountain Region. American Oil & Gas is headquartered in Denver, the US.",,,,
American Oil Solutions,https://www.crunchbase.com/organization/american-oil-solutions,http://americanoilsolutions.com,"Manufacturing, Oil and Gas","Energy, Manufacturing, Natural Resources",American Oil Solutions is a green technology company that recycles used hydrocarbon products.,"American Oil Solutions (AOS) is a Bridgeport, Connecticut based green technology company that recycles used hydrocarbon products such as tires into oil and other products through a closed-loop pollution-free process.   The company seeks to become the market leader in hydrocarbon product recycling.  AOS is starting with tires as a feedstock because of the availability of supply and because tires provide multiple products and revenue streams.",,,,
American Petroleum Institute,https://www.crunchbase.com/organization/american-petroleum-institute,http://www.americanpetroleuminstitute.com,"Natural Resources, Oil and Gas","Energy, Natural Resources, Sustainability",The American Petroleum Institute is a national trade association that represents all aspects of America’s oil and natural gas industry.,"The American Petroleum Institute (API) is the only national trade association that represents all aspects of America’s oil and natural gas industry. Our more than 625 corporate members, from the largest major oil company to the smallest of independents, come from all segments of the industry. They are producers, refiners, suppliers, marketers, pipeline operators and marine transporters, as well as service and supply companies that support all segments of the industry.",https://www.linkedin.com/groups/4521563,,https://twitter.com/apiglobal,https://www.facebook.com/pg/OfficialAPIGlobal/
American Petroleum Partners,https://www.crunchbase.com/organization/american-petroleum-partners,http://app-lp.com/,Oil and Gas,"Energy, Natural Resources",American Petroleum Partners is an exploration and production company.,"American Petroleum Partners, LLC (APP) is a company involved in the exploration and production of oil, natural gas and natural gas liquids (collectively called “hydrocarbons”) in the Appalachian Basin. Their company was founded by a group of individuals who believe in a true partnership to harness the natural resources beneath our feet. The management team alone has more than 100 years of cumulative experience in this industry. Most importantly, they believe in leading by example in producing energy for this country while raising the bar for workplace safety and environmental responsibility. APP is headquartered just south of Pittsburgh, Pennsylvania and its initial exploration and development activities are focused in the northern panhandle of West Virginia.  Their operations include leasing mineral rights, constructing well pad sites, drilling and completion operations, and creating and maintaining midstream pipelines to transport produced hydrocarbons. At its core, APP is an industry leader in innovation that maintains respect for the communities where its stakeholders live and work.",https://www.linkedin.com/company/american-petroleum-partners/,,,https://www.facebook.com/APP.APPalachia/
