Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook
Dittach,https://www.crunchbase.com/organization/dittach-,http://www.dittach.com,"Cloud Data Services, Cloud Management, Cloud Storage, Email, Mobile, Productivity Tools, Software, Web Apps","Apps, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Software",Cloud and email storage management platform,"Every year, the average email-user accumulates 5,000 email attachments & spends 180 hours on attachment-management. Dittach solves that problem with a fully-integrated Gmail plugin that elegantly & unobtrusively arrays all attachments in one browsable, searchable, configurable feed — in a sidebar in your inbox. After locating an attachment in your Dittach feed, you can manage it within our software; download, forward or print it, or view the original email to which it was attached.  For more info, please visit us online at www.dittach.com",https://www.linkedin.com/company-beta/4287315,,https://twitter.com/DittachApp,https://www.facebook.com/Dittach-783778475033303/?pnref=lhc
Doc4 Design,https://www.crunchbase.com/organization/doc4,https://doc4design.com/,"Advertising, B2B, Graphic Design, Software, UX Design, Web Apps, Web Design, Web Development","Advertising, Apps, Design, Other, Sales and Marketing, Software","Doc4 is a professional design agency producing compelling projects in web design, mobile apps, print, branding and email marketing.","Doc4 Design, located in the historic downtown area of Rogers, Arkansas, has been working with businesses across the world from San Francisco, California to Perth, Australia. For over a decade Doc4 has provided Start-to-Finish Mobile App Design & Development, Custom and Turnkey Web Design & Development, Custom UI/UX Design, and Graphic Design Services including logo design, annual reports, brochure design, business cards, letterhead design, billboards, magazine advertisements, trade show designs and much more. Our most recognizable clients include the renowned Crystal Bridges Museum of American Art (located in Bentonville, Arkansas), mobile app startup Field Agent (based in Fayetteville), and Springdale natives Lighting Emporium. We have also worked with nationally recognized brands like General Electric, Cox Communications, Sam's Club, and General Mills.",https://www.linkedin.com/in/doc4design,,https://twitter.com/doc4,https://www.facebook.com/Doc4.Design
Docudesk,https://www.crunchbase.com/organization/docudesk,http://docudesk.com,"Internet, Software, Web Apps","Apps, Internet Services, Software",Docudesk is a PDF software company.,"Docudesk is a software company with headquarters in Allen, Texas. Docudesk offers innovative desktop software, web applications, and server solutions at the forefront of electronic document and PDF software. Docudesk is leveraging its experience in PDF's with DocQ.com - an online ""business center"" to provide secure PDF storage, sharing, publishing, digital signatures, and annotations. The goal of DocQ is to provide a single venue for securely managing important documents, such as contracts and forms, and give unprecedented control over how they are shared with clients as well as collaborators.",,,http://twitter.com/docudesk,http://www.facebook.com/Docudesk
DocVilla,https://www.crunchbase.com/organization/docvilla,https://docvilla.com/,"Apps, Health Care, Mobile Apps, Web Apps","Apps, Health Care, Mobile, Software",DocVilla is a complaint health technology platform that connects patients and doctor through telemedicine.,"DocVilla is a complaint health technology platform that connects patients and doctor through telemedicine. It provides patient portal, scheduling, telemedicine video consults, appointments, electronic notifications, secure messaging, and electronic medical records. DocVilla can be integrated with any application and can be utilized to provide telemedicine using single sign on capability through a simple API and deep linking. It offers secured encrypted communication, has web and mobile applications, and runs on cloud.",,,,https://www.facebook.com/DocVillaHealthcare
Dododex,https://www.crunchbase.com/organization/dododex,http://www.dododex.com,"Apps, Console Games, Gaming, MMO Games, Mobile Apps, Online Games, PC Games, Playstation, Video Games, Web Apps, Xbox","Apps, Consumer Electronics, Gaming, Hardware, Mobile, Platforms, Software",Ark: Survival Evolved taming calculator and companion app.,"Dododex is a taming calculator and companion app for the dinosaur survival game, Ark: Survival Evolved.",https://www.linkedin.com/company/dododex,,http://twitter.com/DododexApp,http://facebook.com/dododex
Domains2Go,https://www.crunchbase.com/organization/domains2go,https://www.domains2go.us,"Domain Registrar, E-Commerce, Information Technology, Internet, Web Apps, Web Design, Web Development, Web Hosting","Apps, Commerce and Shopping, Design, Information Technology, Internet Services, Software","Web Hosting, Domain Registrar","Domains2Go was started in October 2018, currently led by PARTH A PATEL LLC We offer a wide variety of online platforming and framework products such as domains, hosting, custom business emails, websites, logos, website builders, themes, plugins and so much more. Domains2Go offers cheap and affordable domain purchases with free incentives and affordable web hosting, domains, apps, themes, etc. Anything related to getting on the web or your web identity? This is the right spot.",https://www.linkedin.com/company/domains2go,,https://www.twitter.com/domains2gous,https://www.facebook.com/domains2go
DotAlert,https://www.crunchbase.com/organization/dotalert,http://dotalert.com,"Computer, Cyber Security, Information Technology, Small and Medium Businesses, Web Apps","Apps, Consumer Electronics, Hardware, Information Technology, Other, Privacy and Security, Software",dotAlert is a web application firewall security product that protects websites by informing website administrators and IT security.,"dotAlert sends alerts to website administrators via text message or email if a website is under attack. dotAlert is integrated with dotDefender to read the log files of the firewall in order to send the alerts. The firewall blocks the threat, while dotAlert sends out an alert to the administrator when there is an intrusion attempt. Alerts are filtered on five dimensions: type of threat, severity, velocity/frequency, time of day/day of week, and the role of each admin.",https://www.linkedin.com/company/dotalert,,https://twitter.com/dotAlert,https://www.facebook.com/dotalert
DotcomWeavers,https://www.crunchbase.com/organization/dotcomweavers,http://www.dotcomweavers.com,"Consulting, Content Marketing, E-Commerce, Mobile Apps, SEO, Software, Web Apps, Web Design, Web Development","Apps, Commerce and Shopping, Design, Internet Services, Mobile, Professional Services, Sales and Marketing, Software","Magento certified company that specializes in eCommerce, custom software, and mobile apps.","DotcomWeavers is a top-rated, award-winning web design and development company. We are a Magento certified company that specializes in eCommerce, custom software, and mobile apps.  Since 2007 we've completed over 400 projects for businesses of all sizes and industries. Between our offices in Paramus, New Jersey, and Hyderabad, India, we have over 80 team members who are all superstars at what they do. Unlike other agencies, we offer a personal consultative approach that allows us to understand our clients' business goals and technical requirements. Our innovative solutions help businesses stay competitive and support their goals, which is why our first core value is to 'treat our clients like partners for life, understanding and keeping their best interests as our #1 priority.'",http://www.linkedin.com/company/dotcomweavers-inc,,http://twitter.com/dotcomweavers,http://www.facebook.com/dotcomweavers
dotSyntax,https://www.crunchbase.com/organization/dotsyntax,http://www.digsby.com,"Messaging, Social Network, Web Apps","Apps, Information Technology, Internet Services, Messaging and Telecommunications, Software","dotSyntax offers Digsby, a web application that manages its users’ IMs, emails, and social network accounts.","dotSyntax is the company behind [Digsby](http://www.digsby.com/), a web app that centralizes your e-mail, IM and social networking accounts into one desktop program.  Digsby plugs into your AIM, MSN, Yahoo, ICQ, Google Talk, and Jabber accounts, supports multiple email accounts and tracks updates for your Facebook and MySpace accounts. The company was founded in late 2005 and launched Digsby for Windows in March, '08.  Mac and Linux versions are forthcoming.",,,http://twitter.com/digsby,
Downing Media,https://www.crunchbase.com/organization/downing-media,http://downingmedia.com,"Advertising, Mobile Apps, Social Media Marketing, Web Apps, Web Development","Advertising, Apps, Mobile, Sales and Marketing, Software",Website Design & Internet Marketing,Downing Media is a Mentor Ohio based website design and internet marketing company.,https://www.linkedin.com/in/ericdowning,,http://twitter.com/downingmedia,http://www.facebook.com/downingmedia
Driftr,https://www.crunchbase.com/organization/driftr,http://www.driftr.us,"Hospitality, Information Technology, Property Management, Social Media, Travel, Web Apps","Apps, Information Technology, Internet Services, Media and Entertainment, Real Estate, Software, Travel and Tourism",Know Your Worlds Better,"Know Your Worlds Better. Driftr wants to make travel open to as many people as possible. We seek to bridge today’s mobile all-the-time lifestyle and the latest in personalized, data-driven technology with the travel industry. We provide people of all ages and backgrounds with more opportunities to physically venture to new places and encounter people and experiences that inspire and positively alter their lives. We want travelers and destinations to have access to a digital space built on authentic connections. After spending over a year studying the different communities within the travel industry (travel writers, professional travelers, food critics, hotel managers, restaurateurs, the traveling public, et al.), we are building a product that supports, changes, and positively impacts how these people interact with each other.  Driftr is more than just a social network for travelers; it lets you plan, book, record, and share your travel adventures in a single space. Whether you’re trotting the globe, exploring your neighborhood, or inviting other wanderlusts to your place of business, Driftr connects you with the people you want to meet, the places you want to go, and the stories you want to hear.",https://www.linkedin.com/company/driftr/,,https://twitter.com/the_driftr,https://www.facebook.com/thedriftr
Dudes Bros Labs,https://www.crunchbase.com/organization/dudes-bros-labs,http://dudesbros.com,"News, Social Media, Web Apps","Apps, Content and Publishing, Internet Services, Media and Entertainment, Software","Listen to the news, powered by your social streams.","Listen to the news, powered by your social streams.",http://www.linkedin.com/company/dudes-bros-labs,,http://twitter.com/dudesbros,http://www.facebook.com/dudesbros
"Duelr, Inc.",https://www.crunchbase.com/organization/duelr-inc,https://duelr.com,"Photo Sharing, Video, Web Apps","Apps, Content and Publishing, Media and Entertainment, Software, Video",Duelr is an innovative web platform specifically designed in order to rate photos as well as videos in no time.,"Duelr is actually a fun and innovative web platform that is specifically designed in order to rate photos as well as videos in no time. This duel based ranking system will conveniently allow you in uploading series of videos or images while creating your own survey. Apparently, it has never been easy to create decisions according to what you see in front of you. With Duelr, you’ll be able to help people decide on who has the most ideal style or the most outrageous fashion statement. Either way, you can efficiently help your organization make informed decisions like choosing for the best logo.",,,https://www.twitter.com/duelr_inc,https://www.facebook.com/duelr.inc
Eagle Speak,https://www.crunchbase.com/organization/eagle-speak,https://eaglespeak.net,"Audio, Collaboration, Communications Infrastructure, Consumer Applications, Consumer Software, Contact Management, Embedded Software, Enterprise Applications, Enterprise Software, Machine Learning, macOS, Meeting Software, Productivity Tools, Software, Speech Recognition, Unified Communications, Video Chat, Video Conferencing, Web Apps, Windows","Apps, Artificial Intelligence, Data and Analytics, Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Music and Audio, Other, Platforms, Software","Eagle Speak is an award winning technology company that develops cutting edge communication, collaboration, file transfer, data encryption.","Eagle Speak is an award winning tech company that develops cutting edge communication, collaboration, file transfer, data encryption and voice recognition technologies. With users now in over 80 countries Eagle Speak has been able to develop and widely test new types of realtime sentiment analysis technologies leveraging the latest in AI and Machine learning. Applying those techniques to new innovations in everything from voice assistants to healthcare, the core of Eagle Speak has evolved far beyond the initial software offerings. In short Eagle Speak works to make technology enjoyable, invisible and seamless as to improve the way you work, do business and live your life.",https://www.linkedin.com/company/eagle-speak,,https://twitter.com/EagleSpeak,
Edge Impulse,https://www.crunchbase.com/organization/edge-impulse,https://www.edgeimpulse.com/,"Computer, Machine Learning, Web Apps","Apps, Artificial Intelligence, Consumer Electronics, Data and Analytics, Hardware, Software",Edge Impulse is the platform for developing intelligent devices using embedded machine learning (TinyML).,Edge Impulse is the platform for developing intelligent devices using embedded machine learning (TinyML).,https://www.linkedin.com/company/edgeimpulse/,,https://twitter.com/EdgeImpulse,
eezyimport,https://www.crunchbase.com/organization/eezyimport,https://eezyimport.com,"B2B, Logistics, Supply Chain Management, Web Apps","Apps, Other, Software, Transportation",DIY online Supply chain platform with a DIY Customs Clearance process,"eezyimport - the one and only DIY online Customs Clearance platform. Our vision is that every importer will independently control their own critical importing processes as easily as they handle email.  The exact same regulatory requirements – you just pay (way!) less and do it yourself from any phone, tablet or computer!   Handling your own customs clearance is now as easy as handling your own invoices, taxes, and deliveries.  A super easy DIY app that glides you through customs from ISF to entry summary with regulatory approval and peace of mind.",https://linkedin.com/company/eezyimport,,https://twitter.com/eezyimport,https://www.facebook.com/eezyimport
eFuse,https://www.crunchbase.com/organization/efuse,https://efuse.gg,"eSports, Internet, Mobile Apps, News, Recruiting, Software, Video Games, Web Apps","Apps, Content and Publishing, Gaming, Internet Services, Media and Entertainment, Mobile, Professional Services, Software, Sports",eFuse is a mobile & web application focused on establishing gaming identity & enabling individuals to participate in the industry.,"eFuse is a web & mobile application for the Esports & Video Game industry. eFuse allows individuals to establish their gaming identity and participate in the industry at all levels. Whether it be learning about the industry, networking with other like-minded individuals, or accessing opportunities like jobs & scholarships, eFuse has something for everyone.",https://www.linkedin.com/company/efuseofficial/,,https://twitter.com/eFuseOfficial,https://www.facebook.com/eFuseOfficial/
Electron,https://www.crunchbase.com/organization/electronjs,https://electronjs.org/,"Apps, Web Apps, Web Development","Apps, Software",Electron is a cross-platform development framework.,"Electron is a cross-platform development framework. Moreover, it is a framework for creating native applications with web technologies like JavaScript, HTML, and CSS. It takes care of the hard parts so you can focus on the core of your application.",https://www.linkedin.com/company/electronjs/,,https://twitter.com/electronjs,https://www.facebook.com/ElectronFramework/
Email List Validation,https://www.crunchbase.com/organization/email-list-validation,https://www.emaillistvalidation.com/,"Email Marketing, Marketing Automation, Spam Filtering, Web Apps","Apps, Information Technology, Sales and Marketing, Software",Email List Validation is an email verification tool to test and validate lists in bulk to remove dangerous or invalid email accounts.,"Email List Validation is an email list verification tool which aims to help marketers, small and large companies ensure that they only send emails to real users and separate low-quality addresses from high-value contacts. With features including email deduplication, spam-trap removal, risk validation, MTA validation, domain confirmation, syntax eliminator, bounce minimizing, and more, Email List Validation aims to help users clean up their email list and increase deliverability.",https://www.linkedin.com/company/emailvalidation-fr-email-verification/,,https://twitter.com/Emaillistvalid,https://www.facebook.com/emaillistvalidation/
Emerline,https://www.crunchbase.com/organization/emerline,https://emerline.com,"Information Technology, Mobile Apps, Software, UX Design, Web Apps, Web Development","Apps, Design, Information Technology, Mobile, Software",Emerline is a company with solid experience in full cycle web and mobile development.,"Emerline specializes in web and mobile applications, enterprise solutions implementation, and UI/UX design. A team of more than 260 technical professionals, we use our in-depth knowledge and comprehensive experience to provide software development services for startups and established companies in both consumer and enterprise areas. With many Emerline customers working in highly competitive US and EU markets, we strive to offer bright innovative ideas and deliver solutions based on cutting edge technology.",https://www.linkedin.com/company/emerline/,,https://twitter.com/EmerlineDev,https://www.facebook.com/emerlinedev/
Emglare,https://www.crunchbase.com/organization/emglare,https://emglare.com,"Fashion, Fitness, Mobile Apps, Personal Health, Web Apps","Apps, Clothing and Apparel, Design, Health Care, Mobile, Software, Sports","In Emglare, we want to create the best smart clothing for athletes and people who want to monitor their health.","Emglare was founded in 2012 as a technology startup by a group of engineers, originally based in the heart of Europe. Currently, our headquarters is located in California, United States. Today, Emglare introduces the first product that is designed for athletes and people who want to monitor their health. Further challenges of our work are to monitor your health and report on current cardiac problems such as heart attacks. Furthermore, we want monitor your current health condition and also predict future health status and give advice on how to stay fit and increase longevity. This is the future we want for everyone.",https://www.linkedin.com/company/emglare,,http://twitter.com/emglare,http://www.facebook.com/emglare
EmployAmp,https://www.crunchbase.com/organization/employamp,https://employamp.com,"Career Planning, Employment, Human Resources, Mobile, Mobile Apps, Productivity Tools, Recruiting, SaaS, Web Apps","Administrative Services, Apps, Mobile, Professional Services, Software","EmployAmp is a powerful hub to manage your career search that helps track who you’ve talked to, jobs you've applied to, & tasks to complete.","Forget the spreadsheets and stacks of notebooks: If you’ve ever searched for a new job, you know the struggles of trying to remember who you’ve met, what you’ve applied to, and when to follow-up after conversations and interviews. EmployAmp is the central dashboard that helps you keep track of who you’ve talked with, jobs you’ve applied to, and tasks you need to complete.",https://www.linkedin.com/company-beta/11212927/,,https://www.twitter.com/employamp,https://www.facebook.com/EmployAmp/
Empressr,https://www.crunchbase.com/organization/empressr,http://www.empressr.com,"E-Commerce, Presentations, Software, Web Apps","Apps, Commerce and Shopping, Software","Empressr is a web application that lets users create, share and store presentations online.","Empressr is a web application that lets users create, share and store presentations online. Developed by Fusebox, a web based integrated marketing firm, Empressr is another entry to the crowded space of online office applications. As an obvious competitor to Microsoft's Powerpoint, Empressr's presentations are Flash based and can be accessed at anytime online. Users can also export presentations into Flash videos (.flv), while a feature to download Powerpoint compatible files is in the works. Competitors includes [Zoho](http://crunchbase.com/organization/zoho), [Transmedia](http://crunchbase.com/organization/transmedia), [Thumbstacks](http://www.thumbstacks.com/) and [Google Documents](http://docs.google.com/)",,,http://twitter.com/empressr,
ENKI Technologies,https://www.crunchbase.com/organization/enki-technologies-ed48,https://enki.tech/,"Information Technology, Mobile Apps, Software, Web Apps, Web Development","Apps, Information Technology, Mobile, Software",ENKI Technologies is an information technology company creating web and mobile applications.,"ENKI Technologies is an information technology company creating web and mobile applications. They innovate and develop new software that serves real needs and translate abstract ideas into concrete software solutions that assist in increasing efficiency, productivity, and profits. They also decode convoluted texts and expert jargon into meaningful clear user-centric texts that get you in direct touch with the reader. ENKI Technologies tech solutions are designed to help you leverage your business whether you need a website, mobile app or custom software. In order to grow value, you need a strong tech partner who understands your future needs.  ENKI Technologies was founded in 2013 and is based in Santa Monica, California, USA.",https://www.linkedin.com/company/enki-technologies-inc.,,https://twitter.com/enkitechi,https://www.facebook.com/ENKI.Technlologies/
Entrance Software Consulting,https://www.crunchbase.com/organization/entrance,https://www.entranceconsulting.com,"Apps, Business Intelligence, Consulting, Data Visualization, Mobile Apps, Software, Software Engineering, Web Apps","Apps, Data and Analytics, Design, Information Technology, Mobile, Professional Services, Science and Engineering, Software",Entrance - Software Consulting aims to better business results by managing their software needs.,"It is easy to become overwhelmed by all of the choices and options available when it comes to your organization’s applications. Our software implementation and licensing consultants will work with you to understand your needs and develop a plan of action to help you meet your business goals. As a results-oriented software consulting firm, Entrance believes that your company should have the resources you need to succeed in a challenging business climate. From custom application development to full application life-cycle management, our team will design and implement software solutions tailored to your organizational requirements.",https://www.linkedin.com/company/222174,,https://twitter.com/Entrance,https://www.facebook.com/EntranceSoftware
Entrision,https://www.crunchbase.com/organization/entrision,https://entrision.com,"Mobile Apps, Software, Software Engineering, Web Apps, Web Development","Apps, Mobile, Science and Engineering, Software",Custom Web & Mobile App Development,"Entrision is a software development agency that partners with innovative organizations to create unique, hand-crafted software applications for web and mobile platforms. Our product designers and software engineers work with our clients to design and build web and mobile applications that meet the unique needs of your business and solve real-world problems.",https://www.linkedin.com/company/entrision-llc/,,https://twitter.com/entrision,https://www.facebook.com/entrision
eonDigital,https://www.crunchbase.com/organization/eondigital,http://www.eondigital.com,"Content, Publishing, Web Apps","Apps, Content and Publishing, Media and Entertainment, Software",The eonDigital management team and board of directors is the cornerstone of a market-driven company.,"eonDigital provides a web-based application which presents an intuitive environment for workgroup collaboration, project control, content management, digital rights protection and customized, on-demand publishing.",,,,
Epixel MLM Software,https://www.crunchbase.com/organization/epixel-solutions,https://www.epixelmlmsoftware.com,"Blockchain, Software, Web Apps, Web Design, Web Development","Apps, Design, Other, Software",Epixel MLM software provides world-class solutions to build your MLM business successful.,"As the leading provider, we ensure all the essential features in our software to give your business a new turn. We give high priority in providing solutions for every part. Automation features, promotional features, security features, Payout features, are a few to mention.",https://www.linkedin.com/company/epixelmlmsoftware/,,https://twitter.com/epixelmlmsoft,https://www.facebook.com/epixelmlmsoftware
Erience Solutions,https://www.crunchbase.com/organization/erience,https://erience.co,"Apps, B2B, Cryptocurrency, E-Commerce, Information Technology, Recruiting, Web Apps, Web Development, Web Hosting","Apps, Commerce and Shopping, Financial Services, Information Technology, Internet Services, Other, Payments, Professional Services, Software","ISO 9001:2008 certified Web & Mobile design/ development service provider firm building the cloud based eCommerce, ERP, CMS, IoT Solutions","Erience Solutions is an ISO 9001:2008 certified Web & Mobile Design/ Development service firm located in New York, the United States with the off-shore development center in India. With our growing reputation combined with exceptional talent pool and passion for technology, we have been able to achieve an 87% client repetition ratio. At Erience, we’re about people and have nurtured one of the best team of innovators, designers, analysts, software developers, and computer scientists, focused on delivering the cutting edge technology solutions. Coupled with innovative practices, our focus is to provide end-to-end technology and marketing services.",,,,
Espeo Software,https://www.crunchbase.com/organization/espeo-software,http://www.espeo.eu,"Apps, Mobile Apps, Software, Web Apps, Web Development","Apps, Mobile, Software","Espeo is software house dedicated to high-quality product development, design and testing.","Espeo is a software house dedicated to high-quality product development, design and testing. Based in Poznań (Poland), Helsinki (Finland), and San Francisco, we excel in providing right-sized agile teams that meet the business and technical needs of our clients. We understand time is everything: our process is optimized to deliver tangible results quickly, and we make the path from our first conversation to development as short as possible. We use only proven technologies that allow building reliable, high-traffic solutions. Our strengths include JavaScript, Java, PHP and blockchain development.",https://www.linkedin.com/company/espeo-software,,https://twitter.com/espeo_software,https://www.facebook.com/espeosoftware
Essette,https://www.crunchbase.com/organization/essette,http://www.essette.com/,"Computer, Software, Web Apps","Apps, Consumer Electronics, Hardware, Software",Essette is a web-based care management platform.,"Essette® web-based care management software offers a robust alternative to ‘shrink wrapped’ applications. Incredibly powerful and user-friendly, Essette software—built upon a refreshingly efficient platform—is rapidly becoming the preferred choice for healthcare organizations seeking a simple means of delivering high-value, collaborative care. Whether the need is for real-time monitoring and reporting of data, interface ability with “core systems,” analytics, exchanges and external EMRs, or the added expertise of Clinical Consultants, Essette is committed to providing its clients with integrated solutions that combine technology with creative thought and integrity.",https://www.linkedin.com/company/essette-inc-,,https://twitter.com/essetteinc,https://www.facebook.com/EssetteInc/
Evity,https://www.crunchbase.com/organization/evity-2,,"E-Commerce, Internet, Web Apps","Apps, Commerce and Shopping, Internet Services, Software",Evity developed a Web site management service that allows e-commerce companies.,"Evity, Inc. develops a Web-based application that enables customers to measure their transaction performance.",,,,
"EvoGov, Inc.",https://www.crunchbase.com/organization/evogov,http://www.evogov.com/,"Digital Media, GovTech, Information Technology, Internet, Software, Web Apps, Web Design, Web Development, Web Hosting","Apps, Design, Government and Military, Information Technology, Internet Services, Media and Entertainment, Software",EvoGov is Internet cloud solution provider that specializes in servicing local government agencies across North America.,EvoGov is a leader in local government websites and applications that are built for the cloud and run on Amazon Web Services,,,http://twitter.com/evogov,http://www.facebook.com/EvoGov
EX-IQ,https://www.crunchbase.com/organization/ex-iq,https://ex-iq.com/,"Apps, Information Services, Information Technology, Mobile Apps, Software, Web Apps","Apps, Information Technology, Mobile, Software",EX-IQ is revolutionary mobile and desktop applications empower life-long learners and leaders to make the most out of every moment,"EX-IQ is revolutionary mobile and desktop applications empower life-long learners and leaders to make the most out of every moment. -IQ’s dynamic, artificial intelligence technology transforms any environment into a personalized high-speed learning laboratory—offering users unprecedented autonomy, efficiency, and productivity. Whether you’re a serious student, driven professional, or just insatiably inquisitive, EX-IQ is the tool of choice to radically transform your learning landscape.",,,https://twitter.com/EXIQ_Notecast,
"Exeter Studios LLC,",https://www.crunchbase.com/organization/exeter-studios-llc,http://www.exeterstudios.com/,"Business Intelligence, Data Center Automation, Data Integration, Health Care, SaaS, Web Apps, Web Development","Apps, Data and Analytics, Hardware, Health Care, Information Technology, Software","SaaS, Custom Web Application, Business Intelligence, Healthcare Application, Continuous Integration, Collaboration Automation ","1901 Gentilly Cir, Austin, Texas 78727, United States Thank you so much or visiting our Crunchbase page ! Having more than a decade of experience in design, business knowledge, software development, delivery, and customer service, Exeter Studios business services provide organizations with comprehensive and modern solutions aimed at creating a professional presence online and streamlining the way organizations operate.  Our service offerings combine professional enterprise level branding, design, and development services, with automation in an effort to help your organization have the best possible chance at success in design, development, and delivery.",https://www.linkedin.com/company/10086392/,,https://twitter.com/exeterstudios01,
ExtendCredit.com,https://www.crunchbase.com/organization/extendcredit-com,http://www.extendcredit.com,"Enterprise Software, Financial Services, Service Industry, Software, Web Apps","Apps, Financial Services, Other, Software",ExtendCredit.com is a web-based software platform that enables users to create and manage in-house customer financing plans.,"Based in Southern California, ExtendCredit.com is a fully automated, online software service that allows small and mid-sized businesses to create and manage their own low risk, in-house payment plans.  It was developed to put the business in control of its customer financing and provides an effective, affordable, easy-to-use alternative to the high cost and complexity of bank and credit card lending in today's tightened credit market.  Businesses control the terms offered and who gets approved, while ExtendCredit.com provides all the tools to be successful, minimize lending risk, stay in control, and fully comply with lending laws. ExtendCredit.com is used by businesses throughout the United States, most notably in the healthcare, animal care, services, and retail industries.",http://www.linkedin.com/company/extend-credit,,http://twitter.com/ExtendCredit,http://www.facebook.com/pages/ExtendCreditcom/126513740700465
ExtremeTech,https://www.crunchbase.com/organization/extremetech,http://www.extremetechbd.com,"Consumer Applications, Information Technology, Mobile, Mobile Advertising, Mobile Apps, Mobile Devices, News, Web Apps","Advertising, Apps, Consumer Electronics, Content and Publishing, Hardware, Information Technology, Media and Entertainment, Mobile, Sales and Marketing, Software",ExtremeTechBD is an online platform and magazine that provides its users with news and information related to technology and software.,"ExtremeTech is an online platform and magazine that provides its users with news and information related to technology and software. It provides its users with news and information related to several categories such as computing, mobile communications and technology, internet, gaming, electronics, and deals related to software and technology products and services, and current trends in the world of IT and software.   Its articles and information also includes information related to robotics, space missions, research, and more.   ExtremeTech also provides its users with a newsletter. It is operated by Ziff Davis, LLC., and is based in New York City, New York.",http://www.linkedin.com/company/extremetechbd,,http://twitter.com/ExtremeTechbd,http://www.facebook.com/extremetechbd.com
EyeWire,https://www.crunchbase.com/organization/eyewire,http://eyewire.org/signup,"3D Technology, Web Apps, Web Development","Apps, Hardware, Software",Eyewire is a game to map 3D structure of neurons to contribute to a scientific discovery.,"EyeWire is a game to map the brain played by over 175,000 people in 150 countries play. One of the world's largest and fastest growing citizen science projects, EyeWire solves a scalability problem in neuroscience: mapping the brain. It takes tens of human hours to decipher, i.e. map, the intricate branches of even a single neuron. Yet there are billions of neurons in a single brain. EyeWire crowdsources this analysis, serving neural reconstructions as 3D puzzles in a game interface. The goals of EyeWire are threefold:  1. Make discoveries relating neural wiring to function;  2. Engage the world in neuroscience and the scientific process;  3. Educate both students and the general public about the brain. Created in 2012. EyeWire's first scientific discovery is published in Nature (May 2014).",,,https://www.twitter.com/eye_wire,https://www.facebook.com/eyewire.org
EZsave,https://www.crunchbase.com/organization/ezsave,https://ezsave.me/us/about/,"Finance, Financial Services, Web Apps","Apps, Financial Services, Software",EZsave develops a platform that analyzes users' bills and identifies their usage patterns.,"EZsave develops a platform that analyzes users' bills and identifies their usage patterns. It provides consumers with a professional online platform which analyses and negotiates users’ contracts directly with providers, saving 30-60% on their bills, while ensuring customized and cost-efficient deals. They build tools that provide financial guidance and services that assist people in achieving their dreams. EZsave was founded by Ephraim Zuriel.",https://www.linkedin.com/company/ezsave-ltd/about/,,https://twitter.com/ezsave_bills?lang=hr,https://www.facebook.com/ezsaveme/
Factor.ly,https://www.crunchbase.com/organization/factor-ly,https://factor.ly,"Desktop Apps, Information Services, SaaS, Software, Web Apps, Web Design, Web Development","Apps, Design, Information Technology, Other, Software","Mobile Apps, Web Design, SaaS Products, Desktop Programs, and Web Crawlers & Bots",Factor.ly is a bold Los Angeles based web development and mobile application outsourcing factory that builds apps that people love. We have a team of highly experienced developers with experts in almost every coding language.,https://www.linkedin.com/company/factorly/about/,,,
FAMCare,https://www.crunchbase.com/organization/famcare,https://www.famcare.net/,"SaaS, Software, Web Apps","Apps, Software","FAMCare is a fully-hosted, web-based case management software application that helps nonprofit agencies, program directors, and caseworkers.","FAMCare is a fully-hosted, web-based case management software application that helps nonprofit agencies, program directors and caseworkers manage clients faster, smarter, and with less effort. FAMCare changes how you work... taking complex processes and turning them into a few simple clicks. Once enabled, FAMCare helps agencies see better results typically in the first 30-90 days. With intuitive controls for client tracking, built-in personalization tools, workflow wizards, and more - it's the system that changes how caseloads are managed by nonprofit agencies. And... best of all - FAMCare brings real-time data productivity metrics to your fingertips... real insight into performance, trends, and outcomes, keeping you laser-focused and your caseworkers on task. FAMCare 5 is our latest offer of FAMCare - a fast and furious 5 User System that includes all of the advantages of FAMCare combined with streamlined efficiency and flexibility for smaller agencies.",https://www.linkedin.com/company/global-vision-technologies/,,https://twitter.com/gvtinc,https://www.facebook.com/GVTinc
"FDG WEB, Inc",https://www.crunchbase.com/organization/fdg-web-inc,http://www.fdgweb.com,"Apps, Crowdsourcing, Cyber Security, Enterprise Applications, Software, Software Engineering, Web Apps, Web Design, Web Development, Web Hosting","Apps, Design, Information Technology, Internet Services, Other, Privacy and Security, Science and Engineering, Software",FDG Web is a boutique software and web development shop located in the Seattle area that specializes in PHP & MySQL projects.,"We have a full-time staff of local developers and designers serving our clients nationwide and in the local Seattle/Puget Sound area. We have made a name for ourselves by delivering high-quality work to our clients. From CMS’s like WordPress, Drupal, and Joomla, to custom CAKE PHP web applications, we’ve built applications and sites for start-ups and enterprise clients alike.",https://www.linkedin.com/in/templatekit,,https://twitter.com/fdgweb,https://www.facebook.com/fdgweb
